web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691205204-1,27/03/2023,24/04/2023,27/04/2023,266,266,Chambre Triple – Vue sur Montagne,,Chalet Les Pieux,Crest-Voland,,17
1691205204-2,27/03/2023,24/04/2023,27/04/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,17
1691205204-3,27/03/2023,24/04/2023,27/04/2023,645,645,Appartement (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,17
1691205204-4,27/03/2023,24/04/2023,27/04/2023,270,270,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,17
1691205204-5,27/03/2023,24/04/2023,27/04/2023,245,245,Chambre Double,,Auberge de Costaroche,Albertville,,17
1691205204-6,27/03/2023,24/04/2023,27/04/2023,499,499,Chambre Double Supérieure,,Hotel Million,Albertville,,17
1691205204-7,27/03/2023,24/04/2023,27/04/2023,176,176,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,17
1691205204-8,27/03/2023,24/04/2023,27/04/2023,414,414,Chambre Double Standard,,Au Coin Du Feu,Megève,,17
1691205204-9,27/03/2023,24/04/2023,27/04/2023,328,328,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,17
1691205204-10,27/03/2023,24/04/2023,27/04/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,17
1691205204-11,27/03/2023,24/04/2023,27/04/2023,422,422,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,17
1691205204-12,27/03/2023,24/04/2023,27/04/2023,279,279,Chambre Double,,Albert 1er,Albertville,,17
1691205204-13,27/03/2023,24/04/2023,27/04/2023,299,299,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,17
1691205204-14,27/03/2023,24/04/2023,27/04/2023,258,258,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,17
1691205204-15,27/03/2023,24/04/2023,27/04/2023,151,151,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,17
1691205204-16,27/03/2023,24/04/2023,27/04/2023,201,201,Chambre Lits Jumeaux,,ibis budget Albertville,Gilly-sur-Isère,,17
1691205204-17,27/03/2023,24/04/2023,27/04/2023,280,280,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,17
1691205204-18,27/03/2023,24/04/2023,27/04/2023,534,534,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,17
1691205204-19,27/03/2023,24/04/2023,27/04/2023,236,236,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,17
1691205204-20,27/03/2023,24/04/2023,27/04/2023,337,337,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,17
1691205204-21,27/03/2023,24/04/2023,27/04/2023,257,257,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,17
1691205204-22,27/03/2023,24/04/2023,27/04/2023,530,530,Chambre Lits Jumeaux,,Hotel Beauregard,La Clusaz,,17
1691205204-23,27/03/2023,24/04/2023,27/04/2023,202,202,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,17
1691205204-24,27/03/2023,24/04/2023,27/04/2023,234,234,Chambre Double Économique,,Hotel Christiania,La Clusaz,,17
1691205204-25,27/03/2023,24/04/2023,27/04/2023,480,480,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,17
1691205204-26,27/03/2023,24/04/2023,27/04/2023,266,266,Chambre Triple – Vue sur Montagne,,Chalet Les Pieux,Crest-Voland,,17
1691205204-27,27/03/2023,24/04/2023,27/04/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,17
1691205204-28,27/03/2023,24/04/2023,27/04/2023,645,645,Appartement (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,17
1691205204-29,27/03/2023,24/04/2023,27/04/2023,270,270,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,17
1691205204-30,27/03/2023,24/04/2023,27/04/2023,245,245,Chambre Double,,Auberge de Costaroche,Albertville,,17
1691205204-31,27/03/2023,24/04/2023,27/04/2023,499,499,Chambre Double Supérieure,,Hotel Million,Albertville,,17
