web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692548186-1,24/04/2023,30/10/2023,31/10/2023,385,385,Chambre Double Supérieure,,Flocons de Sel,Megève,,44
1692548186-2,24/04/2023,30/10/2023,31/10/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,44
1692548186-3,24/04/2023,30/10/2023,31/10/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,44
1692548186-4,24/04/2023,30/10/2023,31/10/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,44
1692548186-5,24/04/2023,30/10/2023,31/10/2023,202,202,Chambre Double Confort,,Coeur de Megève,Megève,,44
1692548186-6,24/04/2023,30/10/2023,31/10/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,44
1692548186-7,24/04/2023,30/10/2023,31/10/2023,500,500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,44
1692548186-8,24/04/2023,30/10/2023,31/10/2023,461,461,Chambre Double Club,,Les Fermes de Marie,Megève,,44
1692548186-9,24/04/2023,30/10/2023,31/10/2023,93,93,Chambre Double,,Albert 1er,Albertville,,44
1692548186-10,24/04/2023,30/10/2023,31/10/2023,81,81,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,44
1692548186-11,24/04/2023,30/10/2023,31/10/2023,62,62,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,44
1692548186-12,24/04/2023,30/10/2023,31/10/2023,681,681,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,44
1692548186-13,24/04/2023,30/10/2023,31/10/2023,90,90,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,44
1692548186-14,24/04/2023,30/10/2023,31/10/2023,173,173,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,44
1692548186-15,24/04/2023,30/10/2023,31/10/2023,815,815,Suite en Duplex,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,44
1692548186-16,24/04/2023,30/10/2023,31/10/2023,128,128,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,44
1692548186-17,24/04/2023,30/10/2023,31/10/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,44
1692548186-18,24/04/2023,30/10/2023,31/10/2023,63,63,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,44
1692548186-19,24/04/2023,30/10/2023,31/10/2023,100,100,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,44
1692548186-20,24/04/2023,30/10/2023,31/10/2023,51,51,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,44
1692548186-21,24/04/2023,30/10/2023,31/10/2023,78,78,Chambre Double Économique,,Hotel Christiania,La Clusaz,,44
1692548186-22,24/04/2023,30/10/2023,31/10/2023,74,74,Chambre Double Standard,,Les Airelles,La Clusaz,,44
1692548186-23,24/04/2023,30/10/2023,31/10/2023,180,180,Chambre Double ou Lits Jumeaux,,Hôtel Restaurant La Ferme de Cupelin,Saint-Gervais-les-Bains,,44
1692548186-24,24/04/2023,30/10/2023,31/10/2023,188,188,Chambre Double Supérieure,,Hôtel Les Roches Fleuries,Cordon,,44
1692548186-25,24/04/2023,30/10/2023,31/10/2023,127,127,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,44
1692548186-26,24/04/2023,30/10/2023,31/10/2023,385,385,Chambre Double Supérieure,,Flocons de Sel,Megève,,44
1692548186-27,24/04/2023,30/10/2023,31/10/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,44
1692548186-28,24/04/2023,30/10/2023,31/10/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,44
1692548186-29,24/04/2023,30/10/2023,31/10/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,44
1692548186-30,24/04/2023,30/10/2023,31/10/2023,202,202,Chambre Double Confort,,Coeur de Megève,Megève,,44
1692548186-31,24/04/2023,30/10/2023,31/10/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,44
1692548186-32,24/04/2023,30/10/2023,31/10/2023,500,500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,44
1692548186-33,24/04/2023,30/10/2023,31/10/2023,461,461,Chambre Double Club,,Les Fermes de Marie,Megève,,44
1692548186-34,24/04/2023,30/10/2023,31/10/2023,93,93,Chambre Double,,Albert 1er,Albertville,,44
1692548186-35,24/04/2023,30/10/2023,31/10/2023,81,81,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,44
1692548186-36,24/04/2023,30/10/2023,31/10/2023,62,62,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,44
1692548186-37,24/04/2023,30/10/2023,31/10/2023,681,681,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,44
1692548186-38,24/04/2023,30/10/2023,31/10/2023,90,90,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,44
1692548186-39,24/04/2023,30/10/2023,31/10/2023,173,173,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,44
1692548186-40,24/04/2023,30/10/2023,31/10/2023,815,815,Suite en Duplex,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,44
1692548186-41,24/04/2023,30/10/2023,31/10/2023,128,128,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,44
1692548186-42,24/04/2023,30/10/2023,31/10/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,44
1692548186-43,24/04/2023,30/10/2023,31/10/2023,63,63,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,44
