web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692373868-1,24/04/2023,03/07/2023,04/07/2023,79,79,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,27
1692373868-2,24/04/2023,03/07/2023,04/07/2023,123,123,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,27
1692373868-3,24/04/2023,03/07/2023,04/07/2023,106,106,Chambre Double,,Maison Doron,Beaufort,,27
1692373868-4,24/04/2023,03/07/2023,04/07/2023,123,123,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,27
1692373868-5,24/04/2023,03/07/2023,04/07/2023,145,145,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,27
1692373868-6,24/04/2023,03/07/2023,04/07/2023,117,117,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,27
1692373868-7,24/04/2023,03/07/2023,04/07/2023,82,82,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,27
1692373868-8,24/04/2023,03/07/2023,04/07/2023,141,141,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,27
1692373868-9,24/04/2023,03/07/2023,04/07/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,27
1692373868-10,24/04/2023,03/07/2023,04/07/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,27
1692373868-11,24/04/2023,03/07/2023,04/07/2023,114,114,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,27
1692373868-12,24/04/2023,03/07/2023,04/07/2023,445,445,Appartement Village,,Flocons de Sel,Megève,,27
1692373868-13,24/04/2023,03/07/2023,04/07/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,27
1692373868-14,24/04/2023,03/07/2023,04/07/2023,136,136,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,27
1692373868-15,24/04/2023,03/07/2023,04/07/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,27
1692373868-16,24/04/2023,03/07/2023,04/07/2023,112,112,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,27
1692373868-17,24/04/2023,03/07/2023,04/07/2023,300,300,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,27
1692373868-18,24/04/2023,03/07/2023,04/07/2023,210,210,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,27
1692373868-19,24/04/2023,03/07/2023,04/07/2023,161,161,Chambre Double Standard,,Au Coin Du Feu,Megève,,27
1692373868-20,24/04/2023,03/07/2023,04/07/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,27
1692373868-21,24/04/2023,03/07/2023,04/07/2023,125,125,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,27
1692373868-22,24/04/2023,03/07/2023,04/07/2023,156,156,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,27
1692373868-23,24/04/2023,03/07/2023,04/07/2023,222,222,Chambre Double Confort,,Coeur de Megève,Megève,,27
1692373868-24,24/04/2023,03/07/2023,04/07/2023,125,125,Chambre Double Classique,,La Ferme du Golf,Megève,,27
1692373868-25,24/04/2023,03/07/2023,04/07/2023,161,161,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,27
1692373868-26,24/04/2023,03/07/2023,04/07/2023,79,79,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,27
1692373868-27,24/04/2023,03/07/2023,04/07/2023,123,123,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,27
1692373868-28,24/04/2023,03/07/2023,04/07/2023,106,106,Chambre Double,,Maison Doron,Beaufort,,27
1692373868-29,24/04/2023,03/07/2023,04/07/2023,123,123,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,27
1692373868-30,24/04/2023,03/07/2023,04/07/2023,145,145,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,27
1692373868-31,24/04/2023,03/07/2023,04/07/2023,117,117,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,27
1692373868-32,24/04/2023,03/07/2023,04/07/2023,82,82,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,27
1692373868-33,24/04/2023,03/07/2023,04/07/2023,141,141,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,27
1692373868-34,24/04/2023,03/07/2023,04/07/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,27
1692373868-35,24/04/2023,03/07/2023,04/07/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,27
1692373868-36,24/04/2023,03/07/2023,04/07/2023,114,114,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,27
1692373868-37,24/04/2023,03/07/2023,04/07/2023,445,445,Appartement Village,,Flocons de Sel,Megève,,27
1692373868-38,24/04/2023,03/07/2023,04/07/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,27
1692373868-39,24/04/2023,03/07/2023,04/07/2023,136,136,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,27
1692373868-40,24/04/2023,03/07/2023,04/07/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,27
1692373868-41,24/04/2023,03/07/2023,04/07/2023,112,112,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,27
1692373868-42,24/04/2023,03/07/2023,04/07/2023,300,300,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,27
1692373868-43,24/04/2023,03/07/2023,04/07/2023,210,210,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,27
1692373868-44,24/04/2023,03/07/2023,04/07/2023,161,161,Chambre Double Standard,,Au Coin Du Feu,Megève,,27
1692373868-45,24/04/2023,03/07/2023,04/07/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,27
1692373868-46,24/04/2023,03/07/2023,04/07/2023,125,125,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,27
1692373868-47,24/04/2023,03/07/2023,04/07/2023,156,156,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,27
