web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692550669-1,24/04/2023,28/05/2023,29/05/2023,84,84,Petite Chambre Double,,Hôtel Maison Doron,Beaufort,,21
1692550669-2,24/04/2023,28/05/2023,29/05/2023,134,134,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,21
1692550669-3,24/04/2023,28/05/2023,29/05/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,21
1692550669-4,24/04/2023,28/05/2023,29/05/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,21
1692550669-5,24/04/2023,28/05/2023,29/05/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,21
1692550669-6,24/04/2023,28/05/2023,29/05/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,21
1692550669-7,24/04/2023,28/05/2023,29/05/2023,104,104,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,21
1692550669-8,24/04/2023,28/05/2023,29/05/2023,123,123,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,21
1692550669-9,24/04/2023,28/05/2023,29/05/2023,242,242,Chambre Double Confort,,Coeur de Megève,Megève,,21
1692550669-10,24/04/2023,28/05/2023,29/05/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,21
1692550669-11,24/04/2023,28/05/2023,29/05/2023,94,94,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,21
1692550669-12,24/04/2023,28/05/2023,29/05/2023,103,103,Chambre Double,,Albert 1er,Albertville,,21
1692550669-13,24/04/2023,28/05/2023,29/05/2023,72,72,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,21
1692550669-14,24/04/2023,28/05/2023,29/05/2023,50,50,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,21
1692550669-15,24/04/2023,28/05/2023,29/05/2023,73,73,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,21
1692550669-16,24/04/2023,28/05/2023,29/05/2023,336,314,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,21
1692550669-17,24/04/2023,28/05/2023,29/05/2023,80,80,Chambre Double ou Lits Jumeaux,,La Gelinotte,Les Contamines-Montjoie,,21
1692550669-18,24/04/2023,28/05/2023,29/05/2023,101,101,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,21
1692550669-19,24/04/2023,28/05/2023,29/05/2023,220,220,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,21
1692550669-20,24/04/2023,28/05/2023,29/05/2023,178,178,Chambre Double Confort,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,21
1692550669-21,24/04/2023,28/05/2023,29/05/2023,163,163,Chambre Double - Vue sur Montagnes - 5,,Le Coin Savoyard,Combloux,,21
1692550669-22,24/04/2023,28/05/2023,29/05/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,21
1692550669-23,24/04/2023,28/05/2023,29/05/2023,112,112,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,21
1692550669-24,24/04/2023,28/05/2023,29/05/2023,185,185,Chambre Deluxe,,St-Alban Hotel & Spa,La Clusaz,,21
1692550669-25,24/04/2023,28/05/2023,29/05/2023,152,152,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,21
1692550669-26,24/04/2023,28/05/2023,29/05/2023,84,84,Petite Chambre Double,,Hôtel Maison Doron,Beaufort,,21
1692550669-27,24/04/2023,28/05/2023,29/05/2023,134,134,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,21
1692550669-28,24/04/2023,28/05/2023,29/05/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,21
1692550669-29,24/04/2023,28/05/2023,29/05/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,21
1692550669-30,24/04/2023,28/05/2023,29/05/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,21
1692550669-31,24/04/2023,28/05/2023,29/05/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,21
1692550669-32,24/04/2023,28/05/2023,29/05/2023,104,104,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,21
1692550669-33,24/04/2023,28/05/2023,29/05/2023,123,123,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,21
1692550669-34,24/04/2023,28/05/2023,29/05/2023,242,242,Chambre Double Confort,,Coeur de Megève,Megève,,21
1692550669-35,24/04/2023,28/05/2023,29/05/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,21
1692550669-36,24/04/2023,28/05/2023,29/05/2023,94,94,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,21
