web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1690886025-1,20/03/2023,17/04/2023,24/04/2023,620,620,Chambre Triple,,Chalet Les Pieux,Crest-Voland,,16
1690886025-2,20/03/2023,17/04/2023,24/04/2023,1099,1099,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,16
1690886025-3,20/03/2023,17/04/2023,24/04/2023,630,630,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,16
1690886025-4,20/03/2023,17/04/2023,24/04/2023,609,609,Chambre Double,,Auberge de Costaroche,Albertville,,16
1690886025-5,20/03/2023,17/04/2023,24/04/2023,966,966,Chambre Double Standard,,Au Coin Du Feu,Megève,,16
1690886025-6,20/03/2023,17/04/2023,24/04/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,16
1690886025-7,20/03/2023,17/04/2023,24/04/2023,775,775,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,16
1690886025-8,20/03/2023,17/04/2023,24/04/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,16
1690886025-9,20/03/2023,17/04/2023,24/04/2023,1026,1026,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,16
1690886025-10,20/03/2023,17/04/2023,24/04/2023,681,681,Chambre Double,,Albert 1er,Albertville,,16
1690886025-11,20/03/2023,17/04/2023,24/04/2023,697,697,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,16
1690886025-12,20/03/2023,17/04/2023,24/04/2023,608,608,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,16
1690886025-13,20/03/2023,17/04/2023,24/04/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,16
1690886025-14,20/03/2023,17/04/2023,24/04/2023,446,446,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,16
1690886025-15,20/03/2023,17/04/2023,24/04/2023,668,668,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,16
1690886025-16,20/03/2023,17/04/2023,24/04/2023,1288,1288,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,16
1690886025-17,20/03/2023,17/04/2023,24/04/2023,746,746,Chambre Triple,,Logis Hôtel Le Caprice Des Neiges,Combloux,,16
1690886025-18,20/03/2023,17/04/2023,24/04/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,16
1690886025-19,20/03/2023,17/04/2023,24/04/2023,649,649,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,16
1690886025-20,20/03/2023,17/04/2023,24/04/2023,665,665,Chambre Double,,Hotel les Sapins,La Clusaz,,16
1690886025-21,20/03/2023,17/04/2023,24/04/2023,564,564,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,16
1690886025-22,20/03/2023,17/04/2023,24/04/2023,2646,2422,Suite,,Chalet-Hôtel Inarpa,La Clusaz,,16
1690886025-23,20/03/2023,17/04/2023,24/04/2023,1150,1150,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,16
1690886025-24,20/03/2023,17/04/2023,24/04/2023,809,809,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,16
1690886025-25,20/03/2023,17/04/2023,24/04/2023,562,562,Chambre Double Classique,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,16
1690886025-26,20/03/2023,17/04/2023,24/04/2023,828,828,Chambre Double,,L auberge du basilico,Aime,,16
1690886025-27,20/03/2023,17/04/2023,24/04/2023,741,741,Chambre Double - Versant Nord,,Base Camp Lodge Hotels,Bourg-Saint-Maurice,,16
1690886025-28,20/03/2023,17/04/2023,24/04/2023,658,658,Chambre Double Standard,,Hôtel Arolla,Bourg-Saint-Maurice,,16
1690886025-29,20/03/2023,17/04/2023,24/04/2023,897,897,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,16
1690886025-30,20/03/2023,17/04/2023,24/04/2023,793,793,Chambre Lits Jumeaux avec Balcon et Vue sur la Montagne,,Hotel Autantic,Bourg-Saint-Maurice,,16
1690886025-31,20/03/2023,17/04/2023,24/04/2023,620,620,Chambre Triple,,Chalet Les Pieux,Crest-Voland,,16
1690886025-32,20/03/2023,17/04/2023,24/04/2023,1099,1099,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,16
1690886025-33,20/03/2023,17/04/2023,24/04/2023,630,630,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,16
1690886025-34,20/03/2023,17/04/2023,24/04/2023,609,609,Chambre Double,,Auberge de Costaroche,Albertville,,16
1690886025-35,20/03/2023,17/04/2023,24/04/2023,966,966,Chambre Double Standard,,Au Coin Du Feu,Megève,,16
1690886025-36,20/03/2023,17/04/2023,24/04/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,16
1690886025-37,20/03/2023,17/04/2023,24/04/2023,775,775,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,16
1690886025-38,20/03/2023,17/04/2023,24/04/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,16
1690886025-39,20/03/2023,17/04/2023,24/04/2023,1026,1026,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,16
1690886025-40,20/03/2023,17/04/2023,24/04/2023,681,681,Chambre Double,,Albert 1er,Albertville,,16
1690886025-41,20/03/2023,17/04/2023,24/04/2023,697,697,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,16
1690886025-42,20/03/2023,17/04/2023,24/04/2023,608,608,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,16
1690886025-43,20/03/2023,17/04/2023,24/04/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,16
1690886025-44,20/03/2023,17/04/2023,24/04/2023,446,446,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,16
1690886025-45,20/03/2023,17/04/2023,24/04/2023,668,668,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,16
1690886025-46,20/03/2023,17/04/2023,24/04/2023,1288,1288,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,16
1690886025-47,20/03/2023,17/04/2023,24/04/2023,746,746,Chambre Triple,,Logis Hôtel Le Caprice Des Neiges,Combloux,,16
1690886025-48,20/03/2023,17/04/2023,24/04/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,16
