web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1690977668-1,20/03/2023,26/06/2023,03/07/2023,1162,1162,Petite Chambre Double,,Maison Doron,Beaufort,,26
1690977668-2,20/03/2023,26/06/2023,03/07/2023,1093,1093,Chambre Triple,,Le Calgary,Les Saisies,,26
1690977668-3,20/03/2023,26/06/2023,03/07/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,26
1690977668-4,20/03/2023,26/06/2023,03/07/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,26
1690977668-5,20/03/2023,26/06/2023,03/07/2023,573,573,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,26
1690977668-6,20/03/2023,26/06/2023,03/07/2023,728,728,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,26
1690977668-7,20/03/2023,26/06/2023,03/07/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,26
1690977668-8,20/03/2023,26/06/2023,03/07/2023,798,798,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,26
1690977668-9,20/03/2023,26/06/2023,03/07/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,26
1690977668-10,20/03/2023,26/06/2023,03/07/2023,930,930,Chambre Simple,,Auberge de Costaroche,Albertville,,26
1690977668-11,20/03/2023,26/06/2023,03/07/2023,2170,2170,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,26
1690977668-12,20/03/2023,26/06/2023,03/07/2023,453,453,Chambre Double,,Hôtel Le Savoie,Albertville,,26
1690977668-13,20/03/2023,26/06/2023,03/07/2023,801,801,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,26
1690977668-14,20/03/2023,26/06/2023,03/07/2023,996,996,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,26
1690977668-15,20/03/2023,26/06/2023,03/07/2023,1494,1494,Chambre Double Confort,,Coeur de Megève,Megève,,26
1690977668-16,20/03/2023,26/06/2023,03/07/2023,1445,1445,Chambre Supérieure avec 1 Lit Double et Canapé-Lit - Vue sur Village,,Novotel Megève Mont-Blanc,Megève,,26
1690977668-17,20/03/2023,26/06/2023,03/07/2023,1234,1234,Chambre Double Supérieure,,La Ferme du Golf,Megève,,26
1690977668-18,20/03/2023,26/06/2023,03/07/2023,2626,2626,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,26
1690977668-19,20/03/2023,26/06/2023,03/07/2023,681,681,Chambre Double,,Albert 1er,Albertville,,26
1690977668-20,20/03/2023,26/06/2023,03/07/2023,1598,1598,Chambre Double Club,,Hotel Mont Blanc Megève,Megève,,26
1690977668-21,20/03/2023,26/06/2023,03/07/2023,4635,4635,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,26
1690977668-22,20/03/2023,26/06/2023,03/07/2023,1356,1356,Chambre Double avec Balcon,,Les Loges Blanches,Megève,,26
1690977668-23,20/03/2023,26/06/2023,03/07/2023,548,548,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,26
1690977668-24,20/03/2023,26/06/2023,03/07/2023,2190,2190,Chambre Deluxe,,Zannier Hotels Le Chalet,Megève,,26
1690977668-25,20/03/2023,26/06/2023,03/07/2023,1839,1839,Suite avec Terrasse ,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,26
1690977668-26,20/03/2023,26/06/2023,03/07/2023,474,474,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,26
1690977668-27,20/03/2023,26/06/2023,03/07/2023,652,652,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,26
