web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692245056-1,17/04/2023,09/10/2023,12/10/2023,369,369,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,41
1692245056-2,17/04/2023,09/10/2023,12/10/2023,645,645,Appartement (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,41
1692245056-3,17/04/2023,09/10/2023,12/10/2023,1155,1155,Chambre Double Supérieure,,Flocons de Sel,Megève,,41
1692245056-4,17/04/2023,09/10/2023,12/10/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,41
1692245056-5,17/04/2023,09/10/2023,12/10/2023,350,350,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,41
1692245056-6,17/04/2023,09/10/2023,12/10/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,41
1692245056-7,17/04/2023,09/10/2023,12/10/2023,311,311,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,41
1692245056-8,17/04/2023,09/10/2023,12/10/2023,1500,1500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,41
1692245056-9,17/04/2023,09/10/2023,12/10/2023,279,279,Chambre Double,,Albert 1er,Albertville,,41
1692245056-10,17/04/2023,09/10/2023,12/10/2023,243,243,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,41
1692245056-11,17/04/2023,09/10/2023,12/10/2023,271,271,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,41
1692245056-12,17/04/2023,09/10/2023,12/10/2023,2043,2043,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,41
1692245056-13,17/04/2023,09/10/2023,12/10/2023,518,518,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,41
1692245056-14,17/04/2023,09/10/2023,12/10/2023,332,332,Chambre Double,,Logis Hôtel Le Caprice Des Neiges,Combloux,,41
1692245056-15,17/04/2023,09/10/2023,12/10/2023,2446,2446,Suite en Duplex,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,41
1692245056-16,17/04/2023,09/10/2023,12/10/2023,324,324,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,41
1692245056-17,17/04/2023,09/10/2023,12/10/2023,236,236,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,41
1692245056-18,17/04/2023,09/10/2023,12/10/2023,188,188,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,41
1692245056-19,17/04/2023,09/10/2023,12/10/2023,299,299,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,41
1692245056-20,17/04/2023,09/10/2023,12/10/2023,155,155,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,41
1692245056-21,17/04/2023,09/10/2023,12/10/2023,234,234,Chambre Double Économique,,Hotel Christiania,La Clusaz,,41
1692245056-22,17/04/2023,09/10/2023,12/10/2023,221,221,Chambre Double Standard,,Les Airelles,La Clusaz,,41
1692245056-23,17/04/2023,09/10/2023,12/10/2023,346,346,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,41
1692245056-24,17/04/2023,09/10/2023,12/10/2023,263,263,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,41
1692245056-25,17/04/2023,09/10/2023,12/10/2023,672,672,Chambre Double ou Lits Jumeaux Standard,,Coeur des Neiges,Saint-Gervais-les-Bains,,41
1692245056-26,17/04/2023,09/10/2023,12/10/2023,369,369,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,41
1692245056-27,17/04/2023,09/10/2023,12/10/2023,645,645,Appartement (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,41
1692245056-28,17/04/2023,09/10/2023,12/10/2023,1155,1155,Chambre Double Supérieure,,Flocons de Sel,Megève,,41
1692245056-29,17/04/2023,09/10/2023,12/10/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,41
1692245056-30,17/04/2023,09/10/2023,12/10/2023,350,350,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,41
1692245056-31,17/04/2023,09/10/2023,12/10/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,41
1692245056-32,17/04/2023,09/10/2023,12/10/2023,311,311,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,41
1692245056-33,17/04/2023,09/10/2023,12/10/2023,1500,1500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,41
1692245056-34,17/04/2023,09/10/2023,12/10/2023,279,279,Chambre Double,,Albert 1er,Albertville,,41
1692245056-35,17/04/2023,09/10/2023,12/10/2023,243,243,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,41
1692245056-36,17/04/2023,09/10/2023,12/10/2023,271,271,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,41
1692245056-37,17/04/2023,09/10/2023,12/10/2023,2043,2043,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,41
1692245056-38,17/04/2023,09/10/2023,12/10/2023,518,518,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,41
1692245056-39,17/04/2023,09/10/2023,12/10/2023,332,332,Chambre Double,,Logis Hôtel Le Caprice Des Neiges,Combloux,,41
1692245056-40,17/04/2023,09/10/2023,12/10/2023,2446,2446,Suite en Duplex,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,41
1692245056-41,17/04/2023,09/10/2023,12/10/2023,324,324,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,41
1692245056-42,17/04/2023,09/10/2023,12/10/2023,236,236,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,41
1692245056-43,17/04/2023,09/10/2023,12/10/2023,188,188,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,41
1692245056-44,17/04/2023,09/10/2023,12/10/2023,299,299,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,41
1692245056-45,17/04/2023,09/10/2023,12/10/2023,155,155,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,41
1692245056-46,17/04/2023,09/10/2023,12/10/2023,234,234,Chambre Double Économique,,Hotel Christiania,La Clusaz,,41
1692245056-47,17/04/2023,09/10/2023,12/10/2023,221,221,Chambre Double Standard,,Les Airelles,La Clusaz,,41
1692245056-48,17/04/2023,09/10/2023,12/10/2023,346,346,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,41
1692245056-49,17/04/2023,09/10/2023,12/10/2023,263,263,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,41
1692245056-50,17/04/2023,09/10/2023,12/10/2023,672,672,Chambre Double ou Lits Jumeaux Standard,,Coeur des Neiges,Saint-Gervais-les-Bains,,41
1692245056-51,17/04/2023,09/10/2023,12/10/2023,242,242,Chambre Double,,Hôtel National,Cluses,,41
1692245056-52,17/04/2023,09/10/2023,12/10/2023,310,310,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,41
1692245056-53,17/04/2023,09/10/2023,12/10/2023,282,282,Chambre Double Confort,,Hôtel 4C,Cluses,,41
1692245056-54,17/04/2023,09/10/2023,12/10/2023,312,312,Chambre Double Économique,,Le Relais Du Mont Blanc,Magland,,41
1692245056-55,17/04/2023,09/10/2023,12/10/2023,493,493,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,41
1692245056-56,17/04/2023,09/10/2023,12/10/2023,207,207,Chambre Double,,Hotel Edelweiss,Magland,,41
1692245056-57,17/04/2023,09/10/2023,12/10/2023,478,478,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,41
1692245056-58,17/04/2023,09/10/2023,12/10/2023,348,348,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,41
1692245056-59,17/04/2023,09/10/2023,12/10/2023,573,573,Chambre Double Classique (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,41
1692245056-60,17/04/2023,09/10/2023,12/10/2023,469,469,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,41
1692245056-61,17/04/2023,09/10/2023,12/10/2023,435,435,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,41
1692245056-62,17/04/2023,09/10/2023,12/10/2023,330,330,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,41
1692245056-63,17/04/2023,09/10/2023,12/10/2023,326,326,Chambre Double,,Le Charvet,Cordon,,41
1692245056-64,17/04/2023,09/10/2023,12/10/2023,155,155,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,41
1692245056-65,17/04/2023,09/10/2023,12/10/2023,431,431,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,41
1692245056-66,17/04/2023,09/10/2023,12/10/2023,418,418,Chambre Double ou Lits Jumeaux avec Salle de Bains,,Savoy Morzine,Morzine,,41
1692245056-67,17/04/2023,09/10/2023,12/10/2023,280,280,Chambre Triple de Luxe,,Heyday Chalet,Montriond,,41
1692245056-68,17/04/2023,09/10/2023,12/10/2023,327,327,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,41
1692245056-69,17/04/2023,09/10/2023,12/10/2023,213,213,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,41
1692245056-70,17/04/2023,09/10/2023,12/10/2023,324,324,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,41
1692245056-71,17/04/2023,09/10/2023,12/10/2023,263,263,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,41
1692245056-72,17/04/2023,09/10/2023,12/10/2023,332,332,Chambre Double,,Logis Hôtel Le Caprice Des Neiges,Combloux,,41
1692245056-73,17/04/2023,09/10/2023,12/10/2023,672,672,Chambre Double ou Lits Jumeaux Standard,,Coeur des Neiges,Saint-Gervais-les-Bains,,41
1692245056-74,17/04/2023,09/10/2023,12/10/2023,518,518,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,41
1692245056-75,17/04/2023,09/10/2023,12/10/2023,486,486,Chambre Double ou Lits Jumeaux avec Salle de Bains Privative Séparée,,Guest House du Grand Paradis,Champéry,,41
1692245056-76,17/04/2023,09/10/2023,12/10/2023,242,242,Chambre Double,,Hôtel National,Cluses,,41
1692245056-77,17/04/2023,09/10/2023,12/10/2023,310,310,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,41
1692245056-78,17/04/2023,09/10/2023,12/10/2023,282,282,Chambre Double Confort,,Hôtel 4C,Cluses,,41
