web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691769880-1,10/04/2023,10/07/2023,11/07/2023,79,79,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,28
1691769880-2,10/04/2023,10/07/2023,11/07/2023,100,100,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,28
1691769880-3,10/04/2023,10/07/2023,11/07/2023,123,123,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,28
1691769880-4,10/04/2023,10/07/2023,11/07/2023,154,154,Chambre Double,,Maison Doron,Beaufort,,28
1691769880-5,10/04/2023,10/07/2023,11/07/2023,312,312,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,28
1691769880-6,10/04/2023,10/07/2023,11/07/2023,157,157,Chambre Triple avec Baignoire,,Hôtel Viallet,Arêches,,28
1691769880-7,10/04/2023,10/07/2023,11/07/2023,82,82,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,28
1691769880-8,10/04/2023,10/07/2023,11/07/2023,187,187,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,28
1691769880-9,10/04/2023,10/07/2023,11/07/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,28
1691769880-10,10/04/2023,10/07/2023,11/07/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,28
1691769880-11,10/04/2023,10/07/2023,11/07/2023,143,143,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,28
1691769880-12,10/04/2023,10/07/2023,11/07/2023,489,489,Chambre Double Deluxe,,Flocons de Sel,Megève,,28
1691769880-13,10/04/2023,10/07/2023,11/07/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,28
1691769880-14,10/04/2023,10/07/2023,11/07/2023,122,122,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,28
1691769880-15,10/04/2023,10/07/2023,11/07/2023,317,317,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,28
1691769880-16,10/04/2023,10/07/2023,11/07/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,28
1691769880-17,10/04/2023,10/07/2023,11/07/2023,125,125,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,28
1691769880-18,10/04/2023,10/07/2023,11/07/2023,226,226,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,28
1691769880-19,10/04/2023,10/07/2023,11/07/2023,172,172,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,28
1691769880-20,10/04/2023,10/07/2023,11/07/2023,149,149,Chambre Double Classique,,La Ferme du Golf,Megève,,28
1691769880-21,10/04/2023,10/07/2023,11/07/2023,179,179,Chambre Double Standard,,Au Coin Du Feu,Megève,,28
1691769880-22,10/04/2023,10/07/2023,11/07/2023,156,156,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,28
1691769880-23,10/04/2023,10/07/2023,11/07/2023,224,224,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,28
1691769880-24,10/04/2023,10/07/2023,11/07/2023,461,461,Chambre Double Club,,Les Fermes de Marie,Megève,,28
1691769880-25,10/04/2023,10/07/2023,11/07/2023,222,222,Chambre Double Confort,,Coeur de Megève,Megève,,28
1691769880-26,10/04/2023,10/07/2023,11/07/2023,79,79,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,28
1691769880-27,10/04/2023,10/07/2023,11/07/2023,100,100,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,28
1691769880-28,10/04/2023,10/07/2023,11/07/2023,123,123,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,28
1691769880-29,10/04/2023,10/07/2023,11/07/2023,154,154,Chambre Double,,Maison Doron,Beaufort,,28
1691769880-30,10/04/2023,10/07/2023,11/07/2023,312,312,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,28
1691769880-31,10/04/2023,10/07/2023,11/07/2023,157,157,Chambre Triple avec Baignoire,,Hôtel Viallet,Arêches,,28
1691769880-32,10/04/2023,10/07/2023,11/07/2023,82,82,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,28
1691769880-33,10/04/2023,10/07/2023,11/07/2023,187,187,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,28
1691769880-34,10/04/2023,10/07/2023,11/07/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,28
1691769880-35,10/04/2023,10/07/2023,11/07/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,28
1691769880-36,10/04/2023,10/07/2023,11/07/2023,143,143,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,28
1691769880-37,10/04/2023,10/07/2023,11/07/2023,489,489,Chambre Double Deluxe,,Flocons de Sel,Megève,,28
1691769880-38,10/04/2023,10/07/2023,11/07/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,28
1691769880-39,10/04/2023,10/07/2023,11/07/2023,122,122,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,28
1691769880-40,10/04/2023,10/07/2023,11/07/2023,317,317,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,28
1691769880-41,10/04/2023,10/07/2023,11/07/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,28
1691769880-42,10/04/2023,10/07/2023,11/07/2023,125,125,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,28
1691769880-43,10/04/2023,10/07/2023,11/07/2023,226,226,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,28
1691769880-44,10/04/2023,10/07/2023,11/07/2023,172,172,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,28
1691769880-45,10/04/2023,10/07/2023,11/07/2023,149,149,Chambre Double Classique,,La Ferme du Golf,Megève,,28
1691769880-46,10/04/2023,10/07/2023,11/07/2023,179,179,Chambre Double Standard,,Au Coin Du Feu,Megève,,28
1691769880-47,10/04/2023,10/07/2023,11/07/2023,156,156,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,28
1691769880-48,10/04/2023,10/07/2023,11/07/2023,224,224,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,28
1691769880-49,10/04/2023,10/07/2023,11/07/2023,461,461,Chambre Double Club,,Les Fermes de Marie,Megève,,28
1691769880-50,10/04/2023,10/07/2023,11/07/2023,222,222,Chambre Double Confort,,Coeur de Megève,Megève,,28
