web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691706664-1,10/04/2023,10/04/2023,11/04/2023,73,73,Chambre Double Standard,,H�tel Chalet Le Caribou,Les Saisies,,15
1691706664-2,10/04/2023,10/04/2023,11/04/2023,85,85,Chambre Double ou Lits Jumeaux,,H�tel le Christiania,Ar�ches,,15
1691706664-3,10/04/2023,10/04/2023,11/04/2023,385,385,Chambre Double Sup�rieure,,Flocons de Sel,Meg�ve,,15
1691706664-4,10/04/2023,10/04/2023,11/04/2023,59,59,Chambre Lits Jumeaux Standard,,H�tel Le Savoie,Albertville,,15
1691706664-5,10/04/2023,10/04/2023,11/04/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,15
1691706664-6,10/04/2023,10/04/2023,11/04/2023,203,203,Chambre Double Classique avec Canap�-Lit,,Novotel Meg�ve Mont-Blanc,Meg�ve,,15
1691706664-7,10/04/2023,10/04/2023,11/04/2023,224,224,Chambre Double Confort,,Coeur de Meg�ve,Meg�ve,,15
1691706664-8,10/04/2023,10/04/2023,11/04/2023,336,336,Chambre Double Deluxe avec Balcon,,Magic Meg�ve Bois,Demi-Quartier,,15
1691706664-9,10/04/2023,10/04/2023,11/04/2023,79,79,Chambre Double Standard,,"H�tel de Gen�ve , Faverges-Seythenex 74210, Haute Savoie",Faverges,,15
1691706664-10,10/04/2023,10/04/2023,11/04/2023,112,112,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,15
1691706664-11,10/04/2023,10/04/2023,11/04/2023,104,89,Chambre Double ou Lits Jumeaux,,St-Alban Hotel & Spa,La Clusaz,,15
1691706664-12,10/04/2023,10/04/2023,11/04/2023,77,77,Chambre Double - Aravis,,Chalet Les Rhodos,Cordon,,15
1691706664-13,10/04/2023,10/04/2023,11/04/2023,114,114,Chambre Double ou Lits Jumeaux Orient�e Nord,,Beaulieu,La Clusaz,,15
1691706664-14,10/04/2023,10/04/2023,11/04/2023,120,120,Petite Chambre Double - Sans Vue,,Carlina,La Clusaz,,15
1691706664-15,10/04/2023,10/04/2023,11/04/2023,124,124,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,15
1691706664-16,10/04/2023,10/04/2023,11/04/2023,142,142,Chambre Double,,La Ferme,La Clusaz,,15
1691706664-17,10/04/2023,10/04/2023,11/04/2023,128,128,Chambre Triple,,H�tel Les D�mes de Miage,Saint-Gervais-les-Bains,,15
1691706664-18,10/04/2023,10/04/2023,11/04/2023,196,196,Chambre Lits Jumeaux Sup�rieure avec Fauteuil Convertible Simple,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,15
1691706664-19,10/04/2023,10/04/2023,11/04/2023,118,72,Chambre Double,,L auberge du basilico,Aime,,15
1691706664-20,10/04/2023,10/04/2023,11/04/2023,151,151,Chambre Double - Versant Nord,,Base Camp Lodge Hotels,Bourg-Saint-Maurice,,15
1691706664-21,10/04/2023,10/04/2023,11/04/2023,114,114,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,15
1691706664-22,10/04/2023,10/04/2023,11/04/2023,87,87,Chambre Double,,Fasthotel Thones,Th�nes,,15
1691706664-23,10/04/2023,10/04/2023,11/04/2023,88,88,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis H�tel Sallanches,Sallanches,,15
1691706664-24,10/04/2023,10/04/2023,11/04/2023,77,77,Chambre Triple avec Lit Superpos�,,Ibis Budget Sallanches,Sallanches,,15
1691706664-25,10/04/2023,10/04/2023,11/04/2023,101,101,Chambre Double ou Lits Jumeaux,,Hotel L'alpin,Landry,,15
1691706664-26,10/04/2023,10/04/2023,11/04/2023,124,106,Chambre Double Standard,,RockyPop Flaine Hotel & Spa,Flaine,,15
1691706664-27,10/04/2023,10/04/2023,11/04/2023,92,92,Chambre Lit Queen-Size Deluxe,,H�tel LAPIAZ & Spa - FLAINE,Flaine,,15
1691706664-28,10/04/2023,10/04/2023,11/04/2023,188,160,Chambre Double Classique,,"Totem, Friendly Hotel",Flaine,,15
1691706664-29,10/04/2023,10/04/2023,11/04/2023,136,136,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,15
1691706664-30,10/04/2023,10/04/2023,11/04/2023,88,88,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis H�tel Sallanches,Sallanches,,15
1691706664-31,10/04/2023,10/04/2023,11/04/2023,77,77,Chambre Triple avec Lit Superpos�,,Ibis Budget Sallanches,Sallanches,,15
1691706664-32,10/04/2023,10/04/2023,11/04/2023,106,106,Chambre Double ou Lits Jumeaux Classique Plus,,Chamois d'Or Hotel,Les Gets,,15
1691706664-33,10/04/2023,10/04/2023,11/04/2023,114,114,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,15
1691706664-34,10/04/2023,10/04/2023,11/04/2023,246,246,Chambre Lits Jumeaux,,Hotel le Petit Dru,Morzine,,15
1691706664-35,10/04/2023,10/04/2023,11/04/2023,110,110,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,15
1691706664-36,10/04/2023,10/04/2023,11/04/2023,77,77,Chambre Double - Aravis,,Chalet Les Rhodos,Cordon,,15
1691706664-37,10/04/2023,10/04/2023,11/04/2023,121,121,Chambre Double,,Hotel Club Le Cr�t,Morzine,,15
1691706664-38,10/04/2023,10/04/2023,11/04/2023,118,118,Chambre Lits Jumeaux �conomique,,The Nant,Morzine,,15
1691706664-39,10/04/2023,10/04/2023,11/04/2023,197,197,Chambre Double ou Lits Jumeaux,,H�tel et Chalet Au Coin Du Feu Chilly Powder,Morzine,,15
1691706664-40,10/04/2023,10/04/2023,11/04/2023,196,196,Chambre Lits Jumeaux Sup�rieure avec Fauteuil Convertible Simple,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,15
1691706664-41,10/04/2023,10/04/2023,11/04/2023,283,283,Chambre Double Classique,,H�tel des Dromonts by SOWELL COLLECTION,Avoriaz,,15
1691706664-42,10/04/2023,10/04/2023,11/04/2023,447,447,Chambre Double avec Balcon,,H�tel MiL8,Avoriaz,,15
1691706664-43,10/04/2023,10/04/2023,11/04/2023,336,336,Chambre Double Deluxe avec Balcon,,Magic Meg�ve Bois,Demi-Quartier,,15
