web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691939784-1,10/04/2023,24/07/2023,25/07/2023,79,79,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,30
1691939784-2,10/04/2023,24/07/2023,25/07/2023,100,100,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,30
1691939784-3,10/04/2023,24/07/2023,25/07/2023,145,145,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,30
1691939784-4,10/04/2023,24/07/2023,25/07/2023,154,154,Chambre Double,,Maison Doron,Beaufort,,30
1691939784-5,10/04/2023,24/07/2023,25/07/2023,155,155,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,30
1691939784-6,10/04/2023,24/07/2023,25/07/2023,123,123,Chambre Lits Jumeaux,,Hôtel Viallet,Arêches,,30
1691939784-7,10/04/2023,24/07/2023,25/07/2023,92,92,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,30
1691939784-8,10/04/2023,24/07/2023,25/07/2023,187,187,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,30
1691939784-9,10/04/2023,24/07/2023,25/07/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,30
1691939784-10,10/04/2023,24/07/2023,25/07/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,30
1691939784-11,10/04/2023,24/07/2023,25/07/2023,143,143,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,30
1691939784-12,10/04/2023,24/07/2023,25/07/2023,407,407,Chambre Double Supérieure,,Flocons de Sel,Megève,,30
1691939784-13,10/04/2023,24/07/2023,25/07/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,30
1691939784-14,10/04/2023,24/07/2023,25/07/2023,122,122,Chambre Double,,Hotel Sylvana,Megève,,30
1691939784-15,10/04/2023,24/07/2023,25/07/2023,371,371,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,30
1691939784-16,10/04/2023,24/07/2023,25/07/2023,226,226,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,30
1691939784-17,10/04/2023,24/07/2023,25/07/2023,179,179,Chambre Double Standard,,Au Coin Du Feu,Megève,,30
1691939784-18,10/04/2023,24/07/2023,25/07/2023,63,63,Chambre Double,,Hôtel Le Savoie,Albertville,,30
1691939784-19,10/04/2023,24/07/2023,25/07/2023,125,125,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,30
1691939784-20,10/04/2023,24/07/2023,25/07/2023,188,188,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,30
1691939784-21,10/04/2023,24/07/2023,25/07/2023,222,222,Chambre Double Confort,,Coeur de Megève,Megève,,30
1691939784-22,10/04/2023,24/07/2023,25/07/2023,149,149,Chambre Double Classique,,La Ferme du Golf,Megève,,30
1691939784-23,10/04/2023,24/07/2023,25/07/2023,231,231,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,30
1691939784-24,10/04/2023,24/07/2023,25/07/2023,395,395,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,30
1691939784-25,10/04/2023,24/07/2023,25/07/2023,244,244,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,30
1691939784-26,10/04/2023,24/07/2023,25/07/2023,79,79,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,30
1691939784-27,10/04/2023,24/07/2023,25/07/2023,100,100,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,30
1691939784-28,10/04/2023,24/07/2023,25/07/2023,145,145,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,30
1691939784-29,10/04/2023,24/07/2023,25/07/2023,154,154,Chambre Double,,Maison Doron,Beaufort,,30
1691939784-30,10/04/2023,24/07/2023,25/07/2023,155,155,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,30
1691939784-31,10/04/2023,24/07/2023,25/07/2023,123,123,Chambre Lits Jumeaux,,Hôtel Viallet,Arêches,,30
1691939784-32,10/04/2023,24/07/2023,25/07/2023,92,92,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,30
1691939784-33,10/04/2023,24/07/2023,25/07/2023,187,187,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,30
1691939784-34,10/04/2023,24/07/2023,25/07/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,30
1691939784-35,10/04/2023,24/07/2023,25/07/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,30
1691939784-36,10/04/2023,24/07/2023,25/07/2023,143,143,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,30
1691939784-37,10/04/2023,24/07/2023,25/07/2023,407,407,Chambre Double Supérieure,,Flocons de Sel,Megève,,30
1691939784-38,10/04/2023,24/07/2023,25/07/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,30
1691939784-39,10/04/2023,24/07/2023,25/07/2023,122,122,Chambre Double,,Hotel Sylvana,Megève,,30
1691939784-40,10/04/2023,24/07/2023,25/07/2023,371,371,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,30
1691939784-41,10/04/2023,24/07/2023,25/07/2023,226,226,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,30
1691939784-42,10/04/2023,24/07/2023,25/07/2023,179,179,Chambre Double Standard,,Au Coin Du Feu,Megève,,30
1691939784-43,10/04/2023,24/07/2023,25/07/2023,63,63,Chambre Double,,Hôtel Le Savoie,Albertville,,30
1691939784-44,10/04/2023,24/07/2023,25/07/2023,125,125,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,30
1691939784-45,10/04/2023,24/07/2023,25/07/2023,188,188,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,30
1691939784-46,10/04/2023,24/07/2023,25/07/2023,222,222,Chambre Double Confort,,Coeur de Megève,Megève,,30
1691939784-47,10/04/2023,24/07/2023,25/07/2023,149,149,Chambre Double Classique,,La Ferme du Golf,Megève,,30
1691939784-48,10/04/2023,24/07/2023,25/07/2023,231,231,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,30
1691939784-49,10/04/2023,24/07/2023,25/07/2023,395,395,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,30
1691939784-50,10/04/2023,24/07/2023,25/07/2023,244,244,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,30
1691939784-51,10/04/2023,24/07/2023,25/07/2023,501,501,Chambre Double Club,,Les Fermes de Marie,Megève,,30
1691939784-52,10/04/2023,24/07/2023,25/07/2023,356,356,Chambre Double Classique,,Fer à Cheval,Megève,,30
1691939784-53,10/04/2023,24/07/2023,25/07/2023,375,375,Chambre Double/Lits Jumeaux,,M de Megève,Megève,,30
1691939784-54,10/04/2023,24/07/2023,25/07/2023,93,93,Chambre Double,,Albert 1er,Albertville,,30
1691939784-55,10/04/2023,24/07/2023,25/07/2023,675,675,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,30
1691939784-56,10/04/2023,24/07/2023,25/07/2023,446,446,Chambre Double Club,,Le Chalet Blanc,Megève,,30
1691939784-57,10/04/2023,24/07/2023,25/07/2023,214,214,Chambre Double avec Terrasse,,Les Loges Blanches,Megève,,30
1691939784-58,10/04/2023,24/07/2023,25/07/2023,94,94,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,30
1691939784-59,10/04/2023,24/07/2023,25/07/2023,211,211,Chambre Double,,Mamie Megève,Megève,,30
1691939784-60,10/04/2023,24/07/2023,25/07/2023,310,310,Chambre Deluxe,,Zannier Hotels Le Chalet,Megève,,30
1691939784-61,10/04/2023,24/07/2023,25/07/2023,194,194,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,30
1691939784-62,10/04/2023,24/07/2023,25/07/2023,73,73,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,30
1691939784-63,10/04/2023,24/07/2023,25/07/2023,445,445,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,30
1691939784-64,10/04/2023,24/07/2023,25/07/2023,120,120,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,30
1691939784-65,10/04/2023,24/07/2023,25/07/2023,220,220,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,30
1691939784-66,10/04/2023,24/07/2023,25/07/2023,908,908,Suite en Duplex,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,30
1691939784-67,10/04/2023,24/07/2023,25/07/2023,267,267,Chambre Double,,"Chalet Alpen Valley, Mont-Blanc",Combloux,,30
1691939784-68,10/04/2023,24/07/2023,25/07/2023,234,234,Chambre Double avec Balcon,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,30
1691939784-69,10/04/2023,24/07/2023,25/07/2023,138,138,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,30
1691939784-70,10/04/2023,24/07/2023,25/07/2023,264,264,Chambre Lits Jumeaux,,Aux Ducs de Savoie,Combloux,,30
1691939784-71,10/04/2023,24/07/2023,25/07/2023,89,89,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,30
1691939784-72,10/04/2023,24/07/2023,25/07/2023,108,108,Chambre Double,,Hotel Les Granits,Combloux,,30
1691939784-73,10/04/2023,24/07/2023,25/07/2023,68,68,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,30
1691939784-74,10/04/2023,24/07/2023,25/07/2023,125,125,Chambre Double ou Lits Jumeaux,,St-Alban Hotel & Spa,La Clusaz,,30
1691939784-75,10/04/2023,24/07/2023,25/07/2023,169,169,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,30
1691939784-76,10/04/2023,24/07/2023,25/07/2023,501,501,Chambre Double Club,,Les Fermes de Marie,Megève,,30
1691939784-77,10/04/2023,24/07/2023,25/07/2023,356,356,Chambre Double Classique,,Fer à Cheval,Megève,,30
1691939784-78,10/04/2023,24/07/2023,25/07/2023,375,375,Chambre Double/Lits Jumeaux,,M de Megève,Megève,,30
1691939784-79,10/04/2023,24/07/2023,25/07/2023,93,93,Chambre Double,,Albert 1er,Albertville,,30
1691939784-80,10/04/2023,24/07/2023,25/07/2023,675,675,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,30
1691939784-81,10/04/2023,24/07/2023,25/07/2023,446,446,Chambre Double Club,,Le Chalet Blanc,Megève,,30
1691939784-82,10/04/2023,24/07/2023,25/07/2023,214,214,Chambre Double avec Terrasse,,Les Loges Blanches,Megève,,30
1691939784-83,10/04/2023,24/07/2023,25/07/2023,94,94,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,30
1691939784-84,10/04/2023,24/07/2023,25/07/2023,211,211,Chambre Double,,Mamie Megève,Megève,,30
1691939784-85,10/04/2023,24/07/2023,25/07/2023,310,310,Chambre Deluxe,,Zannier Hotels Le Chalet,Megève,,30
1691939784-86,10/04/2023,24/07/2023,25/07/2023,194,194,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,30
1691939784-87,10/04/2023,24/07/2023,25/07/2023,73,73,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,30
1691939784-88,10/04/2023,24/07/2023,25/07/2023,445,445,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,30
1691939784-89,10/04/2023,24/07/2023,25/07/2023,120,120,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,30
1691939784-90,10/04/2023,24/07/2023,25/07/2023,220,220,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,30
1691939784-91,10/04/2023,24/07/2023,25/07/2023,908,908,Suite en Duplex,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,30
1691939784-92,10/04/2023,24/07/2023,25/07/2023,267,267,Chambre Double,,"Chalet Alpen Valley, Mont-Blanc",Combloux,,30
1691939784-93,10/04/2023,24/07/2023,25/07/2023,234,234,Chambre Double avec Balcon,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,30
1691939784-94,10/04/2023,24/07/2023,25/07/2023,138,138,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,30
1691939784-95,10/04/2023,24/07/2023,25/07/2023,264,264,Chambre Lits Jumeaux,,Aux Ducs de Savoie,Combloux,,30
1691939784-96,10/04/2023,24/07/2023,25/07/2023,89,89,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,30
1691939784-97,10/04/2023,24/07/2023,25/07/2023,108,108,Chambre Double,,Hotel Les Granits,Combloux,,30
1691939784-98,10/04/2023,24/07/2023,25/07/2023,68,68,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,30
1691939784-99,10/04/2023,24/07/2023,25/07/2023,125,125,Chambre Double ou Lits Jumeaux,,St-Alban Hotel & Spa,La Clusaz,,30
