web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692474895-1,01/05/2023,01/05/2023,02/05/2023,138,138,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1692474895-2,01/05/2023,01/05/2023,02/05/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1692474895-3,01/05/2023,01/05/2023,02/05/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1692474895-4,01/05/2023,01/05/2023,02/05/2023,161,161,Chambre Lits Jumeaux Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,18
1692474895-5,01/05/2023,01/05/2023,02/05/2023,100,100,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1692474895-6,01/05/2023,01/05/2023,02/05/2023,93,93,Chambre Double,,Albert 1er,Albertville,,18
1692474895-7,01/05/2023,01/05/2023,02/05/2023,80,80,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1692474895-8,01/05/2023,01/05/2023,02/05/2023,73,73,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1692474895-9,01/05/2023,01/05/2023,02/05/2023,93,93,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,18
1692474895-10,01/05/2023,01/05/2023,02/05/2023,336,336,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,18
1692474895-11,01/05/2023,01/05/2023,02/05/2023,220,220,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1692474895-12,01/05/2023,01/05/2023,02/05/2023,163,131,Chambre Double - Vue sur Piscine - 8,,Le Coin Savoyard,Combloux,,18
1692474895-13,01/05/2023,01/05/2023,02/05/2023,72,72,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1692474895-14,01/05/2023,01/05/2023,02/05/2023,435,435,Suite Junior (2 Adultes),,Les Chalets-Hôtel de la Croix-Fry,Manigod,,18
1692474895-15,01/05/2023,01/05/2023,02/05/2023,177,177,Chambre Lits Jumeaux,,Hotel Beauregard,La Clusaz,,18
1692474895-16,01/05/2023,01/05/2023,02/05/2023,77,77,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1692474895-17,01/05/2023,01/05/2023,02/05/2023,117,117,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,18
1692474895-18,01/05/2023,01/05/2023,02/05/2023,141,141,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1692474895-19,01/05/2023,01/05/2023,02/05/2023,63,63,Chambre Double,,L auberge du basilico,Aime,,18
1692474895-20,01/05/2023,01/05/2023,02/05/2023,199,199,Chambre Double avec Balcon,,Le Chalet Hôtel Cordon,Cordon,,18
1692474895-21,01/05/2023,01/05/2023,02/05/2023,98,98,Chambre Lits Jumeaux,,Hotel Autantic,Bourg-Saint-Maurice,,18
1692474895-22,01/05/2023,01/05/2023,02/05/2023,114,114,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,18
1692474895-23,01/05/2023,01/05/2023,02/05/2023,87,87,Chambre Double,,Fasthotel Thones,Thônes,,18
1692474895-24,01/05/2023,01/05/2023,02/05/2023,126,89,Chambre Lits Jumeaux,,Hostel Malgovert,Séez,,18
1692474895-25,01/05/2023,01/05/2023,02/05/2023,80,80,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,18
1692474895-26,01/05/2023,01/05/2023,02/05/2023,138,138,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1692474895-27,01/05/2023,01/05/2023,02/05/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1692474895-28,01/05/2023,01/05/2023,02/05/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1692474895-29,01/05/2023,01/05/2023,02/05/2023,161,161,Chambre Lits Jumeaux Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,18
1692474895-30,01/05/2023,01/05/2023,02/05/2023,100,100,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1692474895-31,01/05/2023,01/05/2023,02/05/2023,93,93,Chambre Double,,Albert 1er,Albertville,,18
