web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692521200-1,01/05/2023,12/06/2023,13/06/2023,85,85,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,24
1692521200-2,01/05/2023,12/06/2023,13/06/2023,64,64,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,24
1692521200-3,01/05/2023,12/06/2023,13/06/2023,134,134,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,24
1692521200-4,01/05/2023,12/06/2023,13/06/2023,135,135,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,24
1692521200-5,01/05/2023,12/06/2023,13/06/2023,111,111,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,24
1692521200-6,01/05/2023,12/06/2023,13/06/2023,173,173,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,24
1692521200-7,01/05/2023,12/06/2023,13/06/2023,93,93,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,24
1692521200-8,01/05/2023,12/06/2023,13/06/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,24
1692521200-9,01/05/2023,12/06/2023,13/06/2023,114,114,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,24
1692521200-10,01/05/2023,12/06/2023,13/06/2023,445,445,Appartement Village,,Flocons de Sel,Megève,,24
1692521200-11,01/05/2023,12/06/2023,13/06/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,24
1692521200-12,01/05/2023,12/06/2023,13/06/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,24
1692521200-13,01/05/2023,12/06/2023,13/06/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,24
1692521200-14,01/05/2023,12/06/2023,13/06/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,24
1692521200-15,01/05/2023,12/06/2023,13/06/2023,132,132,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,24
1692521200-16,01/05/2023,12/06/2023,13/06/2023,202,202,Chambre Double Confort,,Coeur de Megève,Megève,,24
1692521200-17,01/05/2023,12/06/2023,13/06/2023,111,111,Chambre Double Classique,,La Ferme du Golf,Megève,,24
1692521200-18,01/05/2023,12/06/2023,13/06/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,24
1692521200-19,01/05/2023,12/06/2023,13/06/2023,93,93,Chambre Double,,Albert 1er,Albertville,,24
1692521200-20,01/05/2023,12/06/2023,13/06/2023,600,600,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,24
1692521200-21,01/05/2023,12/06/2023,13/06/2023,130,130,Chambre Double avec Terrasse,,Les Loges Blanches,Megève,,24
1692521200-22,01/05/2023,12/06/2023,13/06/2023,81,81,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,24
1692521200-23,01/05/2023,12/06/2023,13/06/2023,50,50,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,24
