web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692547038-1,01/05/2023,19/06/2023,20/06/2023,79,79,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,25
1692547038-2,01/05/2023,19/06/2023,20/06/2023,170,170,Chambre Quadruple,,Hôtel le Christiania,Arêches,,25
1692547038-3,01/05/2023,19/06/2023,20/06/2023,123,123,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,25
1692547038-4,01/05/2023,19/06/2023,20/06/2023,74,74,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,25
1692547038-5,01/05/2023,19/06/2023,20/06/2023,134,134,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,25
1692547038-6,01/05/2023,19/06/2023,20/06/2023,155,155,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,25
1692547038-7,01/05/2023,19/06/2023,20/06/2023,117,117,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,25
1692547038-8,01/05/2023,19/06/2023,20/06/2023,173,173,Chambre sur la Montagne,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,25
1692547038-9,01/05/2023,19/06/2023,20/06/2023,82,82,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,25
1692547038-10,01/05/2023,19/06/2023,20/06/2023,93,93,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,25
1692547038-11,01/05/2023,19/06/2023,20/06/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,25
1692547038-12,01/05/2023,19/06/2023,20/06/2023,114,114,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,25
1692547038-13,01/05/2023,19/06/2023,20/06/2023,445,445,Appartement Village,,Flocons de Sel,Megève,,25
1692547038-14,01/05/2023,19/06/2023,20/06/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,25
1692547038-15,01/05/2023,19/06/2023,20/06/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,25
1692547038-16,01/05/2023,19/06/2023,20/06/2023,282,282,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,25
1692547038-17,01/05/2023,19/06/2023,20/06/2023,69,69,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,25
1692547038-18,01/05/2023,19/06/2023,20/06/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,25
