web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692521176-1,01/05/2023,26/06/2023,27/06/2023,79,79,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,26
1692521176-2,01/05/2023,26/06/2023,27/06/2023,88,88,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,26
1692521176-3,01/05/2023,26/06/2023,27/06/2023,123,123,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,26
1692521176-4,01/05/2023,26/06/2023,27/06/2023,74,74,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,26
1692521176-5,01/05/2023,26/06/2023,27/06/2023,134,134,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,26
1692521176-6,01/05/2023,26/06/2023,27/06/2023,312,312,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,26
1692521176-7,01/05/2023,26/06/2023,27/06/2023,117,117,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,26
1692521176-8,01/05/2023,26/06/2023,27/06/2023,173,173,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,26
1692521176-9,01/05/2023,26/06/2023,27/06/2023,82,82,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,26
1692521176-10,01/05/2023,26/06/2023,27/06/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,26
1692521176-11,01/05/2023,26/06/2023,27/06/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,26
1692521176-12,01/05/2023,26/06/2023,27/06/2023,114,114,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,26
1692521176-13,01/05/2023,26/06/2023,27/06/2023,445,445,Appartement Village,,Flocons de Sel,Megève,,26
1692521176-14,01/05/2023,26/06/2023,27/06/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,26
1692521176-15,01/05/2023,26/06/2023,27/06/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,26
1692521176-16,01/05/2023,26/06/2023,27/06/2023,282,282,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,26
1692521176-17,01/05/2023,26/06/2023,27/06/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,26
1692521176-18,01/05/2023,26/06/2023,27/06/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,26
1692521176-19,01/05/2023,26/06/2023,27/06/2023,132,132,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,26
