web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692595465-1,01/05/2023,14/08/2023,15/08/2023,100,100,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,33
1692595465-2,01/05/2023,14/08/2023,15/08/2023,167,167,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,33
1692595465-3,01/05/2023,14/08/2023,15/08/2023,74,74,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,33
1692595465-4,01/05/2023,14/08/2023,15/08/2023,145,145,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,33
1692595465-5,01/05/2023,14/08/2023,15/08/2023,117,117,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,33
1692595465-6,01/05/2023,14/08/2023,15/08/2023,141,141,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,33
1692595465-7,01/05/2023,14/08/2023,15/08/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,33
1692595465-8,01/05/2023,14/08/2023,15/08/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,33
1692595465-9,01/05/2023,14/08/2023,15/08/2023,813,813,Chalet,,Les Chalets de La Griyotire,Praz-sur-Arly,,33
1692595465-10,01/05/2023,14/08/2023,15/08/2023,643,643,Chambre Double Supérieure,,Flocons de Sel,Megève,,33
1692595465-11,01/05/2023,14/08/2023,15/08/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,33
1692595465-12,01/05/2023,14/08/2023,15/08/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,33
1692595465-13,01/05/2023,14/08/2023,15/08/2023,122,122,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,33
1692595465-14,01/05/2023,14/08/2023,15/08/2023,407,407,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,33
1692595465-15,01/05/2023,14/08/2023,15/08/2023,226,226,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,33
1692595465-16,01/05/2023,14/08/2023,15/08/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,33
1692595465-17,01/05/2023,14/08/2023,15/08/2023,135,135,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,33
1692595465-18,01/05/2023,14/08/2023,15/08/2023,188,188,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,33
1692595465-19,01/05/2023,14/08/2023,15/08/2023,281,281,Chambre Double Confort,,Coeur de Megève,Megève,,33
1692595465-20,01/05/2023,14/08/2023,15/08/2023,252,252,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,33
1692595465-21,01/05/2023,14/08/2023,15/08/2023,415,415,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,33
1692595465-22,01/05/2023,14/08/2023,15/08/2023,401,401,Chambre Double/Lits Jumeaux,,M de Megève,Megève,,33
1692595465-23,01/05/2023,14/08/2023,15/08/2023,432,432,Chambre Double Classique,,Fer à Cheval,Megève,,33
1692595465-24,01/05/2023,14/08/2023,15/08/2023,93,93,Chambre Double,,Albert 1er,Albertville,,33
1692595465-25,01/05/2023,14/08/2023,15/08/2023,94,94,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,33
1692595465-26,01/05/2023,14/08/2023,15/08/2023,100,100,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,33
1692595465-27,01/05/2023,14/08/2023,15/08/2023,167,167,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,33
1692595465-28,01/05/2023,14/08/2023,15/08/2023,74,74,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,33
1692595465-29,01/05/2023,14/08/2023,15/08/2023,145,145,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,33
1692595465-30,01/05/2023,14/08/2023,15/08/2023,117,117,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,33
1692595465-31,01/05/2023,14/08/2023,15/08/2023,141,141,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,33
1692595465-32,01/05/2023,14/08/2023,15/08/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,33
1692595465-33,01/05/2023,14/08/2023,15/08/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,33
1692595465-34,01/05/2023,14/08/2023,15/08/2023,813,813,Chalet,,Les Chalets de La Griyotire,Praz-sur-Arly,,33
1692595465-35,01/05/2023,14/08/2023,15/08/2023,643,643,Chambre Double Supérieure,,Flocons de Sel,Megève,,33
1692595465-36,01/05/2023,14/08/2023,15/08/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,33
1692595465-37,01/05/2023,14/08/2023,15/08/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,33
1692595465-38,01/05/2023,14/08/2023,15/08/2023,122,122,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,33
1692595465-39,01/05/2023,14/08/2023,15/08/2023,407,407,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,33
1692595465-40,01/05/2023,14/08/2023,15/08/2023,226,226,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,33
1692595465-41,01/05/2023,14/08/2023,15/08/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,33
1692595465-42,01/05/2023,14/08/2023,15/08/2023,135,135,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,33
1692595465-43,01/05/2023,14/08/2023,15/08/2023,188,188,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,33
1692595465-44,01/05/2023,14/08/2023,15/08/2023,281,281,Chambre Double Confort,,Coeur de Megève,Megève,,33
1692595465-45,01/05/2023,14/08/2023,15/08/2023,252,252,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,33
1692595465-46,01/05/2023,14/08/2023,15/08/2023,415,415,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,33
1692595465-47,01/05/2023,14/08/2023,15/08/2023,401,401,Chambre Double/Lits Jumeaux,,M de Megève,Megève,,33
1692595465-48,01/05/2023,14/08/2023,15/08/2023,432,432,Chambre Double Classique,,Fer à Cheval,Megève,,33
1692595465-49,01/05/2023,14/08/2023,15/08/2023,93,93,Chambre Double,,Albert 1er,Albertville,,33
1692595465-50,01/05/2023,14/08/2023,15/08/2023,94,94,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,33
1692595465-51,01/05/2023,14/08/2023,15/08/2023,100,100,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,33
1692595465-52,01/05/2023,14/08/2023,15/08/2023,167,167,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,33
1692595465-53,01/05/2023,14/08/2023,15/08/2023,74,74,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,33
1692595465-54,01/05/2023,14/08/2023,15/08/2023,145,145,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,33
1692595465-55,01/05/2023,14/08/2023,15/08/2023,117,117,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,33
1692595465-56,01/05/2023,14/08/2023,15/08/2023,141,141,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,33
1692595465-57,01/05/2023,14/08/2023,15/08/2023,104,104,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,33
1692595465-58,01/05/2023,14/08/2023,15/08/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,33
1692595465-59,01/05/2023,14/08/2023,15/08/2023,813,813,Chalet,,Les Chalets de La Griyotire,Praz-sur-Arly,,33
1692595465-60,01/05/2023,14/08/2023,15/08/2023,643,643,Chambre Double Supérieure,,Flocons de Sel,Megève,,33
1692595465-61,01/05/2023,14/08/2023,15/08/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,33
1692595465-62,01/05/2023,14/08/2023,15/08/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,33
1692595465-63,01/05/2023,14/08/2023,15/08/2023,122,122,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,33
1692595465-64,01/05/2023,14/08/2023,15/08/2023,407,407,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,33
1692595465-65,01/05/2023,14/08/2023,15/08/2023,226,226,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,33
1692595465-66,01/05/2023,14/08/2023,15/08/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,33
1692595465-67,01/05/2023,14/08/2023,15/08/2023,135,135,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,33
1692595465-68,01/05/2023,14/08/2023,15/08/2023,188,188,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,33
1692595465-69,01/05/2023,14/08/2023,15/08/2023,281,281,Chambre Double Confort,,Coeur de Megève,Megève,,33
1692595465-70,01/05/2023,14/08/2023,15/08/2023,252,252,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,33
1692595465-71,01/05/2023,14/08/2023,15/08/2023,415,415,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,33
1692595465-72,01/05/2023,14/08/2023,15/08/2023,401,401,Chambre Double/Lits Jumeaux,,M de Megève,Megève,,33
1692595465-73,01/05/2023,14/08/2023,15/08/2023,432,432,Chambre Double Classique,,Fer à Cheval,Megève,,33
1692595465-74,01/05/2023,14/08/2023,15/08/2023,93,93,Chambre Double,,Albert 1er,Albertville,,33
1692595465-75,01/05/2023,14/08/2023,15/08/2023,94,94,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,33
1692595465-76,01/05/2023,14/08/2023,15/08/2023,314,314,Suite - Vue sur Montagne,,Le Chalet Hôtel Cordon,Cordon,,33
