web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692615354-1,01/05/2023,04/09/2023,05/09/2023,88,88,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,36
1692615354-2,01/05/2023,04/09/2023,05/09/2023,134,134,Chambre Double ou Lits Jumeaux,,Le Calgary,Les Saisies,,36
1692615354-3,01/05/2023,04/09/2023,05/09/2023,74,74,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,36
1692615354-4,01/05/2023,04/09/2023,05/09/2023,134,134,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,36
1692615354-5,01/05/2023,04/09/2023,05/09/2023,145,145,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,36
1692615354-6,01/05/2023,04/09/2023,05/09/2023,111,111,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,36
1692615354-7,01/05/2023,04/09/2023,05/09/2023,173,173,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,36
1692615354-8,01/05/2023,04/09/2023,05/09/2023,82,82,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,36
1692615354-9,01/05/2023,04/09/2023,05/09/2023,93,93,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,36
1692615354-10,01/05/2023,04/09/2023,05/09/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,36
1692615354-11,01/05/2023,04/09/2023,05/09/2023,114,114,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,36
1692615354-12,01/05/2023,04/09/2023,05/09/2023,385,385,Chambre Double Supérieure,,Flocons de Sel,Megève,,36
1692615354-13,01/05/2023,04/09/2023,05/09/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,36
1692615354-14,01/05/2023,04/09/2023,05/09/2023,132,132,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,36
1692615354-15,01/05/2023,04/09/2023,05/09/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,36
1692615354-16,01/05/2023,04/09/2023,05/09/2023,112,112,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,36
1692615354-17,01/05/2023,04/09/2023,05/09/2023,282,282,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,36
1692615354-18,01/05/2023,04/09/2023,05/09/2023,210,210,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,36
1692615354-19,01/05/2023,04/09/2023,05/09/2023,161,161,Chambre Double Standard,,Au Coin Du Feu,Megève,,36
1692615354-20,01/05/2023,04/09/2023,05/09/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,36
1692615354-21,01/05/2023,04/09/2023,05/09/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,36
1692615354-22,01/05/2023,04/09/2023,05/09/2023,132,132,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,36
1692615354-23,01/05/2023,04/09/2023,05/09/2023,202,202,Chambre Double Confort,,Coeur de Megève,Megève,,36
1692615354-24,01/05/2023,04/09/2023,05/09/2023,125,125,Chambre Double Classique,,La Ferme du Golf,Megève,,36
1692615354-25,01/05/2023,04/09/2023,05/09/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,36
1692615354-26,01/05/2023,04/09/2023,05/09/2023,88,88,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,36
1692615354-27,01/05/2023,04/09/2023,05/09/2023,134,134,Chambre Double ou Lits Jumeaux,,Le Calgary,Les Saisies,,36
