web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692636388-1,01/05/2023,21/08/2023,24/08/2023,264,264,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,34
1692636388-2,01/05/2023,21/08/2023,24/08/2023,436,436,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,34
1692636388-3,01/05/2023,21/08/2023,24/08/2023,354,354,Chambre Double,,Hôtel Maison Doron,Beaufort,,34
1692636388-4,01/05/2023,21/08/2023,24/08/2023,466,466,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,34
1692636388-5,01/05/2023,21/08/2023,24/08/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,34
1692636388-6,01/05/2023,21/08/2023,24/08/2023,275,275,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,34
1692636388-7,01/05/2023,21/08/2023,24/08/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,34
1692636388-8,01/05/2023,21/08/2023,24/08/2023,312,312,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,34
1692636388-9,01/05/2023,21/08/2023,24/08/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,34
1692636388-10,01/05/2023,21/08/2023,24/08/2023,429,429,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,34
1692636388-11,01/05/2023,21/08/2023,24/08/2023,1632,1632,Chambre Double Supérieure,,Flocons de Sel,Megève,,34
1692636388-12,01/05/2023,21/08/2023,24/08/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,34
1692636388-13,01/05/2023,21/08/2023,24/08/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,34
1692636388-14,01/05/2023,21/08/2023,24/08/2023,365,365,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,34
1692636388-15,01/05/2023,21/08/2023,24/08/2023,1113,1113,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,34
1692636388-16,01/05/2023,21/08/2023,24/08/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,34
1692636388-17,01/05/2023,21/08/2023,24/08/2023,375,375,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,34
1692636388-18,01/05/2023,21/08/2023,24/08/2023,630,630,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,34
1692636388-19,01/05/2023,21/08/2023,24/08/2023,471,471,Chambre Double Classique,,La Ferme du Golf,Megève,,34
1692636388-20,01/05/2023,21/08/2023,24/08/2023,629,629,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,34
1692636388-21,01/05/2023,21/08/2023,24/08/2023,537,537,Chambre Double Standard,,Au Coin Du Feu,Megève,,34
1692636388-22,01/05/2023,21/08/2023,24/08/2023,468,468,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,34
1692636388-23,01/05/2023,21/08/2023,24/08/2023,942,942,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,34
1692636388-24,01/05/2023,21/08/2023,24/08/2023,792,675,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,34
1692636388-25,01/05/2023,21/08/2023,24/08/2023,666,666,Chambre Double Confort,,Coeur de Megève,Megève,,34
1692636388-26,01/05/2023,21/08/2023,24/08/2023,264,264,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,34
1692636388-27,01/05/2023,21/08/2023,24/08/2023,436,436,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,34
1692636388-28,01/05/2023,21/08/2023,24/08/2023,354,354,Chambre Double,,Hôtel Maison Doron,Beaufort,,34
1692636388-29,01/05/2023,21/08/2023,24/08/2023,466,466,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,34
1692636388-30,01/05/2023,21/08/2023,24/08/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,34
1692636388-31,01/05/2023,21/08/2023,24/08/2023,275,275,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,34
1692636388-32,01/05/2023,21/08/2023,24/08/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,34
1692636388-33,01/05/2023,21/08/2023,24/08/2023,312,312,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,34
1692636388-34,01/05/2023,21/08/2023,24/08/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,34
