web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692520679-1,01/05/2023,24/07/2023,27/07/2023,300,300,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,30
1692520679-2,01/05/2023,24/07/2023,27/07/2023,436,436,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,30
1692520679-3,01/05/2023,24/07/2023,27/07/2023,222,222,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,30
1692520679-4,01/05/2023,24/07/2023,27/07/2023,466,466,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,30
1692520679-5,01/05/2023,24/07/2023,27/07/2023,368,368,Chambre Lits Jumeaux,,Hôtel Viallet,Arêches,,30
1692520679-6,01/05/2023,24/07/2023,27/07/2023,275,275,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,30
1692520679-7,01/05/2023,24/07/2023,27/07/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,30
1692520679-8,01/05/2023,24/07/2023,27/07/2023,312,312,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,30
1692520679-9,01/05/2023,24/07/2023,27/07/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,30
1692520679-10,01/05/2023,24/07/2023,27/07/2023,429,429,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,30
1692520679-11,01/05/2023,24/07/2023,27/07/2023,1533,1533,Chambre Double Deluxe,,Flocons de Sel,Megève,,30
1692520679-12,01/05/2023,24/07/2023,27/07/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,30
1692520679-13,01/05/2023,24/07/2023,27/07/2023,407,407,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,30
1692520679-14,01/05/2023,24/07/2023,27/07/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,30
1692520679-15,01/05/2023,24/07/2023,27/07/2023,365,365,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,30
1692520679-16,01/05/2023,24/07/2023,27/07/2023,1113,1113,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,30
1692520679-17,01/05/2023,24/07/2023,27/07/2023,678,678,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,30
1692520679-18,01/05/2023,24/07/2023,27/07/2023,588,588,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,30
1692520679-19,01/05/2023,24/07/2023,27/07/2023,190,190,Chambre Double,,Hôtel Le Savoie,Albertville,,30
1692520679-20,01/05/2023,24/07/2023,27/07/2023,375,375,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,30
1692520679-21,01/05/2023,24/07/2023,27/07/2023,564,564,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,30
1692520679-22,01/05/2023,24/07/2023,27/07/2023,792,792,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,30
1692520679-23,01/05/2023,24/07/2023,27/07/2023,666,666,Chambre Double Confort,,Coeur de Megève,Megève,,30
1692520679-24,01/05/2023,24/07/2023,27/07/2023,447,447,Chambre Double Classique,,La Ferme du Golf,Megève,,30
1692520679-25,01/05/2023,24/07/2023,27/07/2023,628,628,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,30
1692520679-26,01/05/2023,24/07/2023,27/07/2023,300,300,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,30
1692520679-27,01/05/2023,24/07/2023,27/07/2023,436,436,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,30
1692520679-28,01/05/2023,24/07/2023,27/07/2023,222,222,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,30
1692520679-29,01/05/2023,24/07/2023,27/07/2023,466,466,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,30
1692520679-30,01/05/2023,24/07/2023,27/07/2023,368,368,Chambre Lits Jumeaux,,Hôtel Viallet,Arêches,,30
1692520679-31,01/05/2023,24/07/2023,27/07/2023,275,275,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,30
1692520679-32,01/05/2023,24/07/2023,27/07/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,30
1692520679-33,01/05/2023,24/07/2023,27/07/2023,312,312,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,30
1692520679-34,01/05/2023,24/07/2023,27/07/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,30
1692520679-35,01/05/2023,24/07/2023,27/07/2023,429,429,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,30
1692520679-36,01/05/2023,24/07/2023,27/07/2023,1533,1533,Chambre Double Deluxe,,Flocons de Sel,Megève,,30
1692520679-37,01/05/2023,24/07/2023,27/07/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,30
1692520679-38,01/05/2023,24/07/2023,27/07/2023,407,407,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,30
1692520679-39,01/05/2023,24/07/2023,27/07/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,30
1692520679-40,01/05/2023,24/07/2023,27/07/2023,365,365,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,30
1692520679-41,01/05/2023,24/07/2023,27/07/2023,1113,1113,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,30
1692520679-42,01/05/2023,24/07/2023,27/07/2023,678,678,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,30
1692520679-43,01/05/2023,24/07/2023,27/07/2023,588,588,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,30
1692520679-44,01/05/2023,24/07/2023,27/07/2023,190,190,Chambre Double,,Hôtel Le Savoie,Albertville,,30
1692520679-45,01/05/2023,24/07/2023,27/07/2023,375,375,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,30
1692520679-46,01/05/2023,24/07/2023,27/07/2023,564,564,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,30
1692520679-47,01/05/2023,24/07/2023,27/07/2023,792,792,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,30
1692520679-48,01/05/2023,24/07/2023,27/07/2023,666,666,Chambre Double Confort,,Coeur de Megève,Megève,,30
1692520679-49,01/05/2023,24/07/2023,27/07/2023,447,447,Chambre Double Classique,,La Ferme du Golf,Megève,,30
1692520679-50,01/05/2023,24/07/2023,27/07/2023,628,628,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,30
1692520679-51,01/05/2023,24/07/2023,27/07/2023,300,300,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,30
1692520679-52,01/05/2023,24/07/2023,27/07/2023,436,436,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,30
1692520679-53,01/05/2023,24/07/2023,27/07/2023,222,222,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,30
1692520679-54,01/05/2023,24/07/2023,27/07/2023,466,466,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,30
1692520679-55,01/05/2023,24/07/2023,27/07/2023,368,368,Chambre Lits Jumeaux,,Hôtel Viallet,Arêches,,30
1692520679-56,01/05/2023,24/07/2023,27/07/2023,275,275,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,30
1692520679-57,01/05/2023,24/07/2023,27/07/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,30
1692520679-58,01/05/2023,24/07/2023,27/07/2023,312,312,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,30
1692520679-59,01/05/2023,24/07/2023,27/07/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,30
1692520679-60,01/05/2023,24/07/2023,27/07/2023,429,429,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,30
1692520679-61,01/05/2023,24/07/2023,27/07/2023,1533,1533,Chambre Double Deluxe,,Flocons de Sel,Megève,,30
1692520679-62,01/05/2023,24/07/2023,27/07/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,30
1692520679-63,01/05/2023,24/07/2023,27/07/2023,407,407,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,30
1692520679-64,01/05/2023,24/07/2023,27/07/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,30
1692520679-65,01/05/2023,24/07/2023,27/07/2023,365,365,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,30
1692520679-66,01/05/2023,24/07/2023,27/07/2023,1113,1113,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,30
1692520679-67,01/05/2023,24/07/2023,27/07/2023,678,678,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,30
1692520679-68,01/05/2023,24/07/2023,27/07/2023,588,588,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,30
1692520679-69,01/05/2023,24/07/2023,27/07/2023,190,190,Chambre Double,,Hôtel Le Savoie,Albertville,,30
1692520679-70,01/05/2023,24/07/2023,27/07/2023,375,375,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,30
1692520679-71,01/05/2023,24/07/2023,27/07/2023,564,564,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,30
1692520679-72,01/05/2023,24/07/2023,27/07/2023,792,792,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,30
1692520679-73,01/05/2023,24/07/2023,27/07/2023,666,666,Chambre Double Confort,,Coeur de Megève,Megève,,30
1692520679-74,01/05/2023,24/07/2023,27/07/2023,447,447,Chambre Double Classique,,La Ferme du Golf,Megève,,30
1692520679-75,01/05/2023,24/07/2023,27/07/2023,628,628,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,30
