web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692024570-1,17/04/2023,01/05/2023,08/05/2023,630,590,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,18
1692024570-2,17/04/2023,01/05/2023,08/05/2023,573,573,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,18
1692024570-3,17/04/2023,01/05/2023,08/05/2023,1360,1360,Chambre Double Supérieure,,Hotel Million,Albertville,,18
1692024570-4,17/04/2023,01/05/2023,08/05/2023,1035,1035,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1692024570-5,17/04/2023,01/05/2023,08/05/2023,438,438,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1692024570-6,17/04/2023,01/05/2023,08/05/2023,764,764,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1692024570-7,17/04/2023,01/05/2023,08/05/2023,1078,1078,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,18
1692024570-8,17/04/2023,01/05/2023,08/05/2023,697,697,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1692024570-9,17/04/2023,01/05/2023,08/05/2023,681,681,Chambre Double,,Albert 1er,Albertville,,18
1692024570-10,17/04/2023,01/05/2023,08/05/2023,570,570,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1692024570-11,17/04/2023,01/05/2023,08/05/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,18
1692024570-12,17/04/2023,01/05/2023,08/05/2023,533,533,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1692024570-13,17/04/2023,01/05/2023,08/05/2023,2861,2675,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,18
1692024570-14,17/04/2023,01/05/2023,08/05/2023,660,660,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,18
1692024570-15,17/04/2023,01/05/2023,08/05/2023,1542,1542,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1692024570-16,17/04/2023,01/05/2023,08/05/2023,1021,871,Chambre Double - Vue sur Piscine - 8,,Le Coin Savoyard,Combloux,,18
1692024570-17,17/04/2023,01/05/2023,08/05/2023,670,670,Chambre Double Supérieure,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1692024570-18,17/04/2023,01/05/2023,08/05/2023,525,525,Chambre Double Standard,,Hotel La Montagne,La Clusaz,,18
1692024570-19,17/04/2023,01/05/2023,08/05/2023,1525,1428,Chambre Triple avec Balcon,,Hotel Beauregard,La Clusaz,,18
1692024570-20,17/04/2023,01/05/2023,08/05/2023,650,609,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1692024570-21,17/04/2023,01/05/2023,08/05/2023,861,806,Chambre Familiale (2 Adultes + 2 Enfants de Moins de 12 Ans),,Hotel Christiania,La Clusaz,,18
1692024570-22,17/04/2023,01/05/2023,08/05/2023,564,564,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,18
1692024570-23,17/04/2023,01/05/2023,08/05/2023,3333,3333,Appartement Supérieur,,Chalet-Hôtel Inarpa,La Clusaz,,18
1692024570-24,17/04/2023,01/05/2023,08/05/2023,1080,1080,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1692024570-25,17/04/2023,01/05/2023,08/05/2023,645,645,Chambre Triple Classique,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,18
1692024570-26,17/04/2023,01/05/2023,08/05/2023,630,590,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,18
1692024570-27,17/04/2023,01/05/2023,08/05/2023,573,573,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,18
1692024570-28,17/04/2023,01/05/2023,08/05/2023,1360,1360,Chambre Double Supérieure,,Hotel Million,Albertville,,18
1692024570-29,17/04/2023,01/05/2023,08/05/2023,1035,1035,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1692024570-30,17/04/2023,01/05/2023,08/05/2023,438,438,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1692024570-31,17/04/2023,01/05/2023,08/05/2023,764,764,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1692024570-32,17/04/2023,01/05/2023,08/05/2023,1078,1078,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,18
1692024570-33,17/04/2023,01/05/2023,08/05/2023,697,697,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1692024570-34,17/04/2023,01/05/2023,08/05/2023,681,681,Chambre Double,,Albert 1er,Albertville,,18
1692024570-35,17/04/2023,01/05/2023,08/05/2023,570,570,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1692024570-36,17/04/2023,01/05/2023,08/05/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,18
1692024570-37,17/04/2023,01/05/2023,08/05/2023,533,533,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1692024570-38,17/04/2023,01/05/2023,08/05/2023,2861,2675,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,18
1692024570-39,17/04/2023,01/05/2023,08/05/2023,660,660,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,18
1692024570-40,17/04/2023,01/05/2023,08/05/2023,1542,1542,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1692024570-41,17/04/2023,01/05/2023,08/05/2023,1021,871,Chambre Double - Vue sur Piscine - 8,,Le Coin Savoyard,Combloux,,18
1692024570-42,17/04/2023,01/05/2023,08/05/2023,670,670,Chambre Double Supérieure,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1692024570-43,17/04/2023,01/05/2023,08/05/2023,525,525,Chambre Double Standard,,Hotel La Montagne,La Clusaz,,18
1692024570-44,17/04/2023,01/05/2023,08/05/2023,1525,1428,Chambre Triple avec Balcon,,Hotel Beauregard,La Clusaz,,18
1692024570-45,17/04/2023,01/05/2023,08/05/2023,650,609,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1692024570-46,17/04/2023,01/05/2023,08/05/2023,861,806,Chambre Familiale (2 Adultes + 2 Enfants de Moins de 12 Ans),,Hotel Christiania,La Clusaz,,18
1692024570-47,17/04/2023,01/05/2023,08/05/2023,564,564,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,18
1692024570-48,17/04/2023,01/05/2023,08/05/2023,3333,3333,Appartement Supérieur,,Chalet-Hôtel Inarpa,La Clusaz,,18
1692024570-49,17/04/2023,01/05/2023,08/05/2023,1080,1080,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1692024570-50,17/04/2023,01/05/2023,08/05/2023,645,645,Chambre Triple Classique,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,18
1692024570-51,17/04/2023,01/05/2023,08/05/2023,564,564,Chambre Double,,Hôtel National,Cluses,,18
1692024570-52,17/04/2023,01/05/2023,08/05/2023,738,738,Chambre Double Confort,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,18
1692024570-53,17/04/2023,01/05/2023,08/05/2023,711,711,Chambre Double,,Edelweiss,Samoëns,,18
1692024570-54,17/04/2023,01/05/2023,08/05/2023,1117,1117,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,18
1692024570-55,17/04/2023,01/05/2023,08/05/2023,829,829,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,18
1692024570-56,17/04/2023,01/05/2023,08/05/2023,547,547,Chambre Double Standard,,Ibis Hôtel Sallanches,Sallanches,,18
1692024570-57,17/04/2023,01/05/2023,08/05/2023,1506,1411,Chambre Double Classique (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,18
