web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692051301-1,17/04/2023,24/04/2023,01/05/2023,1155,1081,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,17
1692051301-2,17/04/2023,24/04/2023,01/05/2023,630,590,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,17
1692051301-3,17/04/2023,24/04/2023,01/05/2023,930,870,Chambre Simple,,Auberge de Costaroche,Albertville,,17
1692051301-4,17/04/2023,24/04/2023,01/05/2023,1184,1109,Chambre Double Supérieure,,Hotel Million,Albertville,,17
1692051301-5,17/04/2023,24/04/2023,01/05/2023,439,439,Chambre Double,,Hôtel Le Savoie,Albertville,,17
1692051301-6,17/04/2023,24/04/2023,01/05/2023,770,770,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,17
1692051301-7,17/04/2023,24/04/2023,01/05/2023,1700,1700,Chambre Double Confort,,Coeur de Megève,Megève,,17
1692051301-8,17/04/2023,24/04/2023,01/05/2023,1078,1078,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,17
1692051301-9,17/04/2023,24/04/2023,01/05/2023,697,652,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,17
1692051301-10,17/04/2023,24/04/2023,01/05/2023,681,637,Chambre Double,,Albert 1er,Albertville,,17
1692051301-11,17/04/2023,24/04/2023,01/05/2023,580,543,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,17
1692051301-12,17/04/2023,24/04/2023,01/05/2023,352,352,Chambre Double,,Fasthotel Albertville,Albertville,,17
1692051301-13,17/04/2023,24/04/2023,01/05/2023,524,524,Chambre Lits Jumeaux,,ibis budget Albertville,Gilly-sur-Isère,,17
1692051301-14,17/04/2023,24/04/2023,01/05/2023,2861,2675,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,17
1692051301-15,17/04/2023,24/04/2023,01/05/2023,704,660,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,17
1692051301-16,17/04/2023,24/04/2023,01/05/2023,1807,1807,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,17
1692051301-17,17/04/2023,24/04/2023,01/05/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,17
1692051301-18,17/04/2023,24/04/2023,01/05/2023,1109,1109,Chambre Familiale avec Balcon,,Hotel La Montagne,La Clusaz,,17
1692051301-19,17/04/2023,24/04/2023,01/05/2023,1525,1428,Chambre Triple avec Balcon,,Hotel Beauregard,La Clusaz,,17
1692051301-20,17/04/2023,24/04/2023,01/05/2023,943,882,Chambre Triple - Aravis,,Chalet Les Rhodos,Cordon,,17
1692051301-21,17/04/2023,24/04/2023,01/05/2023,546,512,Chambre Double Économique,,Hotel Christiania,La Clusaz,,17
1692051301-22,17/04/2023,24/04/2023,01/05/2023,1120,1120,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,17
1692051301-23,17/04/2023,24/04/2023,01/05/2023,2647,2423,Suite,,Chalet-Hôtel Inarpa,La Clusaz,,17
1692051301-24,17/04/2023,24/04/2023,01/05/2023,590,590,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,17
1692051301-25,17/04/2023,24/04/2023,01/05/2023,2041,2041,Suite Double Junior avec Canapé-Lit Double,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,17
1692051301-26,17/04/2023,24/04/2023,01/05/2023,1155,1081,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,17
1692051301-27,17/04/2023,24/04/2023,01/05/2023,630,590,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,17
1692051301-28,17/04/2023,24/04/2023,01/05/2023,930,870,Chambre Simple,,Auberge de Costaroche,Albertville,,17
1692051301-29,17/04/2023,24/04/2023,01/05/2023,1184,1109,Chambre Double Supérieure,,Hotel Million,Albertville,,17
1692051301-30,17/04/2023,24/04/2023,01/05/2023,439,439,Chambre Double,,Hôtel Le Savoie,Albertville,,17
1692051301-31,17/04/2023,24/04/2023,01/05/2023,770,770,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,17
