web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692179360-1,17/04/2023,04/09/2023,11/09/2023,933,933,Chambre comfort familiale,,Hôtel Chalet Le Caribou,Les Saisies,,36
1692179360-2,17/04/2023,04/09/2023,11/09/2023,616,616,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,36
1692179360-3,17/04/2023,04/09/2023,11/09/2023,939,939,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,36
1692179360-4,17/04/2023,04/09/2023,11/09/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,36
1692179360-5,17/04/2023,04/09/2023,11/09/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,36
1692179360-6,17/04/2023,04/09/2023,11/09/2023,779,779,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,36
1692179360-7,17/04/2023,04/09/2023,11/09/2023,1289,1289,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,36
1692179360-8,17/04/2023,04/09/2023,11/09/2023,673,673,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,36
1692179360-9,17/04/2023,04/09/2023,11/09/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,36
1692179360-10,17/04/2023,04/09/2023,11/09/2023,798,798,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,36
1692179360-11,17/04/2023,04/09/2023,11/09/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,36
1692179360-12,17/04/2023,04/09/2023,11/09/2023,2116,2116,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,36
1692179360-13,17/04/2023,04/09/2023,11/09/2023,1325,1325,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,36
1692179360-14,17/04/2023,04/09/2023,11/09/2023,1163,1163,Chambre Double Standard,,Au Coin Du Feu,Megève,,36
1692179360-15,17/04/2023,04/09/2023,11/09/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,36
1692179360-16,17/04/2023,04/09/2023,11/09/2023,800,800,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,36
1692179360-17,17/04/2023,04/09/2023,11/09/2023,924,924,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,36
1692179360-18,17/04/2023,04/09/2023,11/09/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,36
1692179360-19,17/04/2023,04/09/2023,11/09/2023,909,909,Chambre Double Classique,,La Ferme du Golf,Megève,,36
1692179360-20,17/04/2023,04/09/2023,11/09/2023,906,906,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,36
1692179360-21,17/04/2023,04/09/2023,11/09/2023,4131,4131,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,36
1692179360-22,17/04/2023,04/09/2023,11/09/2023,1378,1378,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,36
1692179360-23,17/04/2023,04/09/2023,11/09/2023,655,655,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,36
1692179360-24,17/04/2023,04/09/2023,11/09/2023,681,681,Chambre Double,,Albert 1er,Albertville,,36
1692179360-25,17/04/2023,04/09/2023,11/09/2023,4255,4255,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,36
1692179360-26,17/04/2023,04/09/2023,11/09/2023,933,933,Chambre comfort familiale,,Hôtel Chalet Le Caribou,Les Saisies,,36
1692179360-27,17/04/2023,04/09/2023,11/09/2023,616,616,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,36
1692179360-28,17/04/2023,04/09/2023,11/09/2023,939,939,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,36
1692179360-29,17/04/2023,04/09/2023,11/09/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,36
1692179360-30,17/04/2023,04/09/2023,11/09/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,36
1692179360-31,17/04/2023,04/09/2023,11/09/2023,779,779,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,36
1692179360-32,17/04/2023,04/09/2023,11/09/2023,1289,1289,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,36
1692179360-33,17/04/2023,04/09/2023,11/09/2023,673,673,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,36
1692179360-34,17/04/2023,04/09/2023,11/09/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,36
1692179360-35,17/04/2023,04/09/2023,11/09/2023,798,798,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,36
1692179360-36,17/04/2023,04/09/2023,11/09/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,36
1692179360-37,17/04/2023,04/09/2023,11/09/2023,2116,2116,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,36
1692179360-38,17/04/2023,04/09/2023,11/09/2023,1325,1325,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,36
1692179360-39,17/04/2023,04/09/2023,11/09/2023,1163,1163,Chambre Double Standard,,Au Coin Du Feu,Megève,,36
1692179360-40,17/04/2023,04/09/2023,11/09/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,36
1692179360-41,17/04/2023,04/09/2023,11/09/2023,800,800,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,36
1692179360-42,17/04/2023,04/09/2023,11/09/2023,924,924,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,36
1692179360-43,17/04/2023,04/09/2023,11/09/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,36
1692179360-44,17/04/2023,04/09/2023,11/09/2023,909,909,Chambre Double Classique,,La Ferme du Golf,Megève,,36
1692179360-45,17/04/2023,04/09/2023,11/09/2023,906,906,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,36
1692179360-46,17/04/2023,04/09/2023,11/09/2023,4131,4131,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,36
1692179360-47,17/04/2023,04/09/2023,11/09/2023,1378,1378,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,36
1692179360-48,17/04/2023,04/09/2023,11/09/2023,655,655,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,36
1692179360-49,17/04/2023,04/09/2023,11/09/2023,681,681,Chambre Double,,Albert 1er,Albertville,,36
1692179360-50,17/04/2023,04/09/2023,11/09/2023,4255,4255,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,36
1692179360-51,17/04/2023,04/09/2023,11/09/2023,933,933,Chambre comfort familiale,,Hôtel Chalet Le Caribou,Les Saisies,,36
1692179360-52,17/04/2023,04/09/2023,11/09/2023,616,616,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,36
1692179360-53,17/04/2023,04/09/2023,11/09/2023,939,939,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,36
1692179360-54,17/04/2023,04/09/2023,11/09/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,36
1692179360-55,17/04/2023,04/09/2023,11/09/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,36
1692179360-56,17/04/2023,04/09/2023,11/09/2023,779,779,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,36
1692179360-57,17/04/2023,04/09/2023,11/09/2023,1289,1289,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,36
1692179360-58,17/04/2023,04/09/2023,11/09/2023,673,673,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,36
1692179360-59,17/04/2023,04/09/2023,11/09/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,36
1692179360-60,17/04/2023,04/09/2023,11/09/2023,798,798,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,36
1692179360-61,17/04/2023,04/09/2023,11/09/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,36
1692179360-62,17/04/2023,04/09/2023,11/09/2023,2116,2116,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,36
1692179360-63,17/04/2023,04/09/2023,11/09/2023,1325,1325,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,36
1692179360-64,17/04/2023,04/09/2023,11/09/2023,1163,1163,Chambre Double Standard,,Au Coin Du Feu,Megève,,36
1692179360-65,17/04/2023,04/09/2023,11/09/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,36
1692179360-66,17/04/2023,04/09/2023,11/09/2023,800,800,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,36
1692179360-67,17/04/2023,04/09/2023,11/09/2023,924,924,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,36
1692179360-68,17/04/2023,04/09/2023,11/09/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,36
1692179360-69,17/04/2023,04/09/2023,11/09/2023,909,909,Chambre Double Classique,,La Ferme du Golf,Megève,,36
1692179360-70,17/04/2023,04/09/2023,11/09/2023,906,906,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,36
1692179360-71,17/04/2023,04/09/2023,11/09/2023,4131,4131,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,36
1692179360-72,17/04/2023,04/09/2023,11/09/2023,1378,1378,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,36
1692179360-73,17/04/2023,04/09/2023,11/09/2023,655,655,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,36
1692179360-74,17/04/2023,04/09/2023,11/09/2023,681,681,Chambre Double,,Albert 1er,Albertville,,36
1692179360-75,17/04/2023,04/09/2023,11/09/2023,4255,4255,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,36
1692179360-76,17/04/2023,04/09/2023,11/09/2023,933,933,Chambre comfort familiale,,Hôtel Chalet Le Caribou,Les Saisies,,36
1692179360-77,17/04/2023,04/09/2023,11/09/2023,616,616,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,36
1692179360-78,17/04/2023,04/09/2023,11/09/2023,939,939,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,36
1692179360-79,17/04/2023,04/09/2023,11/09/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,36
1692179360-80,17/04/2023,04/09/2023,11/09/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,36
1692179360-81,17/04/2023,04/09/2023,11/09/2023,779,779,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,36
1692179360-82,17/04/2023,04/09/2023,11/09/2023,1289,1289,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,36
1692179360-83,17/04/2023,04/09/2023,11/09/2023,673,673,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,36
1692179360-84,17/04/2023,04/09/2023,11/09/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,36
1692179360-85,17/04/2023,04/09/2023,11/09/2023,798,798,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,36
1692179360-86,17/04/2023,04/09/2023,11/09/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,36
1692179360-87,17/04/2023,04/09/2023,11/09/2023,2116,2116,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,36
1692179360-88,17/04/2023,04/09/2023,11/09/2023,1325,1325,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,36
1692179360-89,17/04/2023,04/09/2023,11/09/2023,1163,1163,Chambre Double Standard,,Au Coin Du Feu,Megève,,36
1692179360-90,17/04/2023,04/09/2023,11/09/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,36
1692179360-91,17/04/2023,04/09/2023,11/09/2023,800,800,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,36
1692179360-92,17/04/2023,04/09/2023,11/09/2023,924,924,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,36
1692179360-93,17/04/2023,04/09/2023,11/09/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,36
1692179360-94,17/04/2023,04/09/2023,11/09/2023,909,909,Chambre Double Classique,,La Ferme du Golf,Megève,,36
1692179360-95,17/04/2023,04/09/2023,11/09/2023,906,906,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,36
1692179360-96,17/04/2023,04/09/2023,11/09/2023,4131,4131,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,36
1692179360-97,17/04/2023,04/09/2023,11/09/2023,1378,1378,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,36
1692179360-98,17/04/2023,04/09/2023,11/09/2023,655,655,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,36
1692179360-99,17/04/2023,04/09/2023,11/09/2023,681,681,Chambre Double,,Albert 1er,Albertville,,36
1692179360-100,17/04/2023,04/09/2023,11/09/2023,4255,4255,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,36
1692179360-101,17/04/2023,04/09/2023,11/09/2023,722,722,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,36
1692179360-102,17/04/2023,04/09/2023,11/09/2023,1034,1034,Chambre Double Annexe,,"Chalet-Hôtel Neige et Roc, The Originals Relais (Hotel-Chalet de Tradition)",Samoëns,,36
1692179360-103,17/04/2023,04/09/2023,11/09/2023,728,728,Chambre Double Économique,,Le Relais Du Mont Blanc,Magland,,36
1692179360-104,17/04/2023,04/09/2023,11/09/2023,1572,1572,Chambre Familiale,,La Ferme Du Lac,Thyez,,36
1692179360-105,17/04/2023,04/09/2023,11/09/2023,543,543,Chambre Double,,Hotel Edelweiss,Magland,,36
1692179360-106,17/04/2023,04/09/2023,11/09/2023,1117,1117,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,36
1692179360-107,17/04/2023,04/09/2023,11/09/2023,889,889,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,36
1692179360-108,17/04/2023,04/09/2023,11/09/2023,602,602,Chambre Double Standard,,Ibis Hôtel Sallanches,Sallanches,,36
1692179360-109,17/04/2023,04/09/2023,11/09/2023,1359,1359,Chambre Double Classique (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,36
1692179360-110,17/04/2023,04/09/2023,11/09/2023,517,517,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,36
1692179360-111,17/04/2023,04/09/2023,11/09/2023,1692,1692,Suite (4 Adultes),,Loc'Hotel Alpen Sports,Les Gets,,36
1692179360-112,17/04/2023,04/09/2023,11/09/2023,805,805,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,36
1692179360-113,17/04/2023,04/09/2023,11/09/2023,833,833,Chambre Double ou Lits Jumeaux Standard,,Hotel Le Concorde,Morzine,,36
1692179360-114,17/04/2023,04/09/2023,11/09/2023,1127,1127,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,36
1692179360-115,17/04/2023,04/09/2023,11/09/2023,1869,1869,Chambre Triple Classique,,Hotel le Petit Dru,Morzine,,36
1692179360-116,17/04/2023,04/09/2023,11/09/2023,861,861,Chambre Double Économique,,Hotel Le Tremplin,Morzine,,36
