web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692638008-1,01/05/2023,17/07/2023,24/07/2023,700,700,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,29
1692638008-2,01/05/2023,17/07/2023,24/07/2023,1423,1423,Chambre Double - Vue sur Montagne,,Le Calgary,Les Saisies,,29
1692638008-3,01/05/2023,17/07/2023,24/07/2023,518,478,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,29
1692638008-4,01/05/2023,17/07/2023,24/07/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,29
1692638008-5,01/05/2023,17/07/2023,24/07/2023,859,859,Chambre Lits Jumeaux,,Hôtel Viallet,Arêches,,29
1692638008-6,01/05/2023,17/07/2023,24/07/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,29
1692638008-7,01/05/2023,17/07/2023,24/07/2023,1669,1537,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,29
1692638008-8,01/05/2023,17/07/2023,24/07/2023,1750,1611,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,29
1692638008-9,01/05/2023,17/07/2023,24/07/2023,4448,4095,Suite Rochebrune,,Flocons de Sel,Megève,,29
1692638008-10,01/05/2023,17/07/2023,24/07/2023,959,959,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,29
1692638008-11,01/05/2023,17/07/2023,24/07/2023,2684,2684,Chambre Double Deluxe,,"L'Alpaga, a Beaumier hotel",Megève,,29
1692638008-12,01/05/2023,17/07/2023,24/07/2023,1848,1848,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,29
1692638008-13,01/05/2023,17/07/2023,24/07/2023,2633,2425,Chambre Double Supérieure avec Terrasse,,Coeur de Megève,Megève,,29
1692638008-14,01/05/2023,17/07/2023,24/07/2023,697,642,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,29
1692638008-15,01/05/2023,17/07/2023,24/07/2023,3427,3427,Chambre Double Club,,Les Fermes de Marie,Megève,,29
1692638008-16,01/05/2023,17/07/2023,24/07/2023,5100,5100,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,29
1692638008-17,01/05/2023,17/07/2023,24/07/2023,3202,3202,Chambre Double Club,,Le Chalet Blanc,Megève,,29
1692638008-18,01/05/2023,17/07/2023,24/07/2023,2613,2613,Suite - Mansardée,,Les Loges Blanches,Megève,,29
1692638008-19,01/05/2023,17/07/2023,24/07/2023,1825,1680,Suite en Duplex,,Le Roma,Albertville,,29
1692638008-20,01/05/2023,17/07/2023,24/07/2023,1692,1692,Chambre Double,,Mamie Megève,Megève,,29
1692638008-21,01/05/2023,17/07/2023,24/07/2023,4425,4425,Suite Lit King-Size,,Zannier Hotels Le Chalet,Megève,,29
1692638008-22,01/05/2023,17/07/2023,24/07/2023,369,339,Chambre Double avec Toilettes Communes,,Relais Du Charvin,Le Bouchet-Mont Charvin,,29
1692638008-23,01/05/2023,17/07/2023,24/07/2023,3115,2866,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,29
1692638008-24,01/05/2023,17/07/2023,24/07/2023,1426,1426,Chambre Triple - Vue sur la Piscine,,Hôtel Les Chalets de la Serraz,La Clusaz,,29
1692638008-25,01/05/2023,17/07/2023,24/07/2023,846,779,Chambre Quadruple,,Hôtel Restaurant U'Fredy,La Clusaz,,29
1692638008-26,01/05/2023,17/07/2023,24/07/2023,700,700,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,29
1692638008-27,01/05/2023,17/07/2023,24/07/2023,1423,1423,Chambre Double - Vue sur Montagne,,Le Calgary,Les Saisies,,29
1692638008-28,01/05/2023,17/07/2023,24/07/2023,518,478,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,29
1692638008-29,01/05/2023,17/07/2023,24/07/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,29
1692638008-30,01/05/2023,17/07/2023,24/07/2023,859,859,Chambre Lits Jumeaux,,Hôtel Viallet,Arêches,,29
1692638008-31,01/05/2023,17/07/2023,24/07/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,29
1692638008-32,01/05/2023,17/07/2023,24/07/2023,1669,1537,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,29
1692638008-33,01/05/2023,17/07/2023,24/07/2023,1750,1611,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,29
1692638008-34,01/05/2023,17/07/2023,24/07/2023,4448,4095,Suite Rochebrune,,Flocons de Sel,Megève,,29
1692638008-35,01/05/2023,17/07/2023,24/07/2023,959,959,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,29
1692638008-36,01/05/2023,17/07/2023,24/07/2023,2684,2684,Chambre Double Deluxe,,"L'Alpaga, a Beaumier hotel",Megève,,29
1692638008-37,01/05/2023,17/07/2023,24/07/2023,1848,1848,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,29
1692638008-38,01/05/2023,17/07/2023,24/07/2023,2633,2425,Chambre Double Supérieure avec Terrasse,,Coeur de Megève,Megève,,29
1692638008-39,01/05/2023,17/07/2023,24/07/2023,697,642,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,29
1692638008-40,01/05/2023,17/07/2023,24/07/2023,3427,3427,Chambre Double Club,,Les Fermes de Marie,Megève,,29
1692638008-41,01/05/2023,17/07/2023,24/07/2023,5100,5100,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,29
1692638008-42,01/05/2023,17/07/2023,24/07/2023,3202,3202,Chambre Double Club,,Le Chalet Blanc,Megève,,29
1692638008-43,01/05/2023,17/07/2023,24/07/2023,2613,2613,Suite - Mansardée,,Les Loges Blanches,Megève,,29
1692638008-44,01/05/2023,17/07/2023,24/07/2023,1825,1680,Suite en Duplex,,Le Roma,Albertville,,29
1692638008-45,01/05/2023,17/07/2023,24/07/2023,1692,1692,Chambre Double,,Mamie Megève,Megève,,29
1692638008-46,01/05/2023,17/07/2023,24/07/2023,4425,4425,Suite Lit King-Size,,Zannier Hotels Le Chalet,Megève,,29
1692638008-47,01/05/2023,17/07/2023,24/07/2023,369,339,Chambre Double avec Toilettes Communes,,Relais Du Charvin,Le Bouchet-Mont Charvin,,29
1692638008-48,01/05/2023,17/07/2023,24/07/2023,3115,2866,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,29
