web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692632520-1,24/04/2023,28/05/2023,04/06/2023,588,571,Petite Chambre Double,,Hôtel Maison Doron,Beaufort,,21
1692632520-2,24/04/2023,28/05/2023,04/06/2023,894,894,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,21
1692632520-3,24/04/2023,28/05/2023,04/06/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,21
1692632520-4,24/04/2023,28/05/2023,04/06/2023,1147,1113,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,21
1692632520-5,24/04/2023,28/05/2023,04/06/2023,588,571,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,21
1692632520-6,24/04/2023,28/05/2023,04/06/2023,573,556,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,21
1692632520-7,24/04/2023,28/05/2023,04/06/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,21
1692632520-8,24/04/2023,28/05/2023,04/06/2023,764,764,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,21
1692632520-9,24/04/2023,28/05/2023,04/06/2023,952,952,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,21
1692632520-10,24/04/2023,28/05/2023,04/06/2023,1047,1047,Chambre Double Standard,,Au Coin Du Feu,Megève,,21
1692632520-11,24/04/2023,28/05/2023,04/06/2023,861,836,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,21
1692632520-12,24/04/2023,28/05/2023,04/06/2023,868,843,Suite - Vue sur Montagne,,Hôtel Flor'Alpes,La Giettaz,,21
1692632520-13,24/04/2023,28/05/2023,04/06/2023,681,661,Chambre Double,,Albert 1er,Albertville,,21
1692632520-14,24/04/2023,28/05/2023,04/06/2023,539,523,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,21
1692632520-15,24/04/2023,28/05/2023,04/06/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,21
1692632520-16,24/04/2023,28/05/2023,04/06/2023,709,689,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,21
1692632520-17,24/04/2023,28/05/2023,04/06/2023,1958,1958,Chambre Triple - Vue sur la Piscine,,Hôtel Les Chalets de la Serraz,La Clusaz,,21
1692632520-18,24/04/2023,28/05/2023,04/06/2023,2352,2282,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,21
1692632520-19,24/04/2023,28/05/2023,04/06/2023,1542,1542,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,21
1692632520-20,24/04/2023,28/05/2023,04/06/2023,5846,5846,Suite en Duplex,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,21
1692632520-21,24/04/2023,28/05/2023,04/06/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,21
1692632520-22,24/04/2023,28/05/2023,04/06/2023,991,846,Chambre Double - Vue sur Piscine - 8,,Le Coin Savoyard,Combloux,,21
1692632520-23,24/04/2023,28/05/2023,04/06/2023,447,447,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,21
1692632520-24,24/04/2023,28/05/2023,04/06/2023,954,954,Chambre Double Supérieure,,St-Alban Hotel & Spa,La Clusaz,,21
1692632520-25,24/04/2023,28/05/2023,04/06/2023,1238,1201,Chambre Lits Jumeaux,,Hotel Beauregard,La Clusaz,,21
1692632520-26,24/04/2023,28/05/2023,04/06/2023,588,571,Petite Chambre Double,,Hôtel Maison Doron,Beaufort,,21
1692632520-27,24/04/2023,28/05/2023,04/06/2023,894,894,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,21
1692632520-28,24/04/2023,28/05/2023,04/06/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,21
1692632520-29,24/04/2023,28/05/2023,04/06/2023,1147,1113,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,21
1692632520-30,24/04/2023,28/05/2023,04/06/2023,588,571,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,21
1692632520-31,24/04/2023,28/05/2023,04/06/2023,573,556,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,21
1692632520-32,24/04/2023,28/05/2023,04/06/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,21
1692632520-33,24/04/2023,28/05/2023,04/06/2023,764,764,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,21
1692632520-34,24/04/2023,28/05/2023,04/06/2023,952,952,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,21
1692632520-35,24/04/2023,28/05/2023,04/06/2023,1047,1047,Chambre Double Standard,,Au Coin Du Feu,Megève,,21
1692632520-36,24/04/2023,28/05/2023,04/06/2023,861,836,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,21
1692632520-37,24/04/2023,28/05/2023,04/06/2023,868,843,Suite - Vue sur Montagne,,Hôtel Flor'Alpes,La Giettaz,,21
1692632520-38,24/04/2023,28/05/2023,04/06/2023,681,661,Chambre Double,,Albert 1er,Albertville,,21
1692632520-39,24/04/2023,28/05/2023,04/06/2023,539,523,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,21
1692632520-40,24/04/2023,28/05/2023,04/06/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,21
1692632520-41,24/04/2023,28/05/2023,04/06/2023,709,689,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,21
1692632520-42,24/04/2023,28/05/2023,04/06/2023,1958,1958,Chambre Triple - Vue sur la Piscine,,Hôtel Les Chalets de la Serraz,La Clusaz,,21
1692632520-43,24/04/2023,28/05/2023,04/06/2023,2352,2282,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,21
1692632520-44,24/04/2023,28/05/2023,04/06/2023,1542,1542,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,21
1692632520-45,24/04/2023,28/05/2023,04/06/2023,5846,5846,Suite en Duplex,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,21
