web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692665414-1,24/04/2023,07/05/2023,14/05/2023,588,551,Petite Chambre Double,,Hôtel Maison Doron,Beaufort,,18
1692665414-2,24/04/2023,07/05/2023,14/05/2023,872,872,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,18
1692665414-3,24/04/2023,07/05/2023,14/05/2023,594,556,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,18
1692665414-4,24/04/2023,07/05/2023,14/05/2023,573,537,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,18
1692665414-5,24/04/2023,07/05/2023,14/05/2023,1157,1157,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,18
1692665414-6,24/04/2023,07/05/2023,14/05/2023,438,438,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1692665414-7,24/04/2023,07/05/2023,14/05/2023,767,767,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1692665414-8,24/04/2023,07/05/2023,14/05/2023,1078,1078,Chambre Lits Jumeaux Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,18
1692665414-9,24/04/2023,07/05/2023,14/05/2023,697,697,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1692665414-10,24/04/2023,07/05/2023,14/05/2023,681,637,Chambre Double,,Albert 1er,Albertville,,18
1692665414-11,24/04/2023,07/05/2023,14/05/2023,570,534,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1692665414-12,24/04/2023,07/05/2023,14/05/2023,352,352,Chambre Double,,Fasthotel Albertville,Albertville,,18
1692665414-13,24/04/2023,07/05/2023,14/05/2023,540,540,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1692665414-14,24/04/2023,07/05/2023,14/05/2023,2352,2199,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,18
1692665414-15,24/04/2023,07/05/2023,14/05/2023,687,644,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,18
1692665414-16,24/04/2023,07/05/2023,14/05/2023,1542,1542,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1692665414-17,24/04/2023,07/05/2023,14/05/2023,1404,1404,Chambre Double avec Balcon,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,18
1692665414-18,24/04/2023,07/05/2023,14/05/2023,1021,871,Chambre Lits Jumeaux - Vue sur Piscine - 9,,Le Coin Savoyard,Combloux,,18
1692665414-19,24/04/2023,07/05/2023,14/05/2023,670,670,Chambre Lits Jumeaux Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1692665414-20,24/04/2023,07/05/2023,14/05/2023,3042,2847,Suite Junior (2 Adultes),,Les Chalets-Hôtel de la Croix-Fry,Manigod,,18
1692665414-21,24/04/2023,07/05/2023,14/05/2023,443,443,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,18
1692665414-22,24/04/2023,07/05/2023,14/05/2023,699,699,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,18
1692665414-23,24/04/2023,07/05/2023,14/05/2023,972,909,Chambre Triple - Aravis,,Chalet Les Rhodos,Cordon,,18
1692665414-24,24/04/2023,07/05/2023,14/05/2023,564,564,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,18
1692665414-25,24/04/2023,07/05/2023,14/05/2023,2647,2423,Suite,,Chalet-Hôtel Inarpa,La Clusaz,,18
1692665414-26,24/04/2023,07/05/2023,14/05/2023,588,551,Petite Chambre Double,,Hôtel Maison Doron,Beaufort,,18
1692665414-27,24/04/2023,07/05/2023,14/05/2023,872,872,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,18
1692665414-28,24/04/2023,07/05/2023,14/05/2023,594,556,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,18
1692665414-29,24/04/2023,07/05/2023,14/05/2023,573,537,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,18
1692665414-30,24/04/2023,07/05/2023,14/05/2023,1157,1157,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,18
