web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692609442-1,24/04/2023,06/08/2023,13/08/2023,742,742,Chambre Double Deluxe,,Hôtel Chalet Le Caribou,Les Saisies,,31
1692609442-2,24/04/2023,06/08/2023,13/08/2023,700,700,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,31
1692609442-3,24/04/2023,06/08/2023,13/08/2023,1170,1170,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,31
1692609442-4,24/04/2023,06/08/2023,13/08/2023,826,761,Chambre Double,,Hôtel Maison Doron,Beaufort,,31
1692609442-5,24/04/2023,06/08/2023,13/08/2023,1086,1086,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,31
1692609442-6,24/04/2023,06/08/2023,13/08/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,31
1692609442-7,24/04/2023,06/08/2023,13/08/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,31
1692609442-8,24/04/2023,06/08/2023,13/08/2023,996,918,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,31
1692609442-9,24/04/2023,06/08/2023,13/08/2023,728,728,Chambre Lits Jumeaux,,Le Caprice Des Neiges,Crest-Voland,,31
1692609442-10,24/04/2023,06/08/2023,13/08/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,31
1692609442-11,24/04/2023,06/08/2023,13/08/2023,1078,992,Chambre Double Supérieure,,Les Chalets de La Griyotire,Praz-sur-Arly,,31
1692609442-12,24/04/2023,06/08/2023,13/08/2023,1222,1124,Chambre Triple (2 Adultes),,Belambra Clubs Praz-sur-Arly - L'Alisier,Praz-sur-Arly,,31
1692609442-13,24/04/2023,06/08/2023,13/08/2023,588,542,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,31
1692609442-14,24/04/2023,06/08/2023,13/08/2023,979,979,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,31
