web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692449590-1,24/04/2023,10/07/2023,13/07/2023,236,236,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,28
1692449590-2,24/04/2023,10/07/2023,13/07/2023,300,300,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,28
1692449590-3,24/04/2023,10/07/2023,13/07/2023,370,370,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,28
1692449590-4,24/04/2023,10/07/2023,13/07/2023,318,318,Chambre Double,,Maison Doron,Beaufort,,28
1692449590-5,24/04/2023,10/07/2023,13/07/2023,937,937,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,28
1692449590-6,24/04/2023,10/07/2023,13/07/2023,472,472,Chambre Triple avec Baignoire,,Hôtel Viallet,Arêches,,28
1692449590-7,24/04/2023,10/07/2023,13/07/2023,245,245,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,28
1692449590-8,24/04/2023,10/07/2023,13/07/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,28
1692449590-9,24/04/2023,10/07/2023,13/07/2023,312,312,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,28
1692449590-10,24/04/2023,10/07/2023,13/07/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,28
1692449590-11,24/04/2023,10/07/2023,13/07/2023,429,429,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,28
1692449590-12,24/04/2023,10/07/2023,13/07/2023,1467,1467,Chambre Double Deluxe,,Flocons de Sel,Megève,,28
1692449590-13,24/04/2023,10/07/2023,13/07/2023,379,379,Chambre Triple (2 Adultes),,Belambra Clubs Praz-sur-Arly - L'Alisier,Praz-sur-Arly,,28
1692449590-14,24/04/2023,10/07/2023,13/07/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,28
1692449590-15,24/04/2023,10/07/2023,13/07/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,28
1692449590-16,24/04/2023,10/07/2023,13/07/2023,407,407,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,28
1692449590-17,24/04/2023,10/07/2023,13/07/2023,365,365,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,28
1692449590-18,24/04/2023,10/07/2023,13/07/2023,951,951,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,28
1692449590-19,24/04/2023,10/07/2023,13/07/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,28
1692449590-20,24/04/2023,10/07/2023,13/07/2023,375,375,Chambre Double Standard,,ibis Styles Albertville,Albertville,,28
1692449590-21,24/04/2023,10/07/2023,13/07/2023,678,678,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,28
1692449590-22,24/04/2023,10/07/2023,13/07/2023,447,447,Chambre Double Classique,,La Ferme du Golf,Megève,,28
1692449590-23,24/04/2023,10/07/2023,13/07/2023,537,537,Chambre Double Standard,,Au Coin Du Feu,Megève,,28
1692449590-24,24/04/2023,10/07/2023,13/07/2023,468,468,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,28
1692449590-25,24/04/2023,10/07/2023,13/07/2023,672,672,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,28
1692449590-26,24/04/2023,10/07/2023,13/07/2023,236,236,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,28
1692449590-27,24/04/2023,10/07/2023,13/07/2023,300,300,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,28
1692449590-28,24/04/2023,10/07/2023,13/07/2023,370,370,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,28
1692449590-29,24/04/2023,10/07/2023,13/07/2023,318,318,Chambre Double,,Maison Doron,Beaufort,,28
