web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692547304-1,24/04/2023,18/09/2023,21/09/2023,255,255,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,38
1692547304-2,24/04/2023,18/09/2023,21/09/2023,406,406,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,38
1692547304-3,24/04/2023,18/09/2023,21/09/2023,379,379,Chambre Double Supérieure,,Hôtel Viallet,Arêches,,38
1692547304-4,24/04/2023,18/09/2023,21/09/2023,519,519,Chambre sur la Montagne,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,38
1692547304-5,24/04/2023,18/09/2023,21/09/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,38
1692547304-6,24/04/2023,18/09/2023,21/09/2023,342,328,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,38
1692547304-7,24/04/2023,18/09/2023,21/09/2023,1155,1109,Chambre Double Supérieure,,Flocons de Sel,Megève,,38
1692547304-8,24/04/2023,18/09/2023,21/09/2023,218,218,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,38
1692547304-9,24/04/2023,18/09/2023,21/09/2023,350,350,Chambre Double Standard,,ibis Styles Albertville,Albertville,,38
1692547304-10,24/04/2023,18/09/2023,21/09/2023,606,582,Chambre Double Confort,,Coeur de Megève,Megève,,38
1692547304-11,24/04/2023,18/09/2023,21/09/2023,371,371,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,38
1692547304-12,24/04/2023,18/09/2023,21/09/2023,1689,1689,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,38
1692547304-13,24/04/2023,18/09/2023,21/09/2023,642,642,Chambre Double Club,,Hotel Mont Blanc Megève,Megève,,38
1692547304-14,24/04/2023,18/09/2023,21/09/2023,279,268,Chambre Double,,Albert 1er,Albertville,,38
1692547304-15,24/04/2023,18/09/2023,21/09/2023,1745,1745,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,38
1692547304-16,24/04/2023,18/09/2023,21/09/2023,372,357,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,38
1692547304-17,24/04/2023,18/09/2023,21/09/2023,581,581,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,38
1692547304-18,24/04/2023,18/09/2023,21/09/2023,250,250,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,38
1692547304-19,24/04/2023,18/09/2023,21/09/2023,1335,1282,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,38
1692547304-20,24/04/2023,18/09/2023,21/09/2023,271,260,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,38
1692547304-21,24/04/2023,18/09/2023,21/09/2023,839,839,Chambre Triple - Vue sur la Piscine,,Hôtel Les Chalets de la Serraz,La Clusaz,,38
