web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692607795-1,24/04/2023,02/07/2023,05/07/2023,236,236,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,26
1692607795-2,24/04/2023,02/07/2023,05/07/2023,370,370,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,26
1692607795-3,24/04/2023,02/07/2023,05/07/2023,354,354,Chambre Double,,Hôtel Maison Doron,Beaufort,,26
1692607795-4,24/04/2023,02/07/2023,05/07/2023,436,436,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,26
1692607795-5,24/04/2023,02/07/2023,05/07/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,26
1692607795-6,24/04/2023,02/07/2023,05/07/2023,245,245,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,26
1692607795-7,24/04/2023,02/07/2023,05/07/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,26
1692607795-8,24/04/2023,02/07/2023,05/07/2023,312,312,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,26
1692607795-9,24/04/2023,02/07/2023,05/07/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,26
1692607795-10,24/04/2023,02/07/2023,05/07/2023,342,342,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,26
1692607795-11,24/04/2023,02/07/2023,05/07/2023,1335,1335,Appartement Village,,Flocons de Sel,Megève,,26
1692607795-12,24/04/2023,02/07/2023,05/07/2023,419,419,Appartement 2 Chambres (2 Adultes + 1 Enfant) ,,Belambra Clubs Praz-sur-Arly - L'Alisier,Praz-sur-Arly,,26
1692607795-13,24/04/2023,02/07/2023,05/07/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,26
1692607795-14,24/04/2023,02/07/2023,05/07/2023,312,312,Chambre Double Standard,,Hôtel Vacances Bleues Les Chalets du Prariand,Megève,,26
1692607795-15,24/04/2023,02/07/2023,05/07/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,26
1692607795-16,24/04/2023,02/07/2023,05/07/2023,334,334,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,26
1692607795-17,24/04/2023,02/07/2023,05/07/2023,900,900,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,26
