web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692597894-1,24/04/2023,30/04/2023,03/05/2023,645,645,Appartement (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,17
1692597894-2,24/04/2023,30/04/2023,03/05/2023,270,270,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,17
1692597894-3,24/04/2023,30/04/2023,03/05/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,17
1692597894-4,24/04/2023,30/04/2023,03/05/2023,555,555,Chambre Double Supérieure,,Hotel Million,Albertville,,17
1692597894-5,24/04/2023,30/04/2023,03/05/2023,489,489,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,17
1692597894-6,24/04/2023,30/04/2023,03/05/2023,184,184,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,17
1692597894-7,24/04/2023,30/04/2023,03/05/2023,322,322,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,17
1692597894-8,24/04/2023,30/04/2023,03/05/2023,453,453,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,17
1692597894-9,24/04/2023,30/04/2023,03/05/2023,299,299,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,17
1692597894-10,24/04/2023,30/04/2023,03/05/2023,289,289,Chambre Double,,Albert 1er,Albertville,,17
1692597894-11,24/04/2023,30/04/2023,03/05/2023,250,250,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,17
1692597894-12,24/04/2023,30/04/2023,03/05/2023,151,151,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,17
1692597894-13,24/04/2023,30/04/2023,03/05/2023,229,229,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,17
1692597894-14,24/04/2023,30/04/2023,03/05/2023,1226,1226,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,17
1692597894-15,24/04/2023,30/04/2023,03/05/2023,693,693,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,17
1692597894-16,24/04/2023,30/04/2023,03/05/2023,459,459,Chambre Double - Vue sur Montagnes - 5,,Le Coin Savoyard,Combloux,,17
1692597894-17,24/04/2023,30/04/2023,03/05/2023,257,257,Chambre Double Confort,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,17
1692597894-18,24/04/2023,30/04/2023,03/05/2023,409,409,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,17
1692597894-19,24/04/2023,30/04/2023,03/05/2023,1304,1304,Suite Junior (2 Adultes),,Les Chalets-Hôtel de la Croix-Fry,Manigod,,17
1692597894-20,24/04/2023,30/04/2023,03/05/2023,191,191,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,17
1692597894-21,24/04/2023,30/04/2023,03/05/2023,530,530,Chambre Double avec Balcon,,Hotel Beauregard,La Clusaz,,17
1692597894-22,24/04/2023,30/04/2023,03/05/2023,249,249,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,17
1692597894-23,24/04/2023,30/04/2023,03/05/2023,234,234,Chambre Double Économique,,Hotel Christiania,La Clusaz,,17
1692597894-24,24/04/2023,30/04/2023,03/05/2023,242,242,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,17
1692597894-25,24/04/2023,30/04/2023,03/05/2023,1069,1069,Suite,,Chalet-Hôtel Inarpa,La Clusaz,,17
1692597894-26,24/04/2023,30/04/2023,03/05/2023,645,645,Appartement (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,17
1692597894-27,24/04/2023,30/04/2023,03/05/2023,270,270,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,17
1692597894-28,24/04/2023,30/04/2023,03/05/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,17
1692597894-29,24/04/2023,30/04/2023,03/05/2023,555,555,Chambre Double Supérieure,,Hotel Million,Albertville,,17
1692597894-30,24/04/2023,30/04/2023,03/05/2023,489,489,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,17
1692597894-31,24/04/2023,30/04/2023,03/05/2023,184,184,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,17
1692597894-32,24/04/2023,30/04/2023,03/05/2023,322,322,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,17
1692597894-33,24/04/2023,30/04/2023,03/05/2023,453,453,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,17
1692597894-34,24/04/2023,30/04/2023,03/05/2023,299,299,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,17
1692597894-35,24/04/2023,30/04/2023,03/05/2023,289,289,Chambre Double,,Albert 1er,Albertville,,17
1692597894-36,24/04/2023,30/04/2023,03/05/2023,250,250,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,17
1692597894-37,24/04/2023,30/04/2023,03/05/2023,151,151,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,17
1692597894-38,24/04/2023,30/04/2023,03/05/2023,229,229,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,17
1692597894-39,24/04/2023,30/04/2023,03/05/2023,1226,1226,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,17
1692597894-40,24/04/2023,30/04/2023,03/05/2023,693,693,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,17
1692597894-41,24/04/2023,30/04/2023,03/05/2023,459,459,Chambre Double - Vue sur Montagnes - 5,,Le Coin Savoyard,Combloux,,17
1692597894-42,24/04/2023,30/04/2023,03/05/2023,257,257,Chambre Double Confort,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,17
1692597894-43,24/04/2023,30/04/2023,03/05/2023,409,409,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,17
1692597894-44,24/04/2023,30/04/2023,03/05/2023,1304,1304,Suite Junior (2 Adultes),,Les Chalets-Hôtel de la Croix-Fry,Manigod,,17
1692597894-45,24/04/2023,30/04/2023,03/05/2023,191,191,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,17
1692597894-46,24/04/2023,30/04/2023,03/05/2023,530,530,Chambre Double avec Balcon,,Hotel Beauregard,La Clusaz,,17
1692597894-47,24/04/2023,30/04/2023,03/05/2023,249,249,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,17
1692597894-48,24/04/2023,30/04/2023,03/05/2023,234,234,Chambre Double Économique,,Hotel Christiania,La Clusaz,,17
1692597894-49,24/04/2023,30/04/2023,03/05/2023,242,242,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,17
1692597894-50,24/04/2023,30/04/2023,03/05/2023,1069,1069,Suite,,Chalet-Hôtel Inarpa,La Clusaz,,17
1692597894-51,24/04/2023,30/04/2023,03/05/2023,242,242,Chambre Double,,Hôtel National,Cluses,,17
1692597894-52,24/04/2023,30/04/2023,03/05/2023,311,311,Chambre Double Confort,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,17
1692597894-53,24/04/2023,30/04/2023,03/05/2023,320,320,Chambre Double,,Edelweiss,Samoëns,,17
1692597894-54,24/04/2023,30/04/2023,03/05/2023,478,478,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,17
1692597894-55,24/04/2023,30/04/2023,03/05/2023,358,358,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,17
1692597894-56,24/04/2023,30/04/2023,03/05/2023,608,608,Chambre Double Classique (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,17
1692597894-57,24/04/2023,30/04/2023,03/05/2023,200,200,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,17
1692597894-58,24/04/2023,30/04/2023,03/05/2023,319,319,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,17
1692597894-59,24/04/2023,30/04/2023,03/05/2023,343,343,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,17
1692597894-60,24/04/2023,30/04/2023,03/05/2023,261,261,Chambre Double avec Salle de Bains Privative,,Hotel du Mont Blanc,Sallanches,,17
