web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692306374-1,24/04/2023,15/05/2023,18/05/2023,252,252,Petite Chambre Double,,Maison Doron,Beaufort,,20
1692306374-2,24/04/2023,15/05/2023,18/05/2023,369,369,Chambre Lits Jumeaux,,Hôtel du Grand-Mont,Beaufort,,20
1692306374-3,24/04/2023,15/05/2023,18/05/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,20
1692306374-4,24/04/2023,15/05/2023,18/05/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,20
1692306374-5,24/04/2023,15/05/2023,18/05/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,20
1692306374-6,24/04/2023,15/05/2023,18/05/2023,465,465,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,20
1692306374-7,24/04/2023,15/05/2023,18/05/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,20
1692306374-8,24/04/2023,15/05/2023,18/05/2023,328,328,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,20
1692306374-9,24/04/2023,15/05/2023,18/05/2023,422,422,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,20
1692306374-10,24/04/2023,15/05/2023,18/05/2023,281,281,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,20
1692306374-11,24/04/2023,15/05/2023,18/05/2023,279,279,Chambre Double,,Albert 1er,Albertville,,20
1692306374-12,24/04/2023,15/05/2023,18/05/2023,258,258,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,20
1692306374-13,24/04/2023,15/05/2023,18/05/2023,151,151,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,20
1692306374-14,24/04/2023,15/05/2023,18/05/2023,187,187,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,20
1692306374-15,24/04/2023,15/05/2023,18/05/2023,1008,1008,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,20
1692306374-16,24/04/2023,15/05/2023,18/05/2023,288,288,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,20
1692306374-17,24/04/2023,15/05/2023,18/05/2023,661,661,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,20
1692306374-18,24/04/2023,15/05/2023,18/05/2023,535,535,Chambre Double Confort,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,20
1692306374-19,24/04/2023,15/05/2023,18/05/2023,399,399,Chambre Double - Vue sur Piscine - 8,,Le Coin Savoyard,Combloux,,20
1692306374-20,24/04/2023,15/05/2023,18/05/2023,236,236,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,20
1692306374-21,24/04/2023,15/05/2023,18/05/2023,337,337,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,20
1692306374-22,24/04/2023,15/05/2023,18/05/2023,188,188,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,20
