web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691976178-1,10/04/2023,10/07/2023,17/07/2023,933,933,Chambre comfort familiale,,Hôtel Chalet Le Caribou,Les Saisies,,28
1691976178-2,10/04/2023,10/07/2023,17/07/2023,700,700,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,28
1691976178-3,10/04/2023,10/07/2023,17/07/2023,2798,2798,Suite Supérieure ,,Le Calgary,Les Saisies,,28
1691976178-4,10/04/2023,10/07/2023,17/07/2023,1078,1009,Chambre Double,,Maison Doron,Beaufort,,28
1691976178-5,10/04/2023,10/07/2023,17/07/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,28
1691976178-6,10/04/2023,10/07/2023,17/07/2023,1543,1543,Suite avec Balcon (4 Adultes),,Hôtel Viallet,Arêches,,28
1691976178-7,10/04/2023,10/07/2023,17/07/2023,613,613,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,28
1691976178-8,10/04/2023,10/07/2023,17/07/2023,1571,1470,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,28
1691976178-9,10/04/2023,10/07/2023,17/07/2023,1750,1637,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,28
1691976178-10,10/04/2023,10/07/2023,17/07/2023,979,979,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,28
1691976178-11,10/04/2023,10/07/2023,17/07/2023,643,602,Chambre Triple,,Auberge de Costaroche,Albertville,,28
1691976178-12,10/04/2023,10/07/2023,17/07/2023,2649,2649,Chambre Double Deluxe,,"L'Alpaga, a Beaumier hotel",Megève,,28
1691976178-13,10/04/2023,10/07/2023,17/07/2023,453,453,Chambre Double,,Hôtel Le Savoie,Albertville,,28
1691976178-14,10/04/2023,10/07/2023,17/07/2023,939,939,Chambre Double Standard,,ibis Styles Albertville,Albertville,,28
1691976178-15,10/04/2023,10/07/2023,17/07/2023,1848,1730,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,28
1691976178-16,10/04/2023,10/07/2023,17/07/2023,2215,2073,Chambre Double Supérieure,,Coeur de Megève,Megève,,28
1691976178-17,10/04/2023,10/07/2023,17/07/2023,2028,2028,Chambre Double Club,,Hotel Mont Blanc Megève,Megève,,28
1691976178-18,10/04/2023,10/07/2023,17/07/2023,4197,4197,Chambre avec Coin Salon,,Les Fermes de Marie,Megève,,28
1691976178-19,10/04/2023,10/07/2023,17/07/2023,681,637,Chambre Double,,Albert 1er,Albertville,,28
1691976178-20,10/04/2023,10/07/2023,17/07/2023,4830,4830,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,28
1691976178-21,10/04/2023,10/07/2023,17/07/2023,3242,3242,Chambre Double Club,,Le Chalet Blanc,Megève,,28
1691976178-22,10/04/2023,10/07/2023,17/07/2023,1783,1783,Chambre Double avec Terrasse,,Les Loges Blanches,Megève,,28
1691976178-23,10/04/2023,10/07/2023,17/07/2023,688,644,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,28
1691976178-24,10/04/2023,10/07/2023,17/07/2023,3125,3125,Chambre Prestige,,Zannier Hotels Le Chalet,Megève,,28
1691976178-25,10/04/2023,10/07/2023,17/07/2023,2242,2242,Suite en Duplex,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,28
1691976178-26,10/04/2023,10/07/2023,17/07/2023,933,933,Chambre comfort familiale,,Hôtel Chalet Le Caribou,Les Saisies,,28
1691976178-27,10/04/2023,10/07/2023,17/07/2023,700,700,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,28
1691976178-28,10/04/2023,10/07/2023,17/07/2023,2798,2798,Suite Supérieure ,,Le Calgary,Les Saisies,,28
1691976178-29,10/04/2023,10/07/2023,17/07/2023,1078,1009,Chambre Double,,Maison Doron,Beaufort,,28
1691976178-30,10/04/2023,10/07/2023,17/07/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,28
1691976178-31,10/04/2023,10/07/2023,17/07/2023,1543,1543,Suite avec Balcon (4 Adultes),,Hôtel Viallet,Arêches,,28
1691976178-32,10/04/2023,10/07/2023,17/07/2023,613,613,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,28
1691976178-33,10/04/2023,10/07/2023,17/07/2023,1571,1470,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,28
1691976178-34,10/04/2023,10/07/2023,17/07/2023,1750,1637,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,28
1691976178-35,10/04/2023,10/07/2023,17/07/2023,979,979,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,28
1691976178-36,10/04/2023,10/07/2023,17/07/2023,643,602,Chambre Triple,,Auberge de Costaroche,Albertville,,28
1691976178-37,10/04/2023,10/07/2023,17/07/2023,2649,2649,Chambre Double Deluxe,,"L'Alpaga, a Beaumier hotel",Megève,,28
1691976178-38,10/04/2023,10/07/2023,17/07/2023,453,453,Chambre Double,,Hôtel Le Savoie,Albertville,,28
1691976178-39,10/04/2023,10/07/2023,17/07/2023,939,939,Chambre Double Standard,,ibis Styles Albertville,Albertville,,28
1691976178-40,10/04/2023,10/07/2023,17/07/2023,1848,1730,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,28
1691976178-41,10/04/2023,10/07/2023,17/07/2023,2215,2073,Chambre Double Supérieure,,Coeur de Megève,Megève,,28
1691976178-42,10/04/2023,10/07/2023,17/07/2023,2028,2028,Chambre Double Club,,Hotel Mont Blanc Megève,Megève,,28
1691976178-43,10/04/2023,10/07/2023,17/07/2023,4197,4197,Chambre avec Coin Salon,,Les Fermes de Marie,Megève,,28
1691976178-44,10/04/2023,10/07/2023,17/07/2023,681,637,Chambre Double,,Albert 1er,Albertville,,28
1691976178-45,10/04/2023,10/07/2023,17/07/2023,4830,4830,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,28
1691976178-46,10/04/2023,10/07/2023,17/07/2023,3242,3242,Chambre Double Club,,Le Chalet Blanc,Megève,,28
1691976178-47,10/04/2023,10/07/2023,17/07/2023,1783,1783,Chambre Double avec Terrasse,,Les Loges Blanches,Megève,,28
1691976178-48,10/04/2023,10/07/2023,17/07/2023,688,644,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,28
1691976178-49,10/04/2023,10/07/2023,17/07/2023,3125,3125,Chambre Prestige,,Zannier Hotels Le Chalet,Megève,,28
