web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692751643-1,08/05/2023,14/08/2023,21/08/2023,700,700,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,33
1692751643-2,08/05/2023,14/08/2023,21/08/2023,1379,1379,Chambre Triple,,Le Calgary,Les Saisies,,33
1692751643-3,08/05/2023,14/08/2023,21/08/2023,518,518,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,33
1692751643-4,08/05/2023,14/08/2023,21/08/2023,883,883,Chambre Double Supérieure,,Hôtel Viallet,Arêches,,33
1692751643-5,08/05/2023,14/08/2023,21/08/2023,1404,1404,Chambre Double ou Lits Jumeaux - Vue sur Montagnes,,Chalet de Roselend,Beaufort,,33
1692751643-6,08/05/2023,14/08/2023,21/08/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,33
1692751643-7,08/05/2023,14/08/2023,21/08/2023,996,996,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,33
1692751643-8,08/05/2023,14/08/2023,21/08/2023,896,896,Chambre Triple,,Le Caprice Des Neiges,Crest-Voland,,33
1692751643-9,08/05/2023,14/08/2023,21/08/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,33
1692751643-10,08/05/2023,14/08/2023,21/08/2023,1369,1369,Chambre Familiale Mezzanine - 2 Adultes + 2 Enfants,,Les Chalets de La Griyotire,Praz-sur-Arly,,33
1692751643-11,08/05/2023,14/08/2023,21/08/2023,5216,5216,Chambre Double Deluxe,,Flocons de Sel,Megève,,33
1692751643-12,08/05/2023,14/08/2023,21/08/2023,588,588,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,33
1692751643-13,08/05/2023,14/08/2023,21/08/2023,573,573,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,33
1692751643-14,08/05/2023,14/08/2023,21/08/2023,979,979,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,33
1692751643-15,08/05/2023,14/08/2023,21/08/2023,2669,2669,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,33
1692751643-16,08/05/2023,14/08/2023,21/08/2023,434,434,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,33
1692751643-17,08/05/2023,14/08/2023,21/08/2023,917,917,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,33
1692751643-18,08/05/2023,14/08/2023,21/08/2023,1839,1839,Chambre Triple,,Hôtel La Grange d'Arly,Megève,,33
1692751643-19,08/05/2023,14/08/2023,21/08/2023,1376,1376,Chambre Double Classique,,La Ferme du Golf,Megève,,33
1692751643-20,08/05/2023,14/08/2023,21/08/2023,1400,1400,Chambre Double Charme ,,Au Vieux Moulin,Megève,,33
1692751643-21,08/05/2023,14/08/2023,21/08/2023,2318,2318,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,33
1692751643-22,08/05/2023,14/08/2023,21/08/2023,1968,1968,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,33
1692751643-23,08/05/2023,14/08/2023,21/08/2023,697,697,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,33
1692751643-24,08/05/2023,14/08/2023,21/08/2023,1888,1888,Chambre Double Confort,,Coeur de Megève,Megève,,33
1692751643-25,08/05/2023,14/08/2023,21/08/2023,4167,4167,Chambre Double Club,,Les Fermes de Marie,Megève,,33
1692751643-26,08/05/2023,14/08/2023,21/08/2023,700,700,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,33
1692751643-27,08/05/2023,14/08/2023,21/08/2023,1379,1379,Chambre Triple,,Le Calgary,Les Saisies,,33
1692751643-28,08/05/2023,14/08/2023,21/08/2023,518,518,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,33
1692751643-29,08/05/2023,14/08/2023,21/08/2023,883,883,Chambre Double Supérieure,,Hôtel Viallet,Arêches,,33
1692751643-30,08/05/2023,14/08/2023,21/08/2023,1404,1404,Chambre Double ou Lits Jumeaux - Vue sur Montagnes,,Chalet de Roselend,Beaufort,,33
1692751643-31,08/05/2023,14/08/2023,21/08/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,33
1692751643-32,08/05/2023,14/08/2023,21/08/2023,996,996,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,33
1692751643-33,08/05/2023,14/08/2023,21/08/2023,896,896,Chambre Triple,,Le Caprice Des Neiges,Crest-Voland,,33
1692751643-34,08/05/2023,14/08/2023,21/08/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,33
1692751643-35,08/05/2023,14/08/2023,21/08/2023,1369,1369,Chambre Familiale Mezzanine - 2 Adultes + 2 Enfants,,Les Chalets de La Griyotire,Praz-sur-Arly,,33
1692751643-36,08/05/2023,14/08/2023,21/08/2023,5216,5216,Chambre Double Deluxe,,Flocons de Sel,Megève,,33
1692751643-37,08/05/2023,14/08/2023,21/08/2023,588,588,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,33
