web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692860822-1,08/05/2023,26/06/2023,03/07/2023,862,862,Chambre Double ou Lits Jumeaux,,Le Calgary,Les Saisies,,26
1692860822-2,08/05/2023,26/06/2023,03/07/2023,518,518,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,26
1692860822-3,08/05/2023,26/06/2023,03/07/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,26
1692860822-4,08/05/2023,26/06/2023,03/07/2023,573,573,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,26
1692860822-5,08/05/2023,26/06/2023,03/07/2023,896,896,Chambre Triple,,Le Caprice Des Neiges,Crest-Voland,,26
1692860822-6,08/05/2023,26/06/2023,03/07/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,26
1692860822-7,08/05/2023,26/06/2023,03/07/2023,896,896,Chambre Double Supérieure,,Les Chalets de La Griyotire,Praz-sur-Arly,,26
1692860822-8,08/05/2023,26/06/2023,03/07/2023,588,542,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,26
1692860822-9,08/05/2023,26/06/2023,03/07/2023,573,573,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,26
1692860822-10,08/05/2023,26/06/2023,03/07/2023,2170,2170,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,26
1692860822-11,08/05/2023,26/06/2023,03/07/2023,453,453,Chambre Double,,Hôtel Le Savoie,Albertville,,26
1692860822-12,08/05/2023,26/06/2023,03/07/2023,801,801,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,26
1692860822-13,08/05/2023,26/06/2023,03/07/2023,1234,1234,Chambre Double Supérieure,,La Ferme du Golf,Megève,,26
1692860822-14,08/05/2023,26/06/2023,03/07/2023,1397,1397,Chambre Double Classique,,Novotel Megève Mont-Blanc,Megève,,26
1692860822-15,08/05/2023,26/06/2023,03/07/2023,996,918,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,26
1692860822-16,08/05/2023,26/06/2023,03/07/2023,1598,1598,Chambre Double Club,,Hotel Mont Blanc Megève,Megève,,26
1692860822-17,08/05/2023,26/06/2023,03/07/2023,1494,1377,Chambre Double Confort,,Coeur de Megève,Megève,,26
1692860822-18,08/05/2023,26/06/2023,03/07/2023,2626,2626,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,26
1692860822-19,08/05/2023,26/06/2023,03/07/2023,681,681,Chambre Double,,Albert 1er,Albertville,,26
1692860822-20,08/05/2023,26/06/2023,03/07/2023,4585,4585,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,26
1692860822-21,08/05/2023,26/06/2023,03/07/2023,548,548,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,26
