web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692673447-1,08/05/2023,22/05/2023,29/05/2023,707,707,Chambre Double,,La Saleine,Crest,,21
1692673447-2,08/05/2023,22/05/2023,29/05/2023,713,713,Chambre Double,,Hôtel Les Portes du Vercors,Saint-Marcellin,,21
1692673447-3,08/05/2023,22/05/2023,29/05/2023,523,523,Chambre Double,,Hôtel du Centre,Villard-de-Lans,,21
1692673447-4,08/05/2023,22/05/2023,29/05/2023,701,701,Chambre Double Supérieure,,Hôtel Au Feu De Bois bar à vin le 1605,Autrans,,21
1692673447-5,08/05/2023,22/05/2023,29/05/2023,1056,1056,Chambre Quadruple,,Logis Le Vernay,Autrans,,21
1692673447-6,08/05/2023,22/05/2023,29/05/2023,1144,1144,Chambre Triple,,Le Castel Fleuri,Saint-Jean-en-Royans,,21
1692673447-7,08/05/2023,22/05/2023,29/05/2023,1002,1002,Chambre Double Standard,,Joy Villard de Lans,Villard-de-Lans,,21
1692673447-8,08/05/2023,22/05/2023,29/05/2023,1684,1684,Chambre Triple Supérieure,,Hotel du Golf,Corrençon-en-Vercors,,21
1692673447-9,08/05/2023,22/05/2023,29/05/2023,1100,1100,Chambre Double Supérieure,,Hôtel et Spa les Clarines,Corrençon-en-Vercors,,21
1692673447-10,08/05/2023,22/05/2023,29/05/2023,3002,3002,Suite Junior avec Balcon ,,Hôtel National Resort & Spa,Champéry,,21
1692673447-11,08/05/2023,22/05/2023,29/05/2023,2757,2757,Suite - Vue sur Montagne,,Le White,Champéry,,21
1692673447-12,08/05/2023,22/05/2023,29/05/2023,1689,1689,Chambre Double Supérieure (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,21
1692673447-13,08/05/2023,22/05/2023,29/05/2023,1594,1594,Chambre Familiale (2 Adultes et 2 Enfants),,Hotel L'Etable,Les Crosets,,21
1692673447-35,08/05/2023,22/05/2023,29/05/2023,3002,3002,Suite Junior avec Balcon ,,Hôtel National Resort & Spa,Champéry,,21
1692673447-36,08/05/2023,22/05/2023,29/05/2023,2757,2757,Suite - Vue sur Montagne,,Le White,Champéry,,21
1692673447-37,08/05/2023,22/05/2023,29/05/2023,1689,1689,Chambre Double Supérieure (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,21
1692673447-38,08/05/2023,22/05/2023,29/05/2023,1594,1594,Chambre Familiale (2 Adultes et 2 Enfants),,Hotel L'Etable,Les Crosets,,21
1692673447-60,08/05/2023,22/05/2023,29/05/2023,511,511,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,21
1692673447-61,08/05/2023,22/05/2023,29/05/2023,2861,2861,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,21
1692673447-62,08/05/2023,22/05/2023,29/05/2023,887,887,Chambre Double Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,21
1692673447-63,08/05/2023,22/05/2023,29/05/2023,740,740,Chambre Lits Jumeaux Classique,,Mont Blanc Hotel,Saint Pierre en Faucigny,,21
