web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691581888-1,03/04/2023,31/07/2023,07/08/2023,550,550,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,31
1691581888-2,03/04/2023,31/07/2023,07/08/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,31
1691581888-3,03/04/2023,31/07/2023,07/08/2023,1170,1170,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,31
1691581888-4,03/04/2023,31/07/2023,07/08/2023,1086,1086,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,31
1691581888-5,03/04/2023,31/07/2023,07/08/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,31
1691581888-6,03/04/2023,31/07/2023,07/08/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,31
1691581888-7,03/04/2023,31/07/2023,07/08/2023,1352,1352,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,31
1691581888-8,03/04/2023,31/07/2023,07/08/2023,728,728,Chambre Lits Jumeaux,,Le Caprice Des Neiges,Crest-Voland,,31
1691581888-9,03/04/2023,31/07/2023,07/08/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,31
1691581888-10,03/04/2023,31/07/2023,07/08/2023,1078,1078,Chambre Double Supérieure,,Les Chalets de La Griyotire,Praz-sur-Arly,,31
1691581888-11,03/04/2023,31/07/2023,07/08/2023,573,573,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,31
1691581888-12,03/04/2023,31/07/2023,07/08/2023,851,851,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,31
1691581888-13,03/04/2023,31/07/2023,07/08/2023,2705,2705,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,31
1691581888-14,03/04/2023,31/07/2023,07/08/2023,1426,1426,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,31
1691581888-15,03/04/2023,31/07/2023,07/08/2023,1498,1498,Chambre Double Standard,,Au Coin Du Feu,Megève,,31
1691581888-16,03/04/2023,31/07/2023,07/08/2023,901,901,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,31
1691581888-17,03/04/2023,31/07/2023,07/08/2023,434,434,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,31
1691581888-18,03/04/2023,31/07/2023,07/08/2023,1316,1316,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,31
1691581888-19,03/04/2023,31/07/2023,07/08/2023,1988,1988,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,31
1691581888-20,03/04/2023,31/07/2023,07/08/2023,1732,1732,Chambre Double Confort,,Coeur de Megève,Megève,,31
1691581888-21,03/04/2023,31/07/2023,07/08/2023,1400,1400,Chambre Double Classique,,La Ferme du Golf,Megève,,31
1691581888-22,03/04/2023,31/07/2023,07/08/2023,2929,2929,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,31
1691581888-23,03/04/2023,31/07/2023,07/08/2023,2178,2178,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,31
1691581888-24,03/04/2023,31/07/2023,07/08/2023,4207,4207,Chambre Double Club,,Les Fermes de Marie,Megève,,31
1691581888-25,03/04/2023,31/07/2023,07/08/2023,681,681,Chambre Double,,Albert 1er,Albertville,,31
1691581888-26,03/04/2023,31/07/2023,07/08/2023,550,550,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,31
1691581888-27,03/04/2023,31/07/2023,07/08/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,31
1691581888-28,03/04/2023,31/07/2023,07/08/2023,1170,1170,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,31
1691581888-29,03/04/2023,31/07/2023,07/08/2023,1086,1086,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,31
1691581888-30,03/04/2023,31/07/2023,07/08/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,31
1691581888-31,03/04/2023,31/07/2023,07/08/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,31
1691581888-32,03/04/2023,31/07/2023,07/08/2023,1352,1352,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,31
1691581888-33,03/04/2023,31/07/2023,07/08/2023,728,728,Chambre Lits Jumeaux,,Le Caprice Des Neiges,Crest-Voland,,31
