web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691656284-1,03/04/2023,23/10/2023,30/10/2023,1155,1155,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,43
1691656284-2,03/04/2023,23/10/2023,30/10/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,43
1691656284-3,03/04/2023,23/10/2023,30/10/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,43
1691656284-4,03/04/2023,23/10/2023,30/10/2023,800,800,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,43
1691656284-5,03/04/2023,23/10/2023,30/10/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,43
1691656284-6,03/04/2023,23/10/2023,30/10/2023,906,906,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,43
1691656284-7,03/04/2023,23/10/2023,30/10/2023,3690,3690,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,43
1691656284-8,03/04/2023,23/10/2023,30/10/2023,3267,3267,Chambre Double Club,,Les Fermes de Marie,Megève,,43
1691656284-9,03/04/2023,23/10/2023,30/10/2023,681,681,Chambre Double,,Albert 1er,Albertville,,43
1691656284-10,03/04/2023,23/10/2023,30/10/2023,548,548,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,43
1691656284-11,03/04/2023,23/10/2023,30/10/2023,450,450,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,43
1691656284-12,03/04/2023,23/10/2023,30/10/2023,4768,4768,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,43
1691656284-13,03/04/2023,23/10/2023,30/10/2023,631,631,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,43
1691656284-14,03/04/2023,23/10/2023,30/10/2023,1208,1208,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,43
1691656284-15,03/04/2023,23/10/2023,30/10/2023,3524,3524,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,43
1691656284-16,03/04/2023,23/10/2023,30/10/2023,796,680,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,43
1691656284-17,03/04/2023,23/10/2023,30/10/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,43
1691656284-18,03/04/2023,23/10/2023,30/10/2023,699,699,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,43
1691656284-19,03/04/2023,23/10/2023,30/10/2023,386,386,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,43
1691656284-20,03/04/2023,23/10/2023,30/10/2023,519,519,Chambre Double Standard,,Les Airelles,La Clusaz,,43
1691656284-21,03/04/2023,23/10/2023,30/10/2023,1765,1765,Chambre Double ou Lits Jumeaux,,Hôtel Restaurant La Ferme de Cupelin,Saint-Gervais-les-Bains,,43
1691656284-22,03/04/2023,23/10/2023,30/10/2023,1216,1216,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,43
1691656284-23,03/04/2023,23/10/2023,30/10/2023,546,546,Chambre Double Économique,,Hotel Christiania,La Clusaz,,43
1691656284-24,03/04/2023,23/10/2023,30/10/2023,891,891,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,43
1691656284-25,03/04/2023,23/10/2023,30/10/2023,776,776,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,43
1691656284-26,03/04/2023,23/10/2023,30/10/2023,1155,1155,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,43
1691656284-27,03/04/2023,23/10/2023,30/10/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,43
1691656284-28,03/04/2023,23/10/2023,30/10/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,43
1691656284-29,03/04/2023,23/10/2023,30/10/2023,800,800,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,43
1691656284-30,03/04/2023,23/10/2023,30/10/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,43
1691656284-31,03/04/2023,23/10/2023,30/10/2023,906,906,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,43
1691656284-32,03/04/2023,23/10/2023,30/10/2023,3690,3690,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,43
1691656284-33,03/04/2023,23/10/2023,30/10/2023,3267,3267,Chambre Double Club,,Les Fermes de Marie,Megève,,43
1691656284-34,03/04/2023,23/10/2023,30/10/2023,681,681,Chambre Double,,Albert 1er,Albertville,,43
1691656284-35,03/04/2023,23/10/2023,30/10/2023,548,548,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,43
1691656284-36,03/04/2023,23/10/2023,30/10/2023,450,450,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,43
1691656284-37,03/04/2023,23/10/2023,30/10/2023,4768,4768,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,43
1691656284-38,03/04/2023,23/10/2023,30/10/2023,631,631,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,43
