web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691422745-1,03/04/2023,10/04/2023,17/04/2023,514,514,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,15
1691422745-2,03/04/2023,10/04/2023,17/04/2023,620,620,Chambre Triple,,Chalet Les Pieux,Crest-Voland,,15
1691422745-3,03/04/2023,10/04/2023,17/04/2023,1155,1155,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,15
1691422745-4,03/04/2023,10/04/2023,17/04/2023,4864,4864,Chalet Privé,,Flocons de Sel,Megève,,15
1691422745-5,03/04/2023,10/04/2023,17/04/2023,630,630,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,15
1691422745-6,03/04/2023,10/04/2023,17/04/2023,615,615,Chambre Double,,Auberge de Costaroche,Albertville,,15
1691422745-7,03/04/2023,10/04/2023,17/04/2023,1184,1184,Chambre Double Supérieure,,Hotel Million,Albertville,,15
1691422745-8,03/04/2023,10/04/2023,17/04/2023,1106,1106,Chambre Double Standard,,Au Coin Du Feu,Megève,,15
1691422745-9,03/04/2023,10/04/2023,17/04/2023,424,424,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,15
1691422745-10,03/04/2023,10/04/2023,17/04/2023,1612,1612,Chambre Double Confort,,Coeur de Megève,Megève,,15
1691422745-11,03/04/2023,10/04/2023,17/04/2023,1357,1357,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,15
1691422745-12,03/04/2023,10/04/2023,17/04/2023,681,681,Chambre Double,,Albert 1er,Albertville,,15
1691422745-13,03/04/2023,10/04/2023,17/04/2023,608,608,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,15
1691422745-14,03/04/2023,10/04/2023,17/04/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,15
1691422745-15,03/04/2023,10/04/2023,17/04/2023,2472,2472,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,15
