web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691186515-1,27/03/2023,17/04/2023,18/04/2023,101,101,Chambre Double Confort,,Hôtel Chalet Le Caribou,Les Saisies,,16
1691186515-2,27/03/2023,17/04/2023,18/04/2023,90,90,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,16
1691186515-3,27/03/2023,17/04/2023,18/04/2023,88,81,Chambre Double,,Auberge de Costaroche,Albertville,,16
1691186515-4,27/03/2023,17/04/2023,18/04/2023,166,153,Chambre Double Supérieure,,Hotel Million,Albertville,,16
1691186515-5,27/03/2023,17/04/2023,18/04/2023,138,127,Chambre Double Standard,,Au Coin Du Feu,Megève,,16
1691186515-6,27/03/2023,17/04/2023,18/04/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,16
1691186515-7,27/03/2023,17/04/2023,18/04/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,16
1691186515-8,27/03/2023,17/04/2023,18/04/2023,202,186,Chambre Double Confort,,Coeur de Megève,Megève,,16
1691186515-9,27/03/2023,17/04/2023,18/04/2023,141,141,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,16
1691186515-10,27/03/2023,17/04/2023,18/04/2023,93,86,Chambre Double,,Albert 1er,Albertville,,16
1691186515-11,27/03/2023,17/04/2023,18/04/2023,100,92,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,16
1691186515-12,27/03/2023,17/04/2023,18/04/2023,86,79,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,16
1691186515-13,27/03/2023,17/04/2023,18/04/2023,50,50,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,16
1691186515-14,27/03/2023,17/04/2023,18/04/2023,62,62,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,16
1691186515-15,27/03/2023,17/04/2023,18/04/2023,101,93,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,16
1691186515-16,27/03/2023,17/04/2023,18/04/2023,178,178,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,16
