web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691240624-1,27/03/2023,12/05/2023,13/05/2023,154,154,Chambre Double,,Maison Doron,Beaufort,,19
1691240624-2,27/03/2023,12/05/2023,13/05/2023,135,135,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,19
1691240624-3,27/03/2023,12/05/2023,13/05/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,19
1691240624-4,27/03/2023,12/05/2023,13/05/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,19
1691240624-5,27/03/2023,12/05/2023,13/05/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,19
1691240624-6,27/03/2023,12/05/2023,13/05/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,19
1691240624-7,27/03/2023,12/05/2023,13/05/2023,161,161,Chambre Double Standard,,Au Coin Du Feu,Megève,,19
1691240624-8,27/03/2023,12/05/2023,13/05/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,19
1691240624-9,27/03/2023,12/05/2023,13/05/2023,222,222,Chambre Double Confort,,Coeur de Megève,Megève,,19
1691240624-10,27/03/2023,12/05/2023,13/05/2023,103,103,Chambre Double,,Albert 1er,Albertville,,19
1691240624-11,27/03/2023,12/05/2023,13/05/2023,100,100,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,19
1691240624-12,27/03/2023,12/05/2023,13/05/2023,76,76,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,19
1691240624-13,27/03/2023,12/05/2023,13/05/2023,50,50,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,19
1691240624-14,27/03/2023,12/05/2023,13/05/2023,72,72,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,19
1691240624-15,27/03/2023,12/05/2023,13/05/2023,93,93,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,19
1691240624-16,27/03/2023,12/05/2023,13/05/2023,146,146,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,19
1691240624-17,27/03/2023,12/05/2023,13/05/2023,561,561,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,19
1691240624-18,27/03/2023,12/05/2023,13/05/2023,178,178,Chambre Double Confort,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,19
1691240624-19,27/03/2023,12/05/2023,13/05/2023,113,113,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,19
1691240624-20,27/03/2023,12/05/2023,13/05/2023,86,86,Chambre Double Confort,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,19
1691240624-21,27/03/2023,12/05/2023,13/05/2023,112,112,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,19
1691240624-22,27/03/2023,12/05/2023,13/05/2023,100,100,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,19
1691240624-23,27/03/2023,12/05/2023,13/05/2023,102,102,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,19
1691240624-24,27/03/2023,12/05/2023,13/05/2023,160,160,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,19
1691240624-25,27/03/2023,12/05/2023,13/05/2023,81,81,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,19
1691240624-26,27/03/2023,12/05/2023,13/05/2023,154,154,Chambre Double,,Maison Doron,Beaufort,,19
1691240624-27,27/03/2023,12/05/2023,13/05/2023,135,135,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,19
1691240624-28,27/03/2023,12/05/2023,13/05/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,19
1691240624-29,27/03/2023,12/05/2023,13/05/2023,84,84,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,19
1691240624-30,27/03/2023,12/05/2023,13/05/2023,82,82,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,19
1691240624-31,27/03/2023,12/05/2023,13/05/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,19
1691240624-32,27/03/2023,12/05/2023,13/05/2023,161,161,Chambre Double Standard,,Au Coin Du Feu,Megève,,19
1691240624-33,27/03/2023,12/05/2023,13/05/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,19
1691240624-34,27/03/2023,12/05/2023,13/05/2023,222,222,Chambre Double Confort,,Coeur de Megève,Megève,,19
1691240624-35,27/03/2023,12/05/2023,13/05/2023,103,103,Chambre Double,,Albert 1er,Albertville,,19
1691240624-36,27/03/2023,12/05/2023,13/05/2023,100,100,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,19
1691240624-37,27/03/2023,12/05/2023,13/05/2023,76,76,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,19
1691240624-38,27/03/2023,12/05/2023,13/05/2023,50,50,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,19
1691240624-39,27/03/2023,12/05/2023,13/05/2023,72,72,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,19
1691240624-40,27/03/2023,12/05/2023,13/05/2023,93,93,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,19
1691240624-41,27/03/2023,12/05/2023,13/05/2023,146,146,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,19
1691240624-42,27/03/2023,12/05/2023,13/05/2023,561,561,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,19
1691240624-43,27/03/2023,12/05/2023,13/05/2023,178,178,Chambre Double Confort,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,19
1691240624-44,27/03/2023,12/05/2023,13/05/2023,113,113,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,19
1691240624-45,27/03/2023,12/05/2023,13/05/2023,86,86,Chambre Double Confort,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,19
1691240624-46,27/03/2023,12/05/2023,13/05/2023,112,112,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,19
1691240624-47,27/03/2023,12/05/2023,13/05/2023,100,100,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,19
1691240624-48,27/03/2023,12/05/2023,13/05/2023,102,102,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,19
1691240624-49,27/03/2023,12/05/2023,13/05/2023,160,160,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,19
1691240624-50,27/03/2023,12/05/2023,13/05/2023,81,81,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,19
1691240624-51,27/03/2023,12/05/2023,13/05/2023,103,103,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,19
1691240624-52,27/03/2023,12/05/2023,13/05/2023,104,104,Chambre Double Économique,,Le Relais Du Mont Blanc,Magland,,19
1691240624-53,27/03/2023,12/05/2023,13/05/2023,128,128,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,19
1691240624-54,27/03/2023,12/05/2023,13/05/2023,89,89,Chambre Double,,Hotel Edelweiss,Magland,,19
1691240624-55,27/03/2023,12/05/2023,13/05/2023,160,160,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,19
1691240624-56,27/03/2023,12/05/2023,13/05/2023,113,113,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,19
1691240624-57,27/03/2023,12/05/2023,13/05/2023,92,92,Chambre Double avec Salle de Bains Privative,,Hôtel-Restaurant La Chartreuse,Le Reposoir,,19
1691240624-58,27/03/2023,12/05/2023,13/05/2023,77,77,Chambre Double Standard,,Ibis Hôtel Sallanches,Sallanches,,19
1691240624-59,27/03/2023,12/05/2023,13/05/2023,191,191,Chambre Double Classique (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,19
1691240624-60,27/03/2023,12/05/2023,13/05/2023,70,70,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,19
1691240624-61,27/03/2023,12/05/2023,13/05/2023,106,106,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,19
1691240624-62,27/03/2023,12/05/2023,13/05/2023,115,115,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,19
1691240624-63,27/03/2023,12/05/2023,13/05/2023,96,96,Chambre Double Confort,,Accueil Savoyard,Mieussy,,19
1691240624-64,27/03/2023,12/05/2023,13/05/2023,110,110,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,19
