web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691161600-1,27/03/2023,27/03/2023,28/03/2023,73,73,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,13
1691161600-2,27/03/2023,27/03/2023,28/03/2023,84,84,Chambre Double,,Maison Doron,Beaufort,,13
1691161600-3,27/03/2023,27/03/2023,28/03/2023,85,85,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,13
1691161600-4,27/03/2023,27/03/2023,28/03/2023,186,186,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,13
1691161600-5,27/03/2023,27/03/2023,28/03/2023,322,322,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,13
1691161600-6,27/03/2023,27/03/2023,28/03/2023,94,94,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,13
1691161600-7,27/03/2023,27/03/2023,28/03/2023,212,212,Chambre sur la Montagne,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,13
1691161600-8,27/03/2023,27/03/2023,28/03/2023,187,187,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,13
1691161600-9,27/03/2023,27/03/2023,28/03/2023,97,97,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,13
1691161600-10,27/03/2023,27/03/2023,28/03/2023,79,79,Chambre Double,,Hôtel Les Bernards,Praz-sur-Arly,,13
1691161600-11,27/03/2023,27/03/2023,28/03/2023,555,555,Appartement Village,,Flocons de Sel,Megève,,13
1691161600-12,27/03/2023,27/03/2023,28/03/2023,140,140,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,13
1691161600-13,27/03/2023,27/03/2023,28/03/2023,82,82,Chambre Double,,Auberge de Costaroche,Albertville,,13
1691161600-14,27/03/2023,27/03/2023,28/03/2023,166,166,Chambre Double Supérieure,,Hotel Million,Albertville,,13
1691161600-15,27/03/2023,27/03/2023,28/03/2023,532,532,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,13
1691161600-16,27/03/2023,27/03/2023,28/03/2023,261,261,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,13
1691161600-17,27/03/2023,27/03/2023,28/03/2023,208,208,Chambre Double Standard,,Au Coin Du Feu,Megève,,13
1691161600-18,27/03/2023,27/03/2023,28/03/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,13
1691161600-19,27/03/2023,27/03/2023,28/03/2023,62,62,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,13
1691161600-20,27/03/2023,27/03/2023,28/03/2023,261,261,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,13
1691161600-21,27/03/2023,27/03/2023,28/03/2023,304,304,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,13
1691161600-22,27/03/2023,27/03/2023,28/03/2023,323,323,Chambre Double Confort,,Coeur de Megève,Megève,,13
1691161600-23,27/03/2023,27/03/2023,28/03/2023,271,271,Chambre Double Classique,,La Ferme du Golf,Megève,,13
1691161600-24,27/03/2023,27/03/2023,28/03/2023,201,171,Chambre Double Standard,,Le Chalet d'Antoine,Megève,,13
1691161600-25,27/03/2023,27/03/2023,28/03/2023,294,294,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,13
1691161600-26,27/03/2023,27/03/2023,28/03/2023,73,73,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,13
1691161600-27,27/03/2023,27/03/2023,28/03/2023,84,84,Chambre Double,,Maison Doron,Beaufort,,13
1691161600-28,27/03/2023,27/03/2023,28/03/2023,85,85,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,13
1691161600-29,27/03/2023,27/03/2023,28/03/2023,186,186,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,13
1691161600-30,27/03/2023,27/03/2023,28/03/2023,322,322,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,13
1691161600-31,27/03/2023,27/03/2023,28/03/2023,94,94,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,13
1691161600-32,27/03/2023,27/03/2023,28/03/2023,212,212,Chambre sur la Montagne,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,13
1691161600-33,27/03/2023,27/03/2023,28/03/2023,187,187,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,13
1691161600-34,27/03/2023,27/03/2023,28/03/2023,97,97,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,13
1691161600-35,27/03/2023,27/03/2023,28/03/2023,79,79,Chambre Double,,Hôtel Les Bernards,Praz-sur-Arly,,13
1691161600-36,27/03/2023,27/03/2023,28/03/2023,555,555,Appartement Village,,Flocons de Sel,Megève,,13
1691161600-37,27/03/2023,27/03/2023,28/03/2023,140,140,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,13
1691161600-38,27/03/2023,27/03/2023,28/03/2023,82,82,Chambre Double,,Auberge de Costaroche,Albertville,,13
1691161600-39,27/03/2023,27/03/2023,28/03/2023,166,166,Chambre Double Supérieure,,Hotel Million,Albertville,,13
1691161600-40,27/03/2023,27/03/2023,28/03/2023,532,532,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,13
1691161600-41,27/03/2023,27/03/2023,28/03/2023,261,261,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,13
1691161600-42,27/03/2023,27/03/2023,28/03/2023,208,208,Chambre Double Standard,,Au Coin Du Feu,Megève,,13
1691161600-43,27/03/2023,27/03/2023,28/03/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,13
1691161600-44,27/03/2023,27/03/2023,28/03/2023,62,62,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,13
1691161600-45,27/03/2023,27/03/2023,28/03/2023,261,261,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,13
1691161600-46,27/03/2023,27/03/2023,28/03/2023,304,304,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,13
1691161600-47,27/03/2023,27/03/2023,28/03/2023,323,323,Chambre Double Confort,,Coeur de Megève,Megève,,13
1691161600-48,27/03/2023,27/03/2023,28/03/2023,271,271,Chambre Double Classique,,La Ferme du Golf,Megève,,13
1691161600-49,27/03/2023,27/03/2023,28/03/2023,201,171,Chambre Double Standard,,Le Chalet d'Antoine,Megève,,13
1691161600-50,27/03/2023,27/03/2023,28/03/2023,294,294,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,13
1691161600-51,27/03/2023,27/03/2023,28/03/2023,73,73,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,13
1691161600-52,27/03/2023,27/03/2023,28/03/2023,84,84,Chambre Double,,Maison Doron,Beaufort,,13
1691161600-53,27/03/2023,27/03/2023,28/03/2023,85,85,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,13
1691161600-54,27/03/2023,27/03/2023,28/03/2023,186,186,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,13
1691161600-55,27/03/2023,27/03/2023,28/03/2023,322,322,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,13
1691161600-56,27/03/2023,27/03/2023,28/03/2023,94,94,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,13
1691161600-57,27/03/2023,27/03/2023,28/03/2023,212,212,Chambre sur la Montagne,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,13
