web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691412444-1,03/04/2023,10/04/2023,11/04/2023,73,73,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,15
1691412444-2,03/04/2023,10/04/2023,11/04/2023,84,84,Chambre Double,,Maison Doron,Beaufort,,15
1691412444-3,03/04/2023,10/04/2023,11/04/2023,112,112,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,15
1691412444-4,03/04/2023,10/04/2023,11/04/2023,97,97,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,15
1691412444-5,03/04/2023,10/04/2023,11/04/2023,445,445,Appartement Village,,Flocons de Sel,Megève,,15
1691412444-6,03/04/2023,10/04/2023,11/04/2023,90,90,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,15
1691412444-7,03/04/2023,10/04/2023,11/04/2023,88,88,Chambre Double,,Auberge de Costaroche,Albertville,,15
1691412444-8,03/04/2023,10/04/2023,11/04/2023,166,166,Chambre Double Supérieure,,Hotel Million,Albertville,,15
1691412444-9,03/04/2023,10/04/2023,11/04/2023,138,138,Chambre Double Standard,,Au Coin Du Feu,Megève,,15
1691412444-10,03/04/2023,10/04/2023,11/04/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,15
1691412444-11,03/04/2023,10/04/2023,11/04/2023,61,61,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,15
1691412444-12,03/04/2023,10/04/2023,11/04/2023,224,224,Chambre Double Confort,,Coeur de Megève,Megève,,15
1691412444-13,03/04/2023,10/04/2023,11/04/2023,191,191,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,15
1691412444-14,03/04/2023,10/04/2023,11/04/2023,93,93,Chambre Double,,Albert 1er,Albertville,,15
1691412444-15,03/04/2023,10/04/2023,11/04/2023,94,94,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,15
1691412444-16,03/04/2023,10/04/2023,11/04/2023,90,90,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,15
1691412444-17,03/04/2023,10/04/2023,11/04/2023,50,50,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,15
1691412444-18,03/04/2023,10/04/2023,11/04/2023,187,187,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,15
1691412444-19,03/04/2023,10/04/2023,11/04/2023,92,92,Chambre Double avec Balcon,,Hotel Le Christiania,Les Contamines-Montjoie,,15
1691412444-20,03/04/2023,10/04/2023,11/04/2023,197,169,Chambre Double avec Toilettes Communes,,Chalet-Hôtel de l'Etape,Les Contamines-Montjoie,,15
1691412444-21,03/04/2023,10/04/2023,11/04/2023,93,93,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,15
1691412444-22,03/04/2023,10/04/2023,11/04/2023,353,353,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,15
1691412444-23,03/04/2023,10/04/2023,11/04/2023,220,220,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,15
1691412444-24,03/04/2023,10/04/2023,11/04/2023,193,193,Chambre Double,,Aux Ducs de Savoie,Combloux,,15
1691412444-25,03/04/2023,10/04/2023,11/04/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,15
1691412444-26,03/04/2023,10/04/2023,11/04/2023,73,73,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,15
