1690903975-2541,20/03/2023,18/04/2023,19/04/2023,101,91,Chambre Standard,,Argi Eder,"Centre de Biarritz, Biarritz",,16
1690903975-2542,20/03/2023,18/04/2023,19/04/2023,118,95,Chambre Double,,Hôtel Argia,Hasparren,,16
1690903975-2543,20/03/2023,18/04/2023,19/04/2023,81,81,Chambre Double,,Hotel Bellevue,Hendaye,,16
1690903975-2544,20/03/2023,18/04/2023,19/04/2023,116,116,Chambre Double,,Hotel Balea,Guéthary,,16
1690903975-2545,20/03/2023,18/04/2023,19/04/2023,90,90,Chambre Double Standard,,Hotel Cote Basque,Bayonne,,16
1690903975-2546,20/03/2023,18/04/2023,19/04/2023,66,66,Chambre Double Sans Vue,,Hotel Agur Deneri,Ciboure,,16
1690903975-2547,20/03/2023,18/04/2023,19/04/2023,157,157,Studio (2 Adultes + 2 Enfants),,Résidence Vacances Bleues Le Grand Large,"Centre de Biarritz, Biarritz",,16
1690903975-2548,20/03/2023,18/04/2023,19/04/2023,85,85,Chambre Double Standard,,Hotel De Gramont,Pau,,16
1690903975-2549,20/03/2023,18/04/2023,19/04/2023,66,66,Petite Chambre Double ou Lits Jumeaux,,Gite Compostella,Saint-Jean-Pied-de-Port,,16
1690903975-2550,20/03/2023,18/04/2023,19/04/2023,101,101,Chambre Double,,Quality Hotel Pau Centre Bosquet,Pau,,16
1690903975-2551,20/03/2023,18/04/2023,19/04/2023,106,106,Chambre Double Standard,,Hotel Le Relais Saint-Jacques,Saint-Jean-de-Luz,,16
1690903975-2552,20/03/2023,18/04/2023,19/04/2023,51,51,Chambre Double,,Quick Palace Pau Zénith,Pau,,16
1690903975-2553,20/03/2023,18/04/2023,19/04/2023,69,69,Chambre Double Standing,,Hôtel Le Roncevaux,Pau,,16
1690903975-2554,20/03/2023,18/04/2023,19/04/2023,129,129,Chambre Lits Jumeaux,,Hotel Donibane,Saint-Jean-de-Luz,,16
1690903975-2555,20/03/2023,18/04/2023,19/04/2023,80,80,Chambre Double Classique,,Hotel Colbert,Saint-Jean-de-Luz,,16
1690903975-2556,20/03/2023,18/04/2023,19/04/2023,79,79,Chambre Lits Jumeaux,,Brit Hotel Confort Pau Lons,Lons,,16
1690903975-2557,20/03/2023,18/04/2023,19/04/2023,139,139,Chambre Double Standard,,Hotel Villa Catarie,Guéthary,,16
1690903975-2558,20/03/2023,18/04/2023,19/04/2023,72,58,Chambre Double,,Cit'Hotel Atlantic Hotel,Pau,,16
1690903975-2559,20/03/2023,18/04/2023,19/04/2023,120,120,Chambre Lit Queen-Size Classique,,"Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz",,16
1690903975-2560,20/03/2023,18/04/2023,19/04/2023,82,82,Chambre Double,,Brit Hotel de Paris Saint-Jean-de-Luz,Saint-Jean-de-Luz,,16
1690903975-2561,20/03/2023,18/04/2023,19/04/2023,93,93,Chambre Double,,Hotel Mendionde,Saint-Pée-sur-Nivelle,,16
1690903975-2562,20/03/2023,18/04/2023,19/04/2023,112,112,Chambre Double Standard,,Grand Hôtel de la Poste,Saint-Jean-de-Luz,,16
1690903975-2563,20/03/2023,18/04/2023,19/04/2023,111,111,Chambre Double,,Hôtel PALMITO,"Centre de Biarritz, Biarritz",,16
1690903975-2564,20/03/2023,18/04/2023,19/04/2023,119,119,Chambre Double Deluxe,,Villa la Renaissance,Bayonne,,16
1690903975-2565,20/03/2023,18/04/2023,19/04/2023,70,70,Chambre Standard Lit Queen-Size,,Fasthôtel Oloron Hostellerie du Paon Blanc,Lurbe-Saint-Christau,,16
1690903975-2566,20/03/2023,18/04/2023,19/04/2023,101,91,Chambre Standard,,Argi Eder,"Centre de Biarritz, Biarritz",,16
1690903975-2567,20/03/2023,18/04/2023,19/04/2023,118,95,Chambre Double,,Hôtel Argia,Hasparren,,16
1690903975-2568,20/03/2023,18/04/2023,19/04/2023,81,81,Chambre Double,,Hotel Bellevue,Hendaye,,16
1690903975-2569,20/03/2023,18/04/2023,19/04/2023,116,116,Chambre Double,,Hotel Balea,Guéthary,,16
1690903975-2570,20/03/2023,18/04/2023,19/04/2023,90,90,Chambre Double Standard,,Hotel Cote Basque,Bayonne,,16
1690903975-2571,20/03/2023,18/04/2023,19/04/2023,66,66,Chambre Double Sans Vue,,Hotel Agur Deneri,Ciboure,,16
1690903975-2572,20/03/2023,18/04/2023,19/04/2023,157,157,Studio (2 Adultes + 2 Enfants),,Résidence Vacances Bleues Le Grand Large,"Centre de Biarritz, Biarritz",,16
1690903975-2573,20/03/2023,18/04/2023,19/04/2023,85,85,Chambre Double Standard,,Hotel De Gramont,Pau,,16
1690903975-2574,20/03/2023,18/04/2023,19/04/2023,66,66,Petite Chambre Double ou Lits Jumeaux,,Gite Compostella,Saint-Jean-Pied-de-Port,,16
1690903975-2575,20/03/2023,18/04/2023,19/04/2023,101,101,Chambre Double,,Quality Hotel Pau Centre Bosquet,Pau,,16
1690903975-2576,20/03/2023,18/04/2023,19/04/2023,106,106,Chambre Double Standard,,Hotel Le Relais Saint-Jacques,Saint-Jean-de-Luz,,16
1690903975-2577,20/03/2023,18/04/2023,19/04/2023,51,51,Chambre Double,,Quick Palace Pau Zénith,Pau,,16
1690903975-2578,20/03/2023,18/04/2023,19/04/2023,69,69,Chambre Double Standing,,Hôtel Le Roncevaux,Pau,,16
1690903975-2579,20/03/2023,18/04/2023,19/04/2023,129,129,Chambre Lits Jumeaux,,Hotel Donibane,Saint-Jean-de-Luz,,16
1690903975-2580,20/03/2023,18/04/2023,19/04/2023,80,80,Chambre Double Classique,,Hotel Colbert,Saint-Jean-de-Luz,,16
1690903975-2581,20/03/2023,18/04/2023,19/04/2023,79,79,Chambre Lits Jumeaux,,Brit Hotel Confort Pau Lons,Lons,,16
1690903975-2582,20/03/2023,18/04/2023,19/04/2023,139,139,Chambre Double Standard,,Hotel Villa Catarie,Guéthary,,16
1690903975-2583,20/03/2023,18/04/2023,19/04/2023,72,58,Chambre Double,,Cit'Hotel Atlantic Hotel,Pau,,16
1690903975-2584,20/03/2023,18/04/2023,19/04/2023,120,120,Chambre Lit Queen-Size Classique,,"Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz",,16
1690903975-2585,20/03/2023,18/04/2023,19/04/2023,82,82,Chambre Double,,Brit Hotel de Paris Saint-Jean-de-Luz,Saint-Jean-de-Luz,,16
1690903975-2586,20/03/2023,18/04/2023,19/04/2023,93,93,Chambre Double,,Hotel Mendionde,Saint-Pée-sur-Nivelle,,16
1690903975-2587,20/03/2023,18/04/2023,19/04/2023,112,112,Chambre Double Standard,,Grand Hôtel de la Poste,Saint-Jean-de-Luz,,16
1690903975-2588,20/03/2023,18/04/2023,19/04/2023,111,111,Chambre Double,,Hôtel PALMITO,"Centre de Biarritz, Biarritz",,16
1690903975-2589,20/03/2023,18/04/2023,19/04/2023,119,119,Chambre Double Deluxe,,Villa la Renaissance,Bayonne,,16
1690903975-2590,20/03/2023,18/04/2023,19/04/2023,70,70,Chambre Standard Lit Queen-Size,,Fasthôtel Oloron Hostellerie du Paon Blanc,Lurbe-Saint-Christau,,16
1690903975-2591,20/03/2023,18/04/2023,19/04/2023,101,91,Chambre Standard,,Argi Eder,"Centre de Biarritz, Biarritz",,16
1690903975-2592,20/03/2023,18/04/2023,19/04/2023,118,95,Chambre Double,,Hôtel Argia,Hasparren,,16
1690903975-2593,20/03/2023,18/04/2023,19/04/2023,81,81,Chambre Double,,Hotel Bellevue,Hendaye,,16
1690903975-2594,20/03/2023,18/04/2023,19/04/2023,116,116,Chambre Double,,Hotel Balea,Guéthary,,16
1690903975-2595,20/03/2023,18/04/2023,19/04/2023,90,90,Chambre Double Standard,,Hotel Cote Basque,Bayonne,,16
1690903975-2596,20/03/2023,18/04/2023,19/04/2023,66,66,Chambre Double Sans Vue,,Hotel Agur Deneri,Ciboure,,16
1690903975-2597,20/03/2023,18/04/2023,19/04/2023,157,157,Studio (2 Adultes + 2 Enfants),,Résidence Vacances Bleues Le Grand Large,"Centre de Biarritz, Biarritz",,16
1690903975-2598,20/03/2023,18/04/2023,19/04/2023,85,85,Chambre Double Standard,,Hotel De Gramont,Pau,,16
1690903975-2599,20/03/2023,18/04/2023,19/04/2023,66,66,Petite Chambre Double ou Lits Jumeaux,,Gite Compostella,Saint-Jean-Pied-de-Port,,16
1690903975-2600,20/03/2023,18/04/2023,19/04/2023,101,101,Chambre Double,,Quality Hotel Pau Centre Bosquet,Pau,,16
1690903975-2601,20/03/2023,18/04/2023,19/04/2023,106,106,Chambre Double Standard,,Hotel Le Relais Saint-Jacques,Saint-Jean-de-Luz,,16
1690903975-2602,20/03/2023,18/04/2023,19/04/2023,51,51,Chambre Double,,Quick Palace Pau Zénith,Pau,,16
1690903975-2603,20/03/2023,18/04/2023,19/04/2023,69,69,Chambre Double Standing,,Hôtel Le Roncevaux,Pau,,16
1690903975-2604,20/03/2023,18/04/2023,19/04/2023,129,129,Chambre Lits Jumeaux,,Hotel Donibane,Saint-Jean-de-Luz,,16
1690903975-2605,20/03/2023,18/04/2023,19/04/2023,80,80,Chambre Double Classique,,Hotel Colbert,Saint-Jean-de-Luz,,16
1690903975-2606,20/03/2023,18/04/2023,19/04/2023,79,79,Chambre Lits Jumeaux,,Brit Hotel Confort Pau Lons,Lons,,16
1690903975-2607,20/03/2023,18/04/2023,19/04/2023,139,139,Chambre Double Standard,,Hotel Villa Catarie,Guéthary,,16
1690903975-2608,20/03/2023,18/04/2023,19/04/2023,72,58,Chambre Double,,Cit'Hotel Atlantic Hotel,Pau,,16
1690903975-2609,20/03/2023,18/04/2023,19/04/2023,120,120,Chambre Lit Queen-Size Classique,,"Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz",,16
1690903975-2610,20/03/2023,18/04/2023,19/04/2023,82,82,Chambre Double,,Brit Hotel de Paris Saint-Jean-de-Luz,Saint-Jean-de-Luz,,16
1690903975-2611,20/03/2023,18/04/2023,19/04/2023,93,93,Chambre Double,,Hotel Mendionde,Saint-Pée-sur-Nivelle,,16
1690903975-2612,20/03/2023,18/04/2023,19/04/2023,112,112,Chambre Double Standard,,Grand Hôtel de la Poste,Saint-Jean-de-Luz,,16
1690903975-2613,20/03/2023,18/04/2023,19/04/2023,111,111,Chambre Double,,Hôtel PALMITO,"Centre de Biarritz, Biarritz",,16
1690903975-2614,20/03/2023,18/04/2023,19/04/2023,119,119,Chambre Double Deluxe,,Villa la Renaissance,Bayonne,,16
1690903975-2615,20/03/2023,18/04/2023,19/04/2023,70,70,Chambre Standard Lit Queen-Size,,Fasthôtel Oloron Hostellerie du Paon Blanc,Lurbe-Saint-Christau,,16
1690903975-2616,20/03/2023,18/04/2023,19/04/2023,101,91,Chambre Standard,,Argi Eder,"Centre de Biarritz, Biarritz",,16
1690903975-2617,20/03/2023,18/04/2023,19/04/2023,118,95,Chambre Double,,Hôtel Argia,Hasparren,,16
1690903975-2618,20/03/2023,18/04/2023,19/04/2023,81,81,Chambre Double,,Hotel Bellevue,Hendaye,,16
1690903975-2619,20/03/2023,18/04/2023,19/04/2023,116,116,Chambre Double,,Hotel Balea,Guéthary,,16
1690903975-2620,20/03/2023,18/04/2023,19/04/2023,90,90,Chambre Double Standard,,Hotel Cote Basque,Bayonne,,16
1690903975-2621,20/03/2023,18/04/2023,19/04/2023,66,66,Chambre Double Sans Vue,,Hotel Agur Deneri,Ciboure,,16
1690903975-2622,20/03/2023,18/04/2023,19/04/2023,157,157,Studio (2 Adultes + 2 Enfants),,Résidence Vacances Bleues Le Grand Large,"Centre de Biarritz, Biarritz",,16
1690903975-2623,20/03/2023,18/04/2023,19/04/2023,85,85,Chambre Double Standard,,Hotel De Gramont,Pau,,16
1690903975-2624,20/03/2023,18/04/2023,19/04/2023,66,66,Petite Chambre Double ou Lits Jumeaux,,Gite Compostella,Saint-Jean-Pied-de-Port,,16
1690903975-2625,20/03/2023,18/04/2023,19/04/2023,101,101,Chambre Double,,Quality Hotel Pau Centre Bosquet,Pau,,16
1690903975-2626,20/03/2023,18/04/2023,19/04/2023,106,106,Chambre Double Standard,,Hotel Le Relais Saint-Jacques,Saint-Jean-de-Luz,,16
1690903975-2627,20/03/2023,18/04/2023,19/04/2023,51,51,Chambre Double,,Quick Palace Pau Zénith,Pau,,16
1690903975-2628,20/03/2023,18/04/2023,19/04/2023,69,69,Chambre Double Standing,,Hôtel Le Roncevaux,Pau,,16
1690903975-2629,20/03/2023,18/04/2023,19/04/2023,129,129,Chambre Lits Jumeaux,,Hotel Donibane,Saint-Jean-de-Luz,,16
1690903975-2630,20/03/2023,18/04/2023,19/04/2023,80,80,Chambre Double Classique,,Hotel Colbert,Saint-Jean-de-Luz,,16
1690903975-2631,20/03/2023,18/04/2023,19/04/2023,79,79,Chambre Lits Jumeaux,,Brit Hotel Confort Pau Lons,Lons,,16
1690903975-2632,20/03/2023,18/04/2023,19/04/2023,139,139,Chambre Double Standard,,Hotel Villa Catarie,Guéthary,,16
1690903975-2633,20/03/2023,18/04/2023,19/04/2023,72,58,Chambre Double,,Cit'Hotel Atlantic Hotel,Pau,,16
1690903975-2634,20/03/2023,18/04/2023,19/04/2023,120,120,Chambre Lit Queen-Size Classique,,"Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz",,16
1690903975-2635,20/03/2023,18/04/2023,19/04/2023,82,82,Chambre Double,,Brit Hotel de Paris Saint-Jean-de-Luz,Saint-Jean-de-Luz,,16
1690903975-2636,20/03/2023,18/04/2023,19/04/2023,93,93,Chambre Double,,Hotel Mendionde,Saint-Pée-sur-Nivelle,,16
1690903975-2637,20/03/2023,18/04/2023,19/04/2023,112,112,Chambre Double Standard,,Grand Hôtel de la Poste,Saint-Jean-de-Luz,,16
1690903975-2638,20/03/2023,18/04/2023,19/04/2023,111,111,Chambre Double,,Hôtel PALMITO,"Centre de Biarritz, Biarritz",,16
1690903975-2639,20/03/2023,18/04/2023,19/04/2023,119,119,Chambre Double Deluxe,,Villa la Renaissance,Bayonne,,16
1690903975-2640,20/03/2023,18/04/2023,19/04/2023,70,70,Chambre Standard Lit Queen-Size,,Fasthôtel Oloron Hostellerie du Paon Blanc,Lurbe-Saint-Christau,,16
1690903975-2641,20/03/2023,18/04/2023,19/04/2023,101,91,Chambre Standard,,Argi Eder,"Centre de Biarritz, Biarritz",,16
1690903975-2642,20/03/2023,18/04/2023,19/04/2023,118,95,Chambre Double,,Hôtel Argia,Hasparren,,16
1690903975-2643,20/03/2023,18/04/2023,19/04/2023,81,81,Chambre Double,,Hotel Bellevue,Hendaye,,16
1690903975-2644,20/03/2023,18/04/2023,19/04/2023,116,116,Chambre Double,,Hotel Balea,Guéthary,,16
1690903975-2645,20/03/2023,18/04/2023,19/04/2023,90,90,Chambre Double Standard,,Hotel Cote Basque,Bayonne,,16
1690903975-2646,20/03/2023,18/04/2023,19/04/2023,66,66,Chambre Double Sans Vue,,Hotel Agur Deneri,Ciboure,,16
1690903975-2647,20/03/2023,18/04/2023,19/04/2023,157,157,Studio (2 Adultes + 2 Enfants),,Résidence Vacances Bleues Le Grand Large,"Centre de Biarritz, Biarritz",,16
1690903975-2648,20/03/2023,18/04/2023,19/04/2023,85,85,Chambre Double Standard,,Hotel De Gramont,Pau,,16
1690903975-2649,20/03/2023,18/04/2023,19/04/2023,66,66,Petite Chambre Double ou Lits Jumeaux,,Gite Compostella,Saint-Jean-Pied-de-Port,,16
1690903975-2650,20/03/2023,18/04/2023,19/04/2023,101,101,Chambre Double,,Quality Hotel Pau Centre Bosquet,Pau,,16
1690903975-2651,20/03/2023,18/04/2023,19/04/2023,106,106,Chambre Double Standard,,Hotel Le Relais Saint-Jacques,Saint-Jean-de-Luz,,16
1690903975-2652,20/03/2023,18/04/2023,19/04/2023,51,51,Chambre Double,,Quick Palace Pau Zénith,Pau,,16
1690903975-2653,20/03/2023,18/04/2023,19/04/2023,69,69,Chambre Double Standing,,Hôtel Le Roncevaux,Pau,,16
1690903975-2654,20/03/2023,18/04/2023,19/04/2023,129,129,Chambre Lits Jumeaux,,Hotel Donibane,Saint-Jean-de-Luz,,16
1690903975-2655,20/03/2023,18/04/2023,19/04/2023,80,80,Chambre Double Classique,,Hotel Colbert,Saint-Jean-de-Luz,,16
1690903975-2656,20/03/2023,18/04/2023,19/04/2023,79,79,Chambre Lits Jumeaux,,Brit Hotel Confort Pau Lons,Lons,,16
1690903975-2657,20/03/2023,18/04/2023,19/04/2023,139,139,Chambre Double Standard,,Hotel Villa Catarie,Guéthary,,16
1690903975-2658,20/03/2023,18/04/2023,19/04/2023,72,58,Chambre Double,,Cit'Hotel Atlantic Hotel,Pau,,16
1690903975-2659,20/03/2023,18/04/2023,19/04/2023,120,120,Chambre Lit Queen-Size Classique,,"Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz",,16
1690903975-2660,20/03/2023,18/04/2023,19/04/2023,82,82,Chambre Double,,Brit Hotel de Paris Saint-Jean-de-Luz,Saint-Jean-de-Luz,,16
1690903975-2661,20/03/2023,18/04/2023,19/04/2023,93,93,Chambre Double,,Hotel Mendionde,Saint-Pée-sur-Nivelle,,16
1690903975-2662,20/03/2023,18/04/2023,19/04/2023,112,112,Chambre Double Standard,,Grand Hôtel de la Poste,Saint-Jean-de-Luz,,16
1690903975-2663,20/03/2023,18/04/2023,19/04/2023,111,111,Chambre Double,,Hôtel PALMITO,"Centre de Biarritz, Biarritz",,16
1690903975-2664,20/03/2023,18/04/2023,19/04/2023,119,119,Chambre Double Deluxe,,Villa la Renaissance,Bayonne,,16
1690903975-2665,20/03/2023,18/04/2023,19/04/2023,70,70,Chambre Standard Lit Queen-Size,,Fasthôtel Oloron Hostellerie du Paon Blanc,Lurbe-Saint-Christau,,16
1690903975-2666,20/03/2023,18/04/2023,19/04/2023,101,91,Chambre Standard,,Argi Eder,"Centre de Biarritz, Biarritz",,16
1690903975-2667,20/03/2023,18/04/2023,19/04/2023,118,95,Chambre Double,,Hôtel Argia,Hasparren,,16
1690903975-2668,20/03/2023,18/04/2023,19/04/2023,81,81,Chambre Double,,Hotel Bellevue,Hendaye,,16
1690903975-2669,20/03/2023,18/04/2023,19/04/2023,116,116,Chambre Double,,Hotel Balea,Guéthary,,16
1690903975-2670,20/03/2023,18/04/2023,19/04/2023,90,90,Chambre Double Standard,,Hotel Cote Basque,Bayonne,,16
1690903975-2671,20/03/2023,18/04/2023,19/04/2023,66,66,Chambre Double Sans Vue,,Hotel Agur Deneri,Ciboure,,16
1690903975-2672,20/03/2023,18/04/2023,19/04/2023,157,157,Studio (2 Adultes + 2 Enfants),,Résidence Vacances Bleues Le Grand Large,"Centre de Biarritz, Biarritz",,16
1690903975-2673,20/03/2023,18/04/2023,19/04/2023,85,85,Chambre Double Standard,,Hotel De Gramont,Pau,,16
1690903975-2674,20/03/2023,18/04/2023,19/04/2023,66,66,Petite Chambre Double ou Lits Jumeaux,,Gite Compostella,Saint-Jean-Pied-de-Port,,16
1690903975-2675,20/03/2023,18/04/2023,19/04/2023,101,101,Chambre Double,,Quality Hotel Pau Centre Bosquet,Pau,,16
1690903975-2676,20/03/2023,18/04/2023,19/04/2023,106,106,Chambre Double Standard,,Hotel Le Relais Saint-Jacques,Saint-Jean-de-Luz,,16
1690903975-2677,20/03/2023,18/04/2023,19/04/2023,51,51,Chambre Double,,Quick Palace Pau Zénith,Pau,,16
1690903975-2678,20/03/2023,18/04/2023,19/04/2023,69,69,Chambre Double Standing,,Hôtel Le Roncevaux,Pau,,16
1690903975-2679,20/03/2023,18/04/2023,19/04/2023,129,129,Chambre Lits Jumeaux,,Hotel Donibane,Saint-Jean-de-Luz,,16
1690903975-2680,20/03/2023,18/04/2023,19/04/2023,80,80,Chambre Double Classique,,Hotel Colbert,Saint-Jean-de-Luz,,16
1690903975-2681,20/03/2023,18/04/2023,19/04/2023,79,79,Chambre Lits Jumeaux,,Brit Hotel Confort Pau Lons,Lons,,16
1690903975-2682,20/03/2023,18/04/2023,19/04/2023,139,139,Chambre Double Standard,,Hotel Villa Catarie,Guéthary,,16
1690903975-2683,20/03/2023,18/04/2023,19/04/2023,72,58,Chambre Double,,Cit'Hotel Atlantic Hotel,Pau,,16
1690903975-2684,20/03/2023,18/04/2023,19/04/2023,120,120,Chambre Lit Queen-Size Classique,,"Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz",,16
1690903975-2685,20/03/2023,18/04/2023,19/04/2023,82,82,Chambre Double,,Brit Hotel de Paris Saint-Jean-de-Luz,Saint-Jean-de-Luz,,16
1690903975-2686,20/03/2023,18/04/2023,19/04/2023,93,93,Chambre Double,,Hotel Mendionde,Saint-Pée-sur-Nivelle,,16
1690903975-2687,20/03/2023,18/04/2023,19/04/2023,112,112,Chambre Double Standard,,Grand Hôtel de la Poste,Saint-Jean-de-Luz,,16
1690903975-2688,20/03/2023,18/04/2023,19/04/2023,111,111,Chambre Double,,Hôtel PALMITO,"Centre de Biarritz, Biarritz",,16
1690903975-2689,20/03/2023,18/04/2023,19/04/2023,119,119,Chambre Double Deluxe,,Villa la Renaissance,Bayonne,,16
1690903975-2690,20/03/2023,18/04/2023,19/04/2023,70,70,Chambre Standard Lit Queen-Size,,Fasthôtel Oloron Hostellerie du Paon Blanc,Lurbe-Saint-Christau,,16
1690903975-2691,20/03/2023,18/04/2023,19/04/2023,101,91,Chambre Standard,,Argi Eder,"Centre de Biarritz, Biarritz",,16
1690903975-2692,20/03/2023,18/04/2023,19/04/2023,118,95,Chambre Double,,Hôtel Argia,Hasparren,,16
1690903975-2693,20/03/2023,18/04/2023,19/04/2023,81,81,Chambre Double,,Hotel Bellevue,Hendaye,,16
1690903975-2694,20/03/2023,18/04/2023,19/04/2023,116,116,Chambre Double,,Hotel Balea,Guéthary,,16
1690903975-2695,20/03/2023,18/04/2023,19/04/2023,90,90,Chambre Double Standard,,Hotel Cote Basque,Bayonne,,16
1690903975-2696,20/03/2023,18/04/2023,19/04/2023,66,66,Chambre Double Sans Vue,,Hotel Agur Deneri,Ciboure,,16
1690903975-2697,20/03/2023,18/04/2023,19/04/2023,157,157,Studio (2 Adultes + 2 Enfants),,Résidence Vacances Bleues Le Grand Large,"Centre de Biarritz, Biarritz",,16
1690903975-2698,20/03/2023,18/04/2023,19/04/2023,85,85,Chambre Double Standard,,Hotel De Gramont,Pau,,16
1690903975-2699,20/03/2023,18/04/2023,19/04/2023,66,66,Petite Chambre Double ou Lits Jumeaux,,Gite Compostella,Saint-Jean-Pied-de-Port,,16
1690903975-2700,20/03/2023,18/04/2023,19/04/2023,101,101,Chambre Double,,Quality Hotel Pau Centre Bosquet,Pau,,16
1690903975-2701,20/03/2023,18/04/2023,19/04/2023,106,106,Chambre Double Standard,,Hotel Le Relais Saint-Jacques,Saint-Jean-de-Luz,,16
1690903975-2702,20/03/2023,18/04/2023,19/04/2023,51,51,Chambre Double,,Quick Palace Pau Zénith,Pau,,16
1690903975-2703,20/03/2023,18/04/2023,19/04/2023,69,69,Chambre Double Standing,,Hôtel Le Roncevaux,Pau,,16
1690903975-2704,20/03/2023,18/04/2023,19/04/2023,129,129,Chambre Lits Jumeaux,,Hotel Donibane,Saint-Jean-de-Luz,,16
1690903975-2705,20/03/2023,18/04/2023,19/04/2023,80,80,Chambre Double Classique,,Hotel Colbert,Saint-Jean-de-Luz,,16
1690903975-2706,20/03/2023,18/04/2023,19/04/2023,79,79,Chambre Lits Jumeaux,,Brit Hotel Confort Pau Lons,Lons,,16
1690903975-2707,20/03/2023,18/04/2023,19/04/2023,139,139,Chambre Double Standard,,Hotel Villa Catarie,Guéthary,,16
1690903975-2708,20/03/2023,18/04/2023,19/04/2023,72,58,Chambre Double,,Cit'Hotel Atlantic Hotel,Pau,,16
1690903975-2709,20/03/2023,18/04/2023,19/04/2023,120,120,Chambre Lit Queen-Size Classique,,"Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz",,16
1690903975-2710,20/03/2023,18/04/2023,19/04/2023,82,82,Chambre Double,,Brit Hotel de Paris Saint-Jean-de-Luz,Saint-Jean-de-Luz,,16
1690903975-2711,20/03/2023,18/04/2023,19/04/2023,93,93,Chambre Double,,Hotel Mendionde,Saint-Pée-sur-Nivelle,,16
1690903975-2712,20/03/2023,18/04/2023,19/04/2023,112,112,Chambre Double Standard,,Grand Hôtel de la Poste,Saint-Jean-de-Luz,,16
1690903975-2713,20/03/2023,18/04/2023,19/04/2023,111,111,Chambre Double,,Hôtel PALMITO,"Centre de Biarritz, Biarritz",,16
1690903975-2714,20/03/2023,18/04/2023,19/04/2023,119,119,Chambre Double Deluxe,,Villa la Renaissance,Bayonne,,16
1690903975-2715,20/03/2023,18/04/2023,19/04/2023,70,70,Chambre Standard Lit Queen-Size,,Fasthôtel Oloron Hostellerie du Paon Blanc,Lurbe-Saint-Christau,,16
1690903975-2716,20/03/2023,18/04/2023,19/04/2023,101,91,Chambre Standard,,Argi Eder,"Centre de Biarritz, Biarritz",,16
1690903975-2717,20/03/2023,18/04/2023,19/04/2023,118,95,Chambre Double,,Hôtel Argia,Hasparren,,16
1690903975-2718,20/03/2023,18/04/2023,19/04/2023,81,81,Chambre Double,,Hotel Bellevue,Hendaye,,16
1690903975-2719,20/03/2023,18/04/2023,19/04/2023,116,116,Chambre Double,,Hotel Balea,Guéthary,,16
1690903975-2720,20/03/2023,18/04/2023,19/04/2023,90,90,Chambre Double Standard,,Hotel Cote Basque,Bayonne,,16
1690903975-2721,20/03/2023,18/04/2023,19/04/2023,66,66,Chambre Double Sans Vue,,Hotel Agur Deneri,Ciboure,,16
1690903975-2722,20/03/2023,18/04/2023,19/04/2023,157,157,Studio (2 Adultes + 2 Enfants),,Résidence Vacances Bleues Le Grand Large,"Centre de Biarritz, Biarritz",,16
1690903975-2723,20/03/2023,18/04/2023,19/04/2023,85,85,Chambre Double Standard,,Hotel De Gramont,Pau,,16
1690903975-2724,20/03/2023,18/04/2023,19/04/2023,66,66,Petite Chambre Double ou Lits Jumeaux,,Gite Compostella,Saint-Jean-Pied-de-Port,,16
1690903975-2725,20/03/2023,18/04/2023,19/04/2023,101,101,Chambre Double,,Quality Hotel Pau Centre Bosquet,Pau,,16
1690903975-2726,20/03/2023,18/04/2023,19/04/2023,106,106,Chambre Double Standard,,Hotel Le Relais Saint-Jacques,Saint-Jean-de-Luz,,16
1690903975-2727,20/03/2023,18/04/2023,19/04/2023,51,51,Chambre Double,,Quick Palace Pau Zénith,Pau,,16
1690903975-2728,20/03/2023,18/04/2023,19/04/2023,69,69,Chambre Double Standing,,Hôtel Le Roncevaux,Pau,,16
1690903975-2729,20/03/2023,18/04/2023,19/04/2023,129,129,Chambre Lits Jumeaux,,Hotel Donibane,Saint-Jean-de-Luz,,16
1690903975-2730,20/03/2023,18/04/2023,19/04/2023,80,80,Chambre Double Classique,,Hotel Colbert,Saint-Jean-de-Luz,,16
1690903975-2731,20/03/2023,18/04/2023,19/04/2023,79,79,Chambre Lits Jumeaux,,Brit Hotel Confort Pau Lons,Lons,,16
1690903975-2732,20/03/2023,18/04/2023,19/04/2023,139,139,Chambre Double Standard,,Hotel Villa Catarie,Guéthary,,16
1690903975-2733,20/03/2023,18/04/2023,19/04/2023,72,58,Chambre Double,,Cit'Hotel Atlantic Hotel,Pau,,16
1690903975-2734,20/03/2023,18/04/2023,19/04/2023,120,120,Chambre Lit Queen-Size Classique,,"Hôtel Littéraire Jules Verne, BW Signature Collection","Centre de Biarritz, Biarritz",,16
1690903975-2735,20/03/2023,18/04/2023,19/04/2023,82,82,Chambre Double,,Brit Hotel de Paris Saint-Jean-de-Luz,Saint-Jean-de-Luz,,16
