web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692761188-1,08/05/2023,03/07/2023,06/07/2023,370,370,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,27
1692761188-2,08/05/2023,03/07/2023,06/07/2023,222,222,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,27
1692761188-3,08/05/2023,03/07/2023,06/07/2023,436,436,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,27
1692761188-4,08/05/2023,03/07/2023,06/07/2023,379,379,Chambre Double Supérieure,,Hôtel Viallet,Arêches,,27
1692761188-5,08/05/2023,03/07/2023,06/07/2023,245,245,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,27
1692761188-6,08/05/2023,03/07/2023,06/07/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,27
1692761188-7,08/05/2023,03/07/2023,06/07/2023,312,312,Chambre Lits Jumeaux,,Le Caprice Des Neiges,Crest-Voland,,27
1692761188-8,08/05/2023,03/07/2023,06/07/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,27
1692761188-9,08/05/2023,03/07/2023,06/07/2023,342,342,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,27
1692761188-10,08/05/2023,03/07/2023,06/07/2023,1335,1335,Appartement Village,,Flocons de Sel,Megève,,27
1692761188-11,08/05/2023,03/07/2023,06/07/2023,419,419,Appartement 2 Chambres (2 Adultes + 1 Enfant) ,,Belambra Clubs Praz-sur-Arly - L'Alisier,Praz-sur-Arly,,27
1692761188-12,08/05/2023,03/07/2023,06/07/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,27
1692761188-13,08/05/2023,03/07/2023,06/07/2023,407,407,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,27
1692761188-14,08/05/2023,03/07/2023,06/07/2023,312,312,Chambre Double Standard,,Hôtel Vacances Bleues Les Chalets du Prariand,Megève,,27
1692761188-15,08/05/2023,03/07/2023,06/07/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,27
1692761188-16,08/05/2023,03/07/2023,06/07/2023,334,334,Chambre Double ou Lits Jumeaux,,Hotel Sylvana,Megève,,27
1692761188-17,08/05/2023,03/07/2023,06/07/2023,900,900,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,27
1692761188-18,08/05/2023,03/07/2023,06/07/2023,483,483,Chambre Double Standard,,Au Coin Du Feu,Megève,,27
1692761188-19,08/05/2023,03/07/2023,06/07/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,27
1692761188-20,08/05/2023,03/07/2023,06/07/2023,375,375,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,27
1692761188-21,08/05/2023,03/07/2023,06/07/2023,468,468,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,27
1692761188-22,08/05/2023,03/07/2023,06/07/2023,792,675,Chambre Standard,,Hôtel Chalet Saint-Georges,Megève,,27
1692761188-23,08/05/2023,03/07/2023,06/07/2023,666,666,Chambre Double Confort,,Coeur de Megève,Megève,,27
1692761188-24,08/05/2023,03/07/2023,06/07/2023,630,630,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,27
1692761188-25,08/05/2023,03/07/2023,06/07/2023,375,375,Chambre Double Classique,,La Ferme du Golf,Megève,,27
1692761188-26,08/05/2023,03/07/2023,06/07/2023,370,370,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,27
1692761188-27,08/05/2023,03/07/2023,06/07/2023,222,222,Dortoir Mixte ,,Hôtel Maison Doron,Beaufort,,27
1692761188-28,08/05/2023,03/07/2023,06/07/2023,436,436,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,27
1692761188-29,08/05/2023,03/07/2023,06/07/2023,379,379,Chambre Double Supérieure,,Hôtel Viallet,Arêches,,27
1692761188-30,08/05/2023,03/07/2023,06/07/2023,245,245,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,27
1692761188-31,08/05/2023,03/07/2023,06/07/2023,422,422,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,27
1692761188-32,08/05/2023,03/07/2023,06/07/2023,312,312,Chambre Lits Jumeaux,,Le Caprice Des Neiges,Crest-Voland,,27
1692761188-33,08/05/2023,03/07/2023,06/07/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,27
1692761188-34,08/05/2023,03/07/2023,06/07/2023,342,342,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,27
1692761188-35,08/05/2023,03/07/2023,06/07/2023,1335,1335,Appartement Village,,Flocons de Sel,Megève,,27
1692761188-36,08/05/2023,03/07/2023,06/07/2023,419,419,Appartement 2 Chambres (2 Adultes + 1 Enfant) ,,Belambra Clubs Praz-sur-Arly - L'Alisier,Praz-sur-Arly,,27
1692761188-37,08/05/2023,03/07/2023,06/07/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,27
1692761188-38,08/05/2023,03/07/2023,06/07/2023,407,407,Chambre Double ou Lits Jumeaux,,Alp-Hôtel,Megève,,27
