web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1690777245-1,13/03/2023,14/08/2023,21/08/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,33
1690777245-2,13/03/2023,14/08/2023,21/08/2023,1379,1379,Chambre Triple,,Le Calgary,Les Saisies,,33
1690777245-3,13/03/2023,14/08/2023,21/08/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,33
1690777245-4,13/03/2023,14/08/2023,21/08/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,33
1690777245-5,13/03/2023,14/08/2023,21/08/2023,1352,1352,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,33
1690777245-6,13/03/2023,14/08/2023,21/08/2023,728,728,Chambre Lits Jumeaux,,Le Caprice Des Neiges,Crest-Voland,,33
1690777245-7,13/03/2023,14/08/2023,21/08/2023,701,701,Chambre Triple – Vue sur Montagne,,Chalet Les Pieux,Crest-Voland,,33
1690777245-8,13/03/2023,14/08/2023,21/08/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,33
1690777245-9,13/03/2023,14/08/2023,21/08/2023,1078,1078,Chambre Double Supérieure,,Les Chalets de La Griyotire,Praz-sur-Arly,,33
1690777245-10,13/03/2023,14/08/2023,21/08/2023,4050,4050,Appartement Village,,Flocons de Sel,Megève,,33
1690777245-11,13/03/2023,14/08/2023,21/08/2023,851,851,Chambre Double,,Hotel Sylvana,Megève,,33
1690777245-12,13/03/2023,14/08/2023,21/08/2023,2669,2669,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,33
1690777245-13,13/03/2023,14/08/2023,21/08/2023,434,434,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,33
1690777245-14,13/03/2023,14/08/2023,21/08/2023,917,917,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,33
1690777245-15,13/03/2023,14/08/2023,21/08/2023,1888,1888,Chambre Double Confort,,Coeur de Megève,Megève,,33
1690777245-16,13/03/2023,14/08/2023,21/08/2023,1376,1376,Chambre Double Classique,,La Ferme du Golf,Megève,,33
1690777245-17,13/03/2023,14/08/2023,21/08/2023,2949,2949,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,33
1690777245-18,13/03/2023,14/08/2023,21/08/2023,1463,1463,Chambre Double Standard,,Au Coin Du Feu,Megève,,33
1690777245-19,13/03/2023,14/08/2023,21/08/2023,2464,2464,Suite,,Au Vieux Moulin,Megève,,33
1690777245-20,13/03/2023,14/08/2023,21/08/2023,681,681,Chambre Double,,Albert 1er,Albertville,,33
1690777245-21,13/03/2023,14/08/2023,21/08/2023,4167,4167,Chambre Double Club,,Les Fermes de Marie,Megève,,33
1690777245-22,13/03/2023,14/08/2023,21/08/2023,2318,2318,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,33
1690777245-23,13/03/2023,14/08/2023,21/08/2023,4036,4036,Suite (2 Adultes + 2 Enfants),,M de Megève,Megève,,33
1690777245-24,13/03/2023,14/08/2023,21/08/2023,5680,5680,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,33
1690777245-25,13/03/2023,14/08/2023,21/08/2023,2692,2692,Chambre Double Club,,Le Chalet Blanc,Megève,,33
1690777245-26,13/03/2023,14/08/2023,21/08/2023,2144,2144,Suite Supérieure ,,Les Loges Blanches,Megève,,33
1690777245-27,13/03/2023,14/08/2023,21/08/2023,595,595,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,33
1690777245-28,13/03/2023,14/08/2023,21/08/2023,1660,1660,Chambre Double,,Mamie Megève,Megève,,33
1690777245-29,13/03/2023,14/08/2023,21/08/2023,2210,2210,Chambre Deluxe,,Zannier Hotels Le Chalet,Megève,,33
1690777245-30,13/03/2023,14/08/2023,21/08/2023,1839,1839,Suite avec Terrasse ,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,33
1690777245-31,13/03/2023,14/08/2023,21/08/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,33
1690777245-32,13/03/2023,14/08/2023,21/08/2023,1379,1379,Chambre Triple,,Le Calgary,Les Saisies,,33
1690777245-33,13/03/2023,14/08/2023,21/08/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,33
1690777245-34,13/03/2023,14/08/2023,21/08/2023,643,643,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,33
1690777245-35,13/03/2023,14/08/2023,21/08/2023,1352,1352,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,33
1690777245-36,13/03/2023,14/08/2023,21/08/2023,728,728,Chambre Lits Jumeaux,,Le Caprice Des Neiges,Crest-Voland,,33
1690777245-37,13/03/2023,14/08/2023,21/08/2023,701,701,Chambre Triple – Vue sur Montagne,,Chalet Les Pieux,Crest-Voland,,33
1690777245-38,13/03/2023,14/08/2023,21/08/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,33
