web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1690808513-1,13/03/2023,11/09/2023,18/09/2023,1120,1120,Chambre Double ou Lits Jumeaux,,Maison Doron,Beaufort,,37
1690808513-2,13/03/2023,11/09/2023,18/09/2023,2155,2155,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,37
1690808513-3,13/03/2023,11/09/2023,18/09/2023,1289,1289,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,37
1690808513-4,13/03/2023,11/09/2023,18/09/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,37
1690808513-5,13/03/2023,11/09/2023,18/09/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,37
1690808513-6,13/03/2023,11/09/2023,18/09/2023,798,798,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,37
1690808513-7,13/03/2023,11/09/2023,18/09/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,37
1690808513-8,13/03/2023,11/09/2023,18/09/2023,481,481,Chambre Double,,Hôtel Le Savoie,Albertville,,37
1690808513-9,13/03/2023,11/09/2023,18/09/2023,800,800,Chambre Double Standard,,ibis Styles Albertville,Albertville,,37
1690808513-10,13/03/2023,11/09/2023,18/09/2023,1163,1163,Chambre Double Standard,,Au Coin Du Feu,Megève,,37
1690808513-11,13/03/2023,11/09/2023,18/09/2023,924,924,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,37
1690808513-12,13/03/2023,11/09/2023,18/09/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,37
1690808513-13,13/03/2023,11/09/2023,18/09/2023,4131,4131,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,37
1690808513-14,13/03/2023,11/09/2023,18/09/2023,906,906,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,37
1690808513-15,13/03/2023,11/09/2023,18/09/2023,681,681,Chambre Double,,Albert 1er,Albertville,,37
1690808513-16,13/03/2023,11/09/2023,18/09/2023,851,851,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,37
1690808513-17,13/03/2023,11/09/2023,18/09/2023,1378,1378,Chambre Double Classique,,Hotel Mont Blanc Megève,Megève,,37
1690808513-18,13/03/2023,11/09/2023,18/09/2023,4440,4440,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,37
1690808513-19,13/03/2023,11/09/2023,18/09/2023,1356,1356,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,37
1690808513-20,13/03/2023,11/09/2023,18/09/2023,517,517,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,37
1690808513-21,13/03/2023,11/09/2023,18/09/2023,631,631,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,37
1690808513-22,13/03/2023,11/09/2023,18/09/2023,1086,1086,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,37
1690808513-23,13/03/2023,11/09/2023,18/09/2023,3524,3524,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,37
1690808513-24,13/03/2023,11/09/2023,18/09/2023,1344,1212,Chambre Lits Jumeaux,,Aux Ducs de Savoie,Combloux,,37
1690808513-25,13/03/2023,11/09/2023,18/09/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,37
1690808513-26,13/03/2023,11/09/2023,18/09/2023,1120,1120,Chambre Double ou Lits Jumeaux,,Maison Doron,Beaufort,,37
1690808513-27,13/03/2023,11/09/2023,18/09/2023,2155,2155,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,37
1690808513-28,13/03/2023,11/09/2023,18/09/2023,1289,1289,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,37
1690808513-29,13/03/2023,11/09/2023,18/09/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,37
1690808513-30,13/03/2023,11/09/2023,18/09/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,37
1690808513-31,13/03/2023,11/09/2023,18/09/2023,798,798,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,37
1690808513-32,13/03/2023,11/09/2023,18/09/2023,3203,3203,Appartement Village,,Flocons de Sel,Megève,,37
1690808513-33,13/03/2023,11/09/2023,18/09/2023,481,481,Chambre Double,,Hôtel Le Savoie,Albertville,,37
1690808513-34,13/03/2023,11/09/2023,18/09/2023,800,800,Chambre Double Standard,,ibis Styles Albertville,Albertville,,37
