web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1690764208-1,13/03/2023,07/08/2023,14/08/2023,1179,1104,Chambre Double Annexe,,"Chalet-Hôtel Neige et Roc, The Originals Relais (Hotel-Chalet de Tradition)",Samoëns,,32
1690764208-2,13/03/2023,07/08/2023,14/08/2023,1218,1218,Chambre Double avec Baignoire,,Hôtel Les Glaciers,Samoëns,,32
1690764208-3,13/03/2023,07/08/2023,14/08/2023,1428,1337,Chambre Double Supérieure avec Accès au Spa,,Hôtel Alexane,Samoëns,,32
1690764208-4,13/03/2023,07/08/2023,14/08/2023,606,567,Chambre Double,,Hôtel National,Cluses,,32
1690764208-5,13/03/2023,07/08/2023,14/08/2023,722,676,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,32
1690764208-6,13/03/2023,07/08/2023,14/08/2023,895,838,Chambre Double Classique,,Logis Hotel Gai Soleil,Samoëns,,32
1690764208-7,13/03/2023,07/08/2023,14/08/2023,1001,1001,Chambre Double Standard avec Vue sur le Village,,Hotel-Spa Le Morillon Charme & Caractère,Morillon,,32
1690764208-8,13/03/2023,07/08/2023,14/08/2023,746,746,Chambre Double Économique,,Edelweiss,Samoëns,,32
1690764208-9,13/03/2023,07/08/2023,14/08/2023,812,759,Chambre Double Économique,,Le Relais Du Mont Blanc,Magland,,32
1690764208-10,13/03/2023,07/08/2023,14/08/2023,1151,1076,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,32
1690764208-11,13/03/2023,07/08/2023,14/08/2023,583,545,Chambre Lits Jumeaux avec Salle de Bains Privative,,Hotel Edelweiss,Magland,,32
1690764208-12,13/03/2023,07/08/2023,14/08/2023,2384,2384,Chambre Double Classique 2,,Hôtel Les Servages d'Armelle,Les Carroz d'Arâches,,32
1690764208-13,13/03/2023,07/08/2023,14/08/2023,1425,1425,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,32
1690764208-14,13/03/2023,07/08/2023,14/08/2023,1506,1411,Chambre Double Classique (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,32
1690764208-15,13/03/2023,07/08/2023,14/08/2023,1562,1562,Chambre Double ou Lits Jumeaux Classique,,Hôtel Alpina & SPA,Les Gets,,32
1690764208-16,13/03/2023,07/08/2023,14/08/2023,1642,1642,Chambre Double,,Hôtel Le Labrador 1971,Les Gets,,32
1690764208-17,13/03/2023,07/08/2023,14/08/2023,785,785,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,32
1690764208-18,13/03/2023,07/08/2023,14/08/2023,1106,1106,Chambre Double - Vue sur Montagne,,Bellevue,Les Gets,,32
1690764208-19,13/03/2023,07/08/2023,14/08/2023,1008,942,Chambre Familiale avec Salle de Bains Privative,,Altitude Lodge,Les Gets,,32
1690764208-20,13/03/2023,07/08/2023,14/08/2023,935,877,Chambre Double Standard,,Hotel Le Christiania,Les Gets,,32
1690764208-21,13/03/2023,07/08/2023,14/08/2023,1594,1492,Chambre Double Classique,,Hôtel Spa Crychar,Les Gets,,32
1690764208-22,13/03/2023,07/08/2023,14/08/2023,1437,1345,Suite (5 Adultes),,Loc'Hotel Alpen Sports,Les Gets,,32
1690764208-23,13/03/2023,07/08/2023,14/08/2023,1011,1011,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,32
1690764208-24,13/03/2023,07/08/2023,14/08/2023,515,482,Chambre Double - Vue sur Montagne,,HOTEL Le TOURISME,Passy,,32
1690764208-25,13/03/2023,07/08/2023,14/08/2023,896,839,Chambre Double,,Hotel Le Soly,Morzine,,32
