web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691178800-1,27/03/2023,10/04/2023,17/04/2023,660,660,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,15
1691178800-2,27/03/2023,10/04/2023,17/04/2023,1008,1008,Chambre Double,,Maison Doron,Beaufort,,15
1691178800-3,27/03/2023,10/04/2023,17/04/2023,620,620,Chambre Triple – Vue sur Montagne,,Chalet Les Pieux,Crest-Voland,,15
1691178800-4,27/03/2023,10/04/2023,17/04/2023,1155,1155,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,15
1691178800-5,27/03/2023,10/04/2023,17/04/2023,4864,4864,Chalet Privé,,Flocons de Sel,Megève,,15
1691178800-6,27/03/2023,10/04/2023,17/04/2023,630,630,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,15
1691178800-7,27/03/2023,10/04/2023,17/04/2023,615,615,Chambre Double,,Auberge de Costaroche,Albertville,,15
1691178800-8,27/03/2023,10/04/2023,17/04/2023,1184,1184,Chambre Double Supérieure,,Hotel Million,Albertville,,15
1691178800-9,27/03/2023,10/04/2023,17/04/2023,1737,1737,Chambre Double ou Lits Jumeaux,,Hôtel La Grange d'Arly,Megève,,15
1691178800-10,27/03/2023,10/04/2023,17/04/2023,1106,1106,Chambre Double Standard,,Au Coin Du Feu,Megève,,15
1691178800-11,27/03/2023,10/04/2023,17/04/2023,431,431,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,15
1691178800-12,27/03/2023,10/04/2023,17/04/2023,1454,1454,Chambre Double Confort,,Coeur de Megève,Megève,,15
1691178800-13,27/03/2023,10/04/2023,17/04/2023,1357,1357,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,15
1691178800-14,27/03/2023,10/04/2023,17/04/2023,681,681,Chambre Double,,Albert 1er,Albertville,,15
1691178800-15,27/03/2023,10/04/2023,17/04/2023,580,580,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,15
1691178800-16,27/03/2023,10/04/2023,17/04/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,15
1691178800-17,27/03/2023,10/04/2023,17/04/2023,477,477,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,15
