web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691244880-1,27/03/2023,12/05/2023,19/05/2023,1078,1078,Chambre Double,,Maison Doron,Beaufort,,19
1691244880-2,27/03/2023,12/05/2023,19/05/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,19
1691244880-3,27/03/2023,12/05/2023,19/05/2023,588,588,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,19
1691244880-4,27/03/2023,12/05/2023,19/05/2023,643,643,Chambre Triple,,Auberge de Costaroche,Albertville,,19
1691244880-5,27/03/2023,12/05/2023,19/05/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,19
1691244880-6,27/03/2023,12/05/2023,19/05/2023,770,770,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,19
1691244880-7,27/03/2023,12/05/2023,19/05/2023,1004,1004,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,19
1691244880-8,27/03/2023,12/05/2023,19/05/2023,1168,1168,Chambre Double ou Lits Jumeaux Confort ,,Au Coin Du Feu,Megève,,19
1691244880-9,27/03/2023,12/05/2023,19/05/2023,681,681,Chambre Double,,Albert 1er,Albertville,,19
1691244880-10,27/03/2023,12/05/2023,19/05/2023,1551,1551,Chambre Quadruple avec Douche,,Hôtel Flor'Alpes,La Giettaz,,19
1691244880-11,27/03/2023,12/05/2023,19/05/2023,543,543,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,19
1691244880-12,27/03/2023,12/05/2023,19/05/2023,352,352,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,19
1691244880-13,27/03/2023,12/05/2023,19/05/2023,459,459,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,19
1691244880-14,27/03/2023,12/05/2023,19/05/2023,674,674,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,19
1691244880-15,27/03/2023,12/05/2023,19/05/2023,1023,1023,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,19
1691244880-16,27/03/2023,12/05/2023,19/05/2023,1021,871,Chambre Double - Vue sur Piscine - 8,,Le Coin Savoyard,Combloux,,19
1691244880-17,27/03/2023,12/05/2023,19/05/2023,600,600,Chambre Double Confort,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,19
1691244880-18,27/03/2023,12/05/2023,19/05/2023,525,525,Chambre Double Standard,,Hotel La Montagne,La Clusaz,,19
1691244880-19,27/03/2023,12/05/2023,19/05/2023,1238,1238,Chambre Double avec Balcon,,Hotel Beauregard,La Clusaz,,19
1691244880-20,27/03/2023,12/05/2023,19/05/2023,646,646,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,19
1691244880-21,27/03/2023,12/05/2023,19/05/2023,616,616,Chambre Lits Jumeaux,,Hotel Christiania,La Clusaz,,19
1691244880-22,27/03/2023,12/05/2023,19/05/2023,634,634,Chambre Triple,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,19
1691244880-23,27/03/2023,12/05/2023,19/05/2023,2646,2422,Suite,,Chalet-Hôtel Inarpa,La Clusaz,,19
1691244880-24,27/03/2023,12/05/2023,19/05/2023,678,678,Chambre Double,,Hotel Val Joly,Saint-Gervais-les-Bains,,19
