web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691223220-1,27/03/2023,28/04/2023,05/05/2023,620,620,Chambre Triple – Vue sur Montagne,,Chalet Les Pieux,Crest-Voland,,17
1691223220-2,27/03/2023,28/04/2023,05/05/2023,1155,1109,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,17
1691223220-3,27/03/2023,28/04/2023,05/05/2023,630,630,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,17
1691223220-4,27/03/2023,28/04/2023,05/05/2023,930,893,Chambre Simple,,Auberge de Costaroche,Albertville,,17
1691223220-5,27/03/2023,28/04/2023,05/05/2023,434,434,Chambre Double,,Hôtel Le Savoie,Albertville,,17
1691223220-6,27/03/2023,28/04/2023,05/05/2023,1035,994,Chambre Double Standard,,Au Coin Du Feu,Megève,,17
1691223220-7,27/03/2023,28/04/2023,05/05/2023,770,770,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,17
1691223220-8,27/03/2023,28/04/2023,05/05/2023,1172,1172,Chambre Supérieure avec 1 Lit Double et Canapé-Lit - Vue sur Village,,Novotel Megève Mont-Blanc,Megève,,17
1691223220-9,27/03/2023,28/04/2023,05/05/2023,681,654,Chambre Double,,Albert 1er,Albertville,,17
1691223220-10,27/03/2023,28/04/2023,05/05/2023,697,669,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,17
1691223220-11,27/03/2023,28/04/2023,05/05/2023,539,518,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,17
1691223220-12,27/03/2023,28/04/2023,05/05/2023,352,352,Chambre Double,,Fasthotel Albertville,Albertville,,17
1691223220-13,27/03/2023,28/04/2023,05/05/2023,471,471,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,17
1691223220-14,27/03/2023,28/04/2023,05/05/2023,652,627,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,17
1691223220-15,27/03/2023,28/04/2023,05/05/2023,1160,1160,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,17
1691223220-16,27/03/2023,28/04/2023,05/05/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,17
1691223220-17,27/03/2023,28/04/2023,05/05/2023,1107,1107,Chambre Familiale avec Balcon,,Hotel La Montagne,La Clusaz,,17
1691223220-18,27/03/2023,28/04/2023,05/05/2023,1238,1189,Chambre Double avec Balcon,,Hotel Beauregard,La Clusaz,,17
1691223220-19,27/03/2023,28/04/2023,05/05/2023,905,870,Chambre Triple - Aravis,,Chalet Les Rhodos,Cordon,,17
