web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691238400-1,27/03/2023,01/05/2023,08/05/2023,620,620,Chambre Triple – Vue sur Montagne,,Chalet Les Pieux,Crest-Voland,,18
1691238400-2,27/03/2023,01/05/2023,08/05/2023,630,630,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,18
1691238400-3,27/03/2023,01/05/2023,08/05/2023,573,573,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,18
1691238400-4,27/03/2023,01/05/2023,08/05/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1691238400-5,27/03/2023,01/05/2023,08/05/2023,1035,1035,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1691238400-6,27/03/2023,01/05/2023,08/05/2023,764,764,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1691238400-7,27/03/2023,01/05/2023,08/05/2023,1172,1172,Chambre Supérieure avec 1 Lit Double et Canapé-Lit - Vue sur Village,,Novotel Megève Mont-Blanc,Megève,,18
1691238400-8,27/03/2023,01/05/2023,08/05/2023,681,681,Chambre Double,,Albert 1er,Albertville,,18
1691238400-9,27/03/2023,01/05/2023,08/05/2023,697,697,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1691238400-10,27/03/2023,01/05/2023,08/05/2023,539,539,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1691238400-11,27/03/2023,01/05/2023,08/05/2023,533,533,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1691238400-12,27/03/2023,01/05/2023,08/05/2023,652,652,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,18
1691238400-13,27/03/2023,01/05/2023,08/05/2023,1023,1023,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1691238400-14,27/03/2023,01/05/2023,08/05/2023,866,739,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,18
1691238400-15,27/03/2023,01/05/2023,08/05/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1691238400-16,27/03/2023,01/05/2023,08/05/2023,654,654,Chambre Double Supérieure,,Hotel La Montagne,La Clusaz,,18
1691238400-17,27/03/2023,01/05/2023,08/05/2023,1238,1238,Chambre Lits Jumeaux,,Hotel Beauregard,La Clusaz,,18
1691238400-18,27/03/2023,01/05/2023,08/05/2023,650,650,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1691238400-19,27/03/2023,01/05/2023,08/05/2023,546,546,Chambre Double Économique,,Hotel Christiania,La Clusaz,,18
1691238400-20,27/03/2023,01/05/2023,08/05/2023,564,564,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,18
1691238400-21,27/03/2023,01/05/2023,08/05/2023,3332,3332,Appartement Supérieur,,Chalet-Hôtel Inarpa,La Clusaz,,18
1691238400-22,27/03/2023,01/05/2023,08/05/2023,778,778,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,18
1691238400-23,27/03/2023,01/05/2023,08/05/2023,809,809,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1691238400-24,27/03/2023,01/05/2023,08/05/2023,715,715,Chambre Triple Classique,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,18
1691238400-25,27/03/2023,01/05/2023,08/05/2023,1228,1228,Chambre Double ou Lits Jumeaux Standard,,Coeur des Neiges,Saint-Gervais-les-Bains,,18
1691238400-26,27/03/2023,01/05/2023,08/05/2023,620,620,Chambre Triple – Vue sur Montagne,,Chalet Les Pieux,Crest-Voland,,18
1691238400-27,27/03/2023,01/05/2023,08/05/2023,630,630,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,18
1691238400-28,27/03/2023,01/05/2023,08/05/2023,573,573,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,18
1691238400-29,27/03/2023,01/05/2023,08/05/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1691238400-30,27/03/2023,01/05/2023,08/05/2023,1035,1035,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1691238400-31,27/03/2023,01/05/2023,08/05/2023,764,764,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1691238400-32,27/03/2023,01/05/2023,08/05/2023,1172,1172,Chambre Supérieure avec 1 Lit Double et Canapé-Lit - Vue sur Village,,Novotel Megève Mont-Blanc,Megève,,18
1691238400-33,27/03/2023,01/05/2023,08/05/2023,681,681,Chambre Double,,Albert 1er,Albertville,,18
1691238400-34,27/03/2023,01/05/2023,08/05/2023,697,697,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1691238400-35,27/03/2023,01/05/2023,08/05/2023,539,539,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1691238400-36,27/03/2023,01/05/2023,08/05/2023,533,533,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1691238400-37,27/03/2023,01/05/2023,08/05/2023,652,652,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,18
1691238400-38,27/03/2023,01/05/2023,08/05/2023,1023,1023,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1691238400-39,27/03/2023,01/05/2023,08/05/2023,866,739,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,18
1691238400-40,27/03/2023,01/05/2023,08/05/2023,551,551,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1691238400-41,27/03/2023,01/05/2023,08/05/2023,654,654,Chambre Double Supérieure,,Hotel La Montagne,La Clusaz,,18
1691238400-42,27/03/2023,01/05/2023,08/05/2023,1238,1238,Chambre Lits Jumeaux,,Hotel Beauregard,La Clusaz,,18
1691238400-43,27/03/2023,01/05/2023,08/05/2023,650,650,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1691238400-44,27/03/2023,01/05/2023,08/05/2023,546,546,Chambre Double Économique,,Hotel Christiania,La Clusaz,,18
1691238400-45,27/03/2023,01/05/2023,08/05/2023,564,564,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,18
1691238400-46,27/03/2023,01/05/2023,08/05/2023,3332,3332,Appartement Supérieur,,Chalet-Hôtel Inarpa,La Clusaz,,18
1691238400-47,27/03/2023,01/05/2023,08/05/2023,778,778,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,18
1691238400-48,27/03/2023,01/05/2023,08/05/2023,809,809,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1691238400-49,27/03/2023,01/05/2023,08/05/2023,715,715,Chambre Triple Classique,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,18
1691238400-50,27/03/2023,01/05/2023,08/05/2023,1228,1228,Chambre Double ou Lits Jumeaux Standard,,Coeur des Neiges,Saint-Gervais-les-Bains,,18
