web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691293810-1,27/03/2023,26/06/2023,03/07/2023,550,550,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,26
1691293810-2,27/03/2023,26/06/2023,03/07/2023,1162,1087,Petite Chambre Double,,Maison Doron,Beaufort,,26
1691293810-3,27/03/2023,26/06/2023,03/07/2023,1093,1093,Chambre Triple,,Le Calgary,Les Saisies,,26
1691293810-4,27/03/2023,26/06/2023,03/07/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,26
1691293810-5,27/03/2023,26/06/2023,03/07/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,26
1691293810-6,27/03/2023,26/06/2023,03/07/2023,573,573,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,26
1691293810-7,27/03/2023,26/06/2023,03/07/2023,728,728,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,26
1691293810-8,27/03/2023,26/06/2023,03/07/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,26
1691293810-9,27/03/2023,26/06/2023,03/07/2023,798,746,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,26
1691293810-10,27/03/2023,26/06/2023,03/07/2023,3203,2997,Appartement Village,,Flocons de Sel,Megève,,26
1691293810-11,27/03/2023,26/06/2023,03/07/2023,573,537,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,26
1691293810-12,27/03/2023,26/06/2023,03/07/2023,2170,2170,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,26
1691293810-13,27/03/2023,26/06/2023,03/07/2023,453,453,Chambre Double,,Hôtel Le Savoie,Albertville,,26
1691293810-14,27/03/2023,26/06/2023,03/07/2023,801,801,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,26
1691293810-15,27/03/2023,26/06/2023,03/07/2023,1234,1155,Chambre Double Supérieure,,La Ferme du Golf,Megève,,26
1691293810-16,27/03/2023,26/06/2023,03/07/2023,1666,1666,Suite Familiale en Duplex,,Novotel Megève Mont-Blanc,Megève,,26
1691293810-17,27/03/2023,26/06/2023,03/07/2023,996,933,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,26
1691293810-18,27/03/2023,26/06/2023,03/07/2023,1598,1598,Chambre Double Club,,Hotel Mont Blanc Megève,Megève,,26
1691293810-19,27/03/2023,26/06/2023,03/07/2023,681,637,Chambre Double,,Albert 1er,Albertville,,26
1691293810-20,27/03/2023,26/06/2023,03/07/2023,1494,1399,Chambre Double Confort,,Coeur de Megève,Megève,,26
1691293810-21,27/03/2023,26/06/2023,03/07/2023,2626,2626,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,26
1691293810-22,27/03/2023,26/06/2023,03/07/2023,4590,4590,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,26
1691293810-23,27/03/2023,26/06/2023,03/07/2023,548,513,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,26
1691293810-24,27/03/2023,26/06/2023,03/07/2023,1356,1356,Chambre Double avec Balcon,,Les Loges Blanches,Megève,,26
1691293810-25,27/03/2023,26/06/2023,03/07/2023,4984,4662,Suite,,Hôtel L'Arboisie,Megève,,26
1691293810-26,27/03/2023,26/06/2023,03/07/2023,550,550,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,26
1691293810-27,27/03/2023,26/06/2023,03/07/2023,1162,1087,Petite Chambre Double,,Maison Doron,Beaufort,,26
1691293810-28,27/03/2023,26/06/2023,03/07/2023,1093,1093,Chambre Triple,,Le Calgary,Les Saisies,,26
1691293810-29,27/03/2023,26/06/2023,03/07/2023,2185,2185,Suite avec Balcon,,Hôtel Les Ancolies à Arêches,Arêches,,26
1691293810-30,27/03/2023,26/06/2023,03/07/2023,819,819,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,26
1691293810-31,27/03/2023,26/06/2023,03/07/2023,573,573,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,26
1691293810-32,27/03/2023,26/06/2023,03/07/2023,728,728,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,26
1691293810-33,27/03/2023,26/06/2023,03/07/2023,853,853,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,26
1691293810-34,27/03/2023,26/06/2023,03/07/2023,798,746,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,26
1691293810-35,27/03/2023,26/06/2023,03/07/2023,3203,2997,Appartement Village,,Flocons de Sel,Megève,,26
1691293810-36,27/03/2023,26/06/2023,03/07/2023,573,537,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,26
1691293810-37,27/03/2023,26/06/2023,03/07/2023,2170,2170,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,26
1691293810-38,27/03/2023,26/06/2023,03/07/2023,453,453,Chambre Double,,Hôtel Le Savoie,Albertville,,26
1691293810-39,27/03/2023,26/06/2023,03/07/2023,801,801,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,26
1691293810-40,27/03/2023,26/06/2023,03/07/2023,1234,1155,Chambre Double Supérieure,,La Ferme du Golf,Megève,,26
1691293810-41,27/03/2023,26/06/2023,03/07/2023,1666,1666,Suite Familiale en Duplex,,Novotel Megève Mont-Blanc,Megève,,26
1691293810-42,27/03/2023,26/06/2023,03/07/2023,996,933,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,26
1691293810-43,27/03/2023,26/06/2023,03/07/2023,1598,1598,Chambre Double Club,,Hotel Mont Blanc Megève,Megève,,26
1691293810-44,27/03/2023,26/06/2023,03/07/2023,681,637,Chambre Double,,Albert 1er,Albertville,,26
1691293810-45,27/03/2023,26/06/2023,03/07/2023,1494,1399,Chambre Double Confort,,Coeur de Megève,Megève,,26
1691293810-46,27/03/2023,26/06/2023,03/07/2023,2626,2626,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,26
1691293810-47,27/03/2023,26/06/2023,03/07/2023,4590,4590,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,26
1691293810-48,27/03/2023,26/06/2023,03/07/2023,548,513,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,26
1691293810-49,27/03/2023,26/06/2023,03/07/2023,1356,1356,Chambre Double avec Balcon,,Les Loges Blanches,Megève,,26
1691293810-50,27/03/2023,26/06/2023,03/07/2023,4984,4662,Suite,,Hôtel L'Arboisie,Megève,,26
1691293810-51,27/03/2023,26/06/2023,03/07/2023,550,550,Chambre Double Standard,,Hôtel Chalet Le Caribou,Les Saisies,,26
