web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691200846-1,27/03/2023,05/05/2023,12/05/2023,1078,1009,Chambre Double,,Maison Doron,Beaufort,,18
1691200846-2,27/03/2023,05/05/2023,12/05/2023,606,606,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,18
1691200846-3,27/03/2023,05/05/2023,12/05/2023,573,537,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,18
1691200846-4,27/03/2023,05/05/2023,12/05/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1691200846-5,27/03/2023,05/05/2023,12/05/2023,1035,969,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1691200846-6,27/03/2023,05/05/2023,12/05/2023,764,764,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1691200846-7,27/03/2023,05/05/2023,12/05/2023,1172,1172,Chambre Supérieure avec 1 Lit Double et Canapé-Lit - Vue sur Village,,Novotel Megève Mont-Blanc,Megève,,18
1691200846-8,27/03/2023,05/05/2023,12/05/2023,681,637,Chambre Double,,Albert 1er,Albertville,,18
1691200846-9,27/03/2023,05/05/2023,12/05/2023,697,652,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1691200846-10,27/03/2023,05/05/2023,12/05/2023,539,505,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1691200846-11,27/03/2023,05/05/2023,12/05/2023,540,540,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1691200846-12,27/03/2023,05/05/2023,12/05/2023,652,611,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,18
1691200846-13,27/03/2023,05/05/2023,12/05/2023,1023,1023,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1691200846-14,27/03/2023,05/05/2023,12/05/2023,1404,1404,Chambre Double avec Balcon,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,18
1691200846-15,27/03/2023,05/05/2023,12/05/2023,866,693,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,18
1691200846-16,27/03/2023,05/05/2023,12/05/2023,600,600,Chambre Double Confort,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1691200846-17,27/03/2023,05/05/2023,12/05/2023,654,654,Chambre Double Supérieure,,Hotel La Montagne,La Clusaz,,18
1691200846-18,27/03/2023,05/05/2023,12/05/2023,1238,1159,Chambre Lits Jumeaux,,Hotel Beauregard,La Clusaz,,18
1691200846-19,27/03/2023,05/05/2023,12/05/2023,650,609,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1691200846-20,27/03/2023,05/05/2023,12/05/2023,616,577,Chambre Double,,Hotel Christiania,La Clusaz,,18
1691200846-21,27/03/2023,05/05/2023,12/05/2023,564,564,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,18
1691200846-22,27/03/2023,05/05/2023,12/05/2023,3332,3332,Appartement Supérieur,,Chalet-Hôtel Inarpa,La Clusaz,,18
1691200846-23,27/03/2023,05/05/2023,12/05/2023,1647,1647,Suite Double Junior avec Canapé-Lit Double,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1691200846-24,27/03/2023,05/05/2023,12/05/2023,715,669,Chambre Triple Classique,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,18
1691200846-25,27/03/2023,05/05/2023,12/05/2023,778,778,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,18
1691200846-26,27/03/2023,05/05/2023,12/05/2023,1078,1009,Chambre Double,,Maison Doron,Beaufort,,18
1691200846-27,27/03/2023,05/05/2023,12/05/2023,606,606,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,18
1691200846-28,27/03/2023,05/05/2023,12/05/2023,573,537,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,18
1691200846-29,27/03/2023,05/05/2023,12/05/2023,416,416,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1691200846-30,27/03/2023,05/05/2023,12/05/2023,1035,969,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1691200846-31,27/03/2023,05/05/2023,12/05/2023,764,764,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1691200846-32,27/03/2023,05/05/2023,12/05/2023,1172,1172,Chambre Supérieure avec 1 Lit Double et Canapé-Lit - Vue sur Village,,Novotel Megève Mont-Blanc,Megève,,18
1691200846-33,27/03/2023,05/05/2023,12/05/2023,681,637,Chambre Double,,Albert 1er,Albertville,,18
1691200846-34,27/03/2023,05/05/2023,12/05/2023,697,652,Chambre Double avec Salle de Bains Privative,,Hôtel Flor'Alpes,La Giettaz,,18
1691200846-35,27/03/2023,05/05/2023,12/05/2023,539,505,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1691200846-36,27/03/2023,05/05/2023,12/05/2023,540,540,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1691200846-37,27/03/2023,05/05/2023,12/05/2023,652,611,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,18
1691200846-38,27/03/2023,05/05/2023,12/05/2023,1023,1023,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1691200846-39,27/03/2023,05/05/2023,12/05/2023,1404,1404,Chambre Double avec Balcon,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,18
1691200846-40,27/03/2023,05/05/2023,12/05/2023,866,693,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,18
1691200846-41,27/03/2023,05/05/2023,12/05/2023,600,600,Chambre Double Confort,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1691200846-42,27/03/2023,05/05/2023,12/05/2023,654,654,Chambre Double Supérieure,,Hotel La Montagne,La Clusaz,,18
1691200846-43,27/03/2023,05/05/2023,12/05/2023,1238,1159,Chambre Lits Jumeaux,,Hotel Beauregard,La Clusaz,,18
1691200846-44,27/03/2023,05/05/2023,12/05/2023,650,609,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1691200846-45,27/03/2023,05/05/2023,12/05/2023,616,577,Chambre Double,,Hotel Christiania,La Clusaz,,18
1691200846-46,27/03/2023,05/05/2023,12/05/2023,564,564,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,18
1691200846-47,27/03/2023,05/05/2023,12/05/2023,3332,3332,Appartement Supérieur,,Chalet-Hôtel Inarpa,La Clusaz,,18
1691200846-48,27/03/2023,05/05/2023,12/05/2023,1647,1647,Suite Double Junior avec Canapé-Lit Double,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
